depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3
4	72	270	1	20	20	20
4	72	338	1	40	40	40
4	72	384	1	43	43	43
4	72	3323	1	10	10	10
4	72	418	1	7	7	7
4	72	38	2	4	4	5
4	72	45	1	14	14	14
4	72	36	1	36	36	36
5	28	128	1	43	43	43
5	28	6	66	6	9	15
5	28	5	85	6	10	14
5	28	4	115	5	8	11
5	28	3	250	3	4	8
5	28	2	2044	3	3	4
5	28	115	1	6	6	6
5	28	9	20	7	11	16
5	28	8	26	7	11	16
5	28	69	1	3	3	3
5	28	44	1	61	61	61
5	28	13	6	8	9	18
5	28	12	11	8	12	28
5	28	28	1	6	6	6
5	28	20	1	7	7	7
5	28	18	3	10	15	24
5	28	10	15	8	13	17
5	28	59	1	6	6	6
5	28	31	1	37	37	37
5	28	24	3	16	22	37
5	28	16	6	14	14	22
5	28	15	5	9	15	18
5	28	43	1	11	11	11
5	28	17	6	13	14	21
5	28	14	4	6	16	37
5	28	7	36	7	10	15
5	28	30	2	5	5	10
5	28	19	2	15	15	25
5	28	11	7	6	9	22
5	28	131	1	86	86	86
5	28	29	2	23	23	31
5	28	23	1	7	7	7
5	28	21	2	16	16	30
5	28	290	1	9	9	9
5	28	47	1	38	38	38
5	28	26	1	17	17	17
6	35	123	1	76	76	76
6	35	16	6	8	11	21
6	35	11	17	8	15	21
6	35	9	27	7	11	19
6	35	5	107	5	8	12
6	35	4	177	5	7	11
6	35	3	342	3	5	8
6	35	2	2375	3	3	4
6	35	26	2	7	7	10
6	35	17	8	9	12	22
6	35	10	16	6	10	13
6	35	7	49	7	9	15
6	35	6	78	8	12	16
6	35	13	14	8	11	25
6	35	8	38	9	10	15
6	35	32	3	30	32	38
6	35	31	2	15	15	33
6	35	23	3	12	19	33
6	35	21	4	13	15	18
6	35	19	5	9	12	14
6	35	25	1	20	20	20
6	35	15	6	8	8	13
6	35	12	6	11	12	19
6	35	14	3	8	19	27
6	35	33	1	25	25	25
6	35	20	1	13	13	13
6	35	22	3	16	18	47
6	35	18	2	9	9	17
6	35	62	1	21	21	21
6	35	28	1	33	33	33
6	35	140	1	11	11	11
7	44	149	1	7	7	7
7	44	14	9	7	11	29
7	44	11	15	10	14	18
7	44	10	28	8	11	18
7	44	9	23	6	9	15
7	44	7	60	7	10	15
7	44	6	73	6	8	13
7	44	5	127	5	8	13
7	44	4	224	5	8	10
7	44	3	423	3	5	7
7	44	2	3516	3	3	4
7	44	40	2	4	4	8
7	44	20	6	7	7	32
7	44	8	37	6	9	14
7	44	18	8	10	18	27
7	44	15	8	6	10	16
7	44	16	7	8	15	21
7	44	26	1	14	14	14
7	44	522	1	40	40	40
7	44	30	3	13	20	49
7	44	29	1	18	18	18
7	44	12	15	10	14	19
7	44	360	1	9	9	9
7	44	32	1	21	21	21
7	44	294	1	5	5	5
7	44	13	11	5	15	19
7	44	71	1	52	52	52
7	44	36	1	78	78	78
7	44	65	1	17	17	17
7	44	17	5	7	9	22
7	44	31	3	5	13	19
7	44	34	1	23	23	23
7	44	21	4	10	10	17
7	44	24	2	6	6	22
7	44	37	2	20	20	25
7	44	23	2	11	11	49
7	44	63	1	22	22	22
7	44	25	2	19	19	68
7	44	28	3	3	55	64
7	44	19	5	21	22	34
7	44	35	1	24	24	24
7	44	27	1	9	9	9
7	44	22	1	6	6	6
7	44	81	1	31	31	31
7	44	33	1	22	22	22
7	44	52	1	34	34	34
7	44	44	1	20	20	20
7	44	42	1	25	25	25
8	29	18	3	11	13	15
8	29	13	10	8	10	20
8	29	9	21	7	12	18
8	29	8	21	7	15	18
8	29	7	28	7	9	14
8	29	6	52	8	11	16
8	29	5	69	6	9	11
8	29	4	106	5	7	10
8	29	3	301	3	5	6
8	29	2	2590	3	3	4
8	29	14	11	9	12	22
8	29	10	17	10	12	23
8	29	24	5	21	23	28
8	29	16	3	14	24	33
8	29	46	1	48	48	48
8	29	12	9	10	11	18
8	29	17	7	7	14	16
8	29	11	9	8	10	11
8	29	19	1	6	6	6
8	29	27	1	24	24	24
8	29	15	5	10	17	18
8	29	34	1	18	18	18
8	29	21	1	17	17	17
8	29	26	3	4	18	41
8	29	20	2	8	8	22
8	29	30	1	50	50	50
8	29	31	1	45	45	45
8	29	28	1	15	15	15
8	29	22	1	6	6	6
8	29	311	1	77	77	77
8	29	48	1	25	25	25
8	29	36	1	8	8	8
8	29	29	1	13	13	13
8	29	44	1	19	19	19
9	27	21	3	20	23	29
9	27	13	11	13	14	18
9	27	8	28	7	10	20
9	27	6	45	7	9	13
9	27	5	58	6	8	11
9	27	4	137	4	6	9
9	27	3	307	3	4	6
9	27	2	3035	3	3	4
9	27	12	10	10	12	22
9	27	11	12	6	20	25
9	27	10	18	8	12	17
9	27	9	21	8	14	20
9	27	32	1	35	35	35
9	27	16	6	10	12	21
9	27	7	35	7	10	13
9	27	55	1	29	29	29
9	27	15	7	6	14	23
9	27	95	1	39	39	39
9	27	38	1	44	44	44
9	27	44	1	39	39	39
9	27	35	1	22	22	22
9	27	23	2	5	5	45
9	27	14	7	8	15	20
9	27	17	6	10	12	23
9	27	18	8	5	7	14
9	27	24	2	16	16	19
9	27	20	4	10	13	24
9	27	30	1	13	13	13
9	27	84	1	34	34	34
9	27	31	1	15	15	15
9	27	34	1	10	10	10
10	62	13	19	10	16	21
10	62	10	47	8	13	20
10	62	8	56	8	12	16
10	62	7	92	8	11	17
10	62	6	97	6	9	15
10	62	5	178	6	7	12
10	62	4	289	5	7	10
10	62	3	671	3	5	8
10	62	2	4984	3	3	4
10	62	11	29	9	15	20
10	62	9	52	8	12	19
10	62	93	1	5	5	5
10	62	85	1	13	13	13
10	62	46	1	25	25	25
10	62	35	1	8	8	8
10	62	26	1	10	10	10
10	62	19	5	9	10	13
10	62	12	22	9	14	20
10	62	23	8	9	11	28
10	62	69	1	22	22	22
10	62	58	2	14	14	30
10	62	24	5	12	15	24
10	62	17	14	13	14	20
10	62	33	2	9	9	10
10	62	28	3	7	15	15
10	62	15	14	14	16	18
10	62	37	1	43	43	43
10	62	14	18	14	18	22
10	62	22	1	9	9	9
10	62	21	7	9	13	28
10	62	29	2	29	29	69
10	62	18	6	10	13	19
10	62	43	1	74	74	74
10	62	36	1	9	9	9
10	62	39	1	16	16	16
10	62	16	8	6	9	16
10	62	25	1	12	12	12
10	62	55	1	3	3	3
10	62	20	4	3	21	40
10	62	32	1	35	35	35
10	62	34	1	9	9	9
11	26	26	2	22	22	36
11	26	23	3	13	21	30
11	26	16	8	10	15	30
11	26	11	8	9	13	26
11	26	10	20	13	16	19
11	26	9	20	7	15	20
11	26	7	35	7	9	14
11	26	6	42	6	10	17
11	26	5	79	6	8	13
11	26	4	118	5	7	10
11	26	3	232	4	6	9
11	26	2	1624	3	3	4
11	26	15	5	9	11	20
11	26	8	33	10	15	20
11	26	18	5	20	21	25
11	26	13	11	11	17	25
11	26	14	3	8	16	21
11	26	72	1	26	26	26
11	26	20	2	8	8	10
11	26	33	1	5	5	5
11	26	12	8	20	22	25
11	26	32	2	23	23	44
11	26	19	2	23	23	39
11	26	30	1	20	20	20
11	26	21	1	36	36	36
11	26	29	1	14	14	14
11	26	17	2	7	7	11
11	26	39	1	45	45	45
11	26	24	1	18	18	18
11	26	22	1	10	10	10
11	26	305	1	5	5	5
12	20	9	16	11	13	20
12	20	8	20	8	12	18
12	20	7	24	7	9	16
12	20	6	32	8	13	18
12	20	5	54	6	9	13
12	20	4	91	5	7	9
12	20	3	205	4	5	8
12	20	2	1384	3	3	4
12	20	19	2	16	16	29
12	20	16	8	5	17	26
12	20	14	3	9	14	14
12	20	12	5	9	14	16
12	20	11	10	8	10	21
12	20	21	4	10	11	16
12	20	10	14	10	15	21
12	20	13	3	6	16	21
12	20	25	1	13	13	13
12	20	15	2	13	13	46
12	20	139	1	22	22	22
12	20	59	1	7	7	7
12	20	17	1	6	6	6
12	20	40	1	6	6	6
12	20	24	1	17	17	17
12	20	22	2	9	9	27
12	20	23	1	37	37	37
12	20	73	1	36	36	36
13	37	20	4	22	23	44
13	37	11	24	9	16	21
13	37	9	36	7	9	16
13	37	6	72	7	9	15
13	37	5	109	5	7	9
13	37	4	220	5	7	10
13	37	3	541	3	4	7
13	37	2	3971	3	3	4
13	37	43	2	3	3	25
13	37	29	1	37	37	37
13	37	10	15	14	16	19
13	37	8	37	9	12	16
13	37	13	14	8	15	22
13	37	12	13	8	10	16
13	37	15	5	13	20	28
13	37	7	43	7	10	14
13	37	44	1	43	43	43
13	37	26	1	30	30	30
13	37	14	10	9	10	36
13	37	27	1	12	12	12
13	37	17	4	15	24	28
13	37	22	1	17	17	17
13	37	18	5	12	22	28
13	37	16	4	6	12	31
13	37	41	1	59	59	59
13	37	40	1	20	20	20
13	37	50	1	15	15	15
13	37	21	1	30	30	30
13	37	183	1	6	6	6
13	37	193	1	9	9	9
13	37	157	1	14	14	14
13	37	146	1	13	13	13
13	37	119	1	12	12	12
13	37	90	1	8	8	8
13	37	62	1	28	28	28
13	37	64	1	32	32	32
13	37	54	1	35	35	35
13	37	61	1	31	31	31
14	62	60	1	14	14	14
14	62	12	26	8	14	16
14	62	11	28	10	12	23
14	62	8	72	9	12	18
14	62	7	89	9	11	18
14	62	6	113	6	9	13
14	62	5	172	6	9	12
14	62	4	330	5	8	11
14	62	3	576	4	6	8
14	62	2	3800	3	3	4
14	62	10	38	8	10	17
14	62	9	47	7	11	17
14	62	13	12	5	9	22
14	62	21	2	5	5	9
14	62	23	4	6	9	20
14	62	20	2	7	7	7
14	62	19	6	10	12	22
14	62	17	8	11	11	15
14	62	14	14	16	19	29
14	62	16	7	10	20	40
14	62	15	8	8	10	14
14	62	33	1	17	17	17
14	62	18	4	15	23	37
14	62	25	1	8	8	8
14	62	35	2	10	10	18
14	62	24	2	19	19	39
14	62	44	1	27	27	27
14	62	27	1	20	20	20
14	62	28	1	17	17	17
14	62	30	1	40	40	40
14	62	29	1	36	36	36
15	30	10	16	9	12	14
15	30	9	23	10	15	22
15	30	8	25	7	11	17
15	30	7	43	6	12	14
15	30	6	50	6	10	13
15	30	5	77	6	8	12
15	30	4	135	5	7	11
15	30	3	243	4	6	9
15	30	2	1520	3	3	5
15	30	23	3	12	23	25
15	30	16	2	22	22	35
15	30	12	7	11	16	22
15	30	21	2	5	5	13
15	30	18	5	8	13	35
15	30	11	13	12	15	21
15	30	25	4	14	16	27
15	30	36	2	38	38	41
15	30	30	1	10	10	10
15	30	15	2	6	6	34
15	30	24	3	10	26	42
15	30	19	1	14	14	14
15	30	17	4	14	14	46
15	30	56	1	16	16	16
15	30	34	2	11	11	38
15	30	13	5	24	25	27
15	30	14	2	10	10	13
15	30	32	1	25	25	25
15	30	22	2	4	4	15
15	30	66	1	7	7	7
16	30	42	1	33	33	33
16	30	22	1	52	52	52
16	30	10	22	11	12	15
16	30	9	24	8	10	18
16	30	8	27	10	14	21
16	30	7	37	8	12	17
16	30	6	43	8	11	15
16	30	5	77	7	9	14
16	30	4	149	6	9	13
16	30	3	249	4	6	8
16	30	2	1230	3	4	6
16	30	15	7	10	17	32
16	30	12	7	8	10	28
16	30	25	3	15	31	39
16	30	11	20	9	14	20
16	30	17	4	12	17	28
16	30	54	1	53	53	53
16	30	28	1	17	17	17
16	30	26	1	5	5	5
16	30	23	3	3	18	41
16	30	13	6	5	10	33
16	30	36	1	10	10	10
16	30	20	2	7	7	19
16	30	14	4	14	21	26
16	30	18	2	23	23	26
16	30	24	2	24	24	37
16	30	19	2	10	10	54
16	30	16	3	9	28	34
16	30	83	1	34	34	34
16	30	31	1	21	21	21
16	30	33	1	37	37	37
16	30	29	1	58	58	58
17	35	21	5	17	20	22
17	35	20	5	21	22	22
17	35	17	2	12	12	17
17	35	12	17	8	12	18
17	35	9	27	8	11	17
17	35	8	57	8	10	16
17	35	7	53	7	11	15
17	35	6	83	6	9	13
17	35	5	128	5	9	13
17	35	4	199	5	7	11
17	35	3	389	3	5	7
17	35	2	2753	3	3	4
17	35	36	2	6	6	41
17	35	14	6	10	23	31
17	35	13	8	11	17	26
17	35	11	15	11	16	23
17	35	15	6	11	12	28
17	35	10	31	10	14	22
17	35	38	1	9	9	9
17	35	50	2	23	23	23
17	35	25	2	8	8	44
17	35	16	3	8	20	26
17	35	18	1	24	24	24
17	35	29	1	41	41	41
17	35	19	2	7	7	29
17	35	23	2	13	13	28
17	35	24	1	21	21	21
17	35	26	1	10	10	10
18	58	29	1	22	22	22
18	58	20	8	7	9	26
18	58	19	16	19	21	38
18	58	10	49	10	17	21
18	58	9	59	9	14	21
18	58	8	69	8	11	19
18	58	7	96	7	11	16
18	58	5	228	6	8	12
18	58	4	348	5	7	11
18	58	3	736	4	5	8
18	58	2	4268	3	3	5
18	58	75	1	15	15	15
18	58	73	1	12	12	12
18	58	21	14	15	20	31
18	58	93	1	35	35	35
18	58	15	9	10	12	15
18	58	13	22	11	17	28
18	58	6	120	7	10	14
18	58	16	14	8	14	26
18	58	23	6	13	14	21
18	58	24	3	23	36	55
18	58	14	17	12	16	23
18	58	12	40	9	16	25
18	58	18	13	10	22	32
18	58	17	9	13	25	40
18	58	11	32	9	13	20
18	58	27	5	17	21	22
18	58	22	7	19	26	35
18	58	32	2	25	25	31
18	58	33	4	4	15	22
18	58	26	4	11	15	27
18	58	35	1	28	28	28
18	58	30	1	12	12	12
18	58	52	1	5	5	5
18	58	28	1	4	4	4
18	58	48	1	6	6	6
18	58	25	1	34	34	34
18	58	31	1	15	15	15
19	35	7	84	9	12	18
19	35	6	111	7	10	15
19	35	5	132	6	9	13
19	35	4	272	5	8	11
19	35	3	435	4	6	9
19	35	2	2273	3	3	5
19	35	10	30	10	14	20
19	35	9	38	10	13	22
19	35	29	1	55	55	55
19	35	19	3	15	21	26
19	35	15	10	12	13	23
19	35	13	14	10	12	20
19	35	12	14	8	10	18
19	35	11	24	9	13	27
19	35	8	41	8	12	18
19	35	40	1	13	13	13
19	35	18	7	15	18	31
19	35	27	4	4	30	53
19	35	25	2	5	5	10
19	35	23	2	8	8	16
19	35	14	6	12	12	13
19	35	17	6	14	15	21
19	35	30	3	20	31	35
19	35	37	1	18	18	18
19	35	26	1	10	10	10
19	35	21	5	16	33	38
19	35	28	3	7	8	41
19	35	16	5	12	12	19
19	35	66	1	27	27	27
19	35	39	2	13	13	29
19	35	46	1	8	8	8
19	35	22	5	14	31	36
19	35	20	1	24	24	24
19	35	24	2	20	20	67
19	35	31	1	12	12	12
20	28	16	7	16	21	31
20	28	8	40	9	14	20
20	28	7	48	8	10	15
20	28	6	74	7	12	18
20	28	5	114	6	9	13
20	28	4	158	6	7	12
20	28	3	241	4	6	10
20	28	2	1288	3	4	6
20	28	19	2	22	22	30
20	28	11	32	11	17	22
20	28	10	32	13	16	20
20	28	9	20	10	15	19
20	28	13	23	14	19	27
20	28	18	5	20	26	34
20	28	14	12	11	23	26
20	28	15	6	12	14	17
20	28	12	11	11	16	26
20	28	27	2	14	14	45
20	28	22	3	9	19	38
20	28	119	1	24	24	24
20	28	36	1	9	9	9
20	28	17	1	17	17	17
20	28	48	1	40	40	40
20	28	28	1	15	15	15
20	28	24	3	18	25	34
20	28	21	3	18	19	29
20	28	26	1	21	21	21
20	28	23	2	14	14	27
20	28	20	3	6	27	28
20	28	30	2	19	19	46
20	28	62	1	22	22	22
20	28	25	1	11	11	11
21	41	21	8	13	18	29
21	41	20	11	18	28	32
21	41	19	2	11	11	24
21	41	16	20	15	19	28
21	41	13	20	14	19	28
21	41	12	18	15	18	24
21	41	9	51	10	13	22
21	41	8	65	8	14	20
21	41	7	69	7	11	17
21	41	6	104	6	9	13
21	41	5	157	6	8	12
21	41	4	238	6	8	11
21	41	3	421	4	6	10
21	41	2	1933	3	3	5
21	41	29	1	15	15	15
21	41	17	10	12	17	27
21	41	11	31	15	18	20
21	41	49	1	12	12	12
21	41	10	30	9	16	22
21	41	46	2	28	28	33
21	41	15	8	13	15	24
21	41	24	6	15	22	24
21	41	18	11	8	11	16
21	41	14	16	14	19	29
21	41	36	2	14	14	22
21	41	23	4	7	17	37
21	41	22	4	6	14	25
21	41	26	5	7	29	43
21	41	25	3	16	30	68
21	41	30	3	22	29	39
21	41	33	1	25	25	25
21	41	28	4	3	12	25
21	41	177	1	75	75	75
21	41	42	1	19	19	19
21	41	206	1	70	70	70
21	41	38	1	15	15	15
21	41	160	1	16	16	16
21	41	127	1	6	6	6
21	41	95	1	5	5	5
21	41	173	1	5	5	5
21	41	147	1	4	4	4
21	41	152	1	4	4	4
21	41	41	1	46	46	46
21	41	120	1	4	4	4
21	41	62	1	4	4	4
21	41	50	2	3	3	30
21	41	128	1	3	3	3
21	41	35	1	16	16	16
21	41	32	1	9	9	9
21	41	27	1	30	30	30
21	41	40	1	43	43	43
21	41	56	1	36	36	36
21	41	58	1	34	34	34
22	48	17	9	10	18	25
22	48	12	35	11	17	24
22	48	7	80	7	12	20
22	48	6	123	8	11	18
22	48	5	140	6	9	14
22	48	4	287	5	8	12
22	48	3	473	4	6	9
22	48	2	2208	3	3	5
22	48	23	5	14	22	24
22	48	14	18	10	16	29
22	48	13	23	14	23	30
22	48	10	36	11	16	22
22	48	8	62	9	12	19
22	48	36	2	13	13	30
22	48	11	31	9	15	22
22	48	9	56	8	14	19
22	48	44	1	10	10	10
22	48	20	5	10	35	35
22	48	19	4	18	30	44
22	48	16	16	6	14	28
22	48	15	15	13	18	23
22	48	21	4	30	35	55
22	48	37	2	21	21	54
22	48	35	2	14	14	31
22	48	34	2	3	3	12
22	48	27	3	18	23	31
22	48	42	2	5	5	55
22	48	28	2	27	27	55
22	48	45	2	10	10	36
22	48	50	1	24	24	24
22	48	31	2	19	19	61
22	48	41	1	19	19	19
22	48	38	1	22	22	22
22	48	25	5	13	13	30
22	48	33	2	12	12	17
22	48	18	7	19	23	27
22	48	32	2	18	18	22
22	48	24	4	20	21	40
22	48	22	3	5	6	26
22	48	29	1	19	19	19
22	48	66	1	21	21	21
22	48	26	1	36	36	36
22	48	30	1	28	28	28
22	48	46	1	29	29	29
23	39	24	5	20	22	45
23	39	17	6	8	12	35
23	39	14	9	10	15	26
23	39	13	15	8	20	24
23	39	12	24	10	16	22
23	39	11	20	7	12	19
23	39	8	37	8	13	15
23	39	6	74	6	10	13
23	39	5	124	5	8	12
23	39	4	215	5	7	10
23	39	3	375	4	6	8
23	39	2	1913	3	3	5
23	39	30	2	15	15	30
23	39	22	6	21	31	38
23	39	19	2	20	20	70
23	39	18	4	7	13	42
23	39	7	60	7	12	17
23	39	20	5	15	21	23
23	39	10	24	11	18	25
23	39	9	21	11	19	24
23	39	16	7	17	36	38
23	39	33	2	23	23	34
23	39	15	6	9	11	16
23	39	41	1	28	28	28
23	39	40	1	11	11	11
23	39	27	2	12	12	35
23	39	21	3	6	10	16
23	39	25	1	28	28	28
23	39	28	4	28	29	33
23	39	23	3	31	34	56
23	39	26	1	39	39	39
23	39	52	1	33	33	33
23	39	134	1	9	9	9
23	39	46	1	16	16	16
24	36	38	3	17	23	46
24	36	30	2	13	13	45
24	36	21	8	8	20	37
24	36	15	16	17	22	28
24	36	13	21	11	22	32
24	36	11	20	8	16	26
24	36	10	35	10	13	19
24	36	7	59	8	10	17
24	36	6	82	6	9	15
24	36	5	106	6	9	12
24	36	4	207	5	8	12
24	36	3	391	4	6	9
24	36	2	1635	3	4	6
24	36	24	5	25	29	43
24	36	22	5	27	29	33
24	36	16	13	18	20	28
24	36	8	43	8	13	19
24	36	19	4	9	17	47
24	36	12	22	8	13	18
24	36	9	34	8	11	19
24	36	20	8	15	22	28
24	36	32	5	20	32	40
24	36	27	1	28	28	28
24	36	35	1	11	11	11
24	36	14	14	11	14	21
24	36	69	1	49	49	49
24	36	18	4	8	14	22
24	36	57	1	26	26	26
24	36	50	1	7	7	7
24	36	80	1	36	36	36
24	36	17	6	13	14	26
24	36	71	1	13	13	13
24	36	49	1	5	5	5
24	36	64	1	14	14	14
24	36	51	1	29	29	29
24	36	29	2	5	5	59
24	36	26	2	6	6	15
24	36	47	1	27	27	27
24	36	33	1	31	31	31
25	52	25	3	8	12	27
25	52	21	8	8	19	53
25	52	10	56	9	15	20
25	52	8	66	9	11	18
25	52	6	133	7	9	14
25	52	5	199	6	9	12
25	52	4	339	5	7	10
25	52	3	611	4	6	8
25	52	2	2660	3	4	5
25	52	16	14	15	20	38
25	52	12	23	13	19	29
25	52	11	39	10	15	24
25	52	9	68	9	14	21
25	52	7	100	9	11	16
25	52	20	9	10	29	34
25	52	13	29	13	17	21
25	52	17	8	9	15	25
25	52	29	4	13	23	34
25	52	14	17	14	18	23
25	52	34	1	28	28	28
25	52	24	4	5	5	44
25	52	35	2	6	6	26
25	52	22	7	8	18	30
25	52	19	7	17	23	28
25	52	30	3	11	26	29
25	52	18	10	12	19	34
25	52	26	3	29	29	33
25	52	31	1	26	26	26
25	52	23	1	32	32	32
25	52	49	2	10	10	14
25	52	27	3	19	23	55
25	52	15	11	10	11	19
25	52	65	1	10	10	10
25	52	127	1	44	44	44
25	52	116	1	36	36	36
25	52	103	1	30	30	30
25	52	38	1	23	23	23
25	52	40	1	26	26	26
25	52	28	1	30	30	30
25	52	45	1	49	49	49
25	52	37	1	22	22	22
26	29	23	4	12	19	22
26	29	18	7	16	28	40
26	29	9	33	8	11	19
26	29	8	41	9	13	19
26	29	7	56	7	10	13
26	29	6	89	6	9	15
26	29	5	107	5	8	11
26	29	4	204	5	7	10
26	29	3	404	4	6	8
26	29	2	1686	3	3	5
26	29	44	2	16	16	18
26	29	15	9	12	18	19
26	29	13	9	9	11	19
26	29	11	18	9	13	25
26	29	10	24	11	18	23
26	29	326	1	58	58	58
26	29	31	1	25	25	25
26	29	21	1	22	22	22
26	29	12	14	9	12	17
26	29	14	6	12	15	25
26	29	50	1	16	16	16
26	29	16	8	15	17	39
26	29	22	4	14	15	26
26	29	20	2	25	25	41
26	29	40	1	13	13	13
26	29	17	7	16	21	22
26	29	19	4	14	17	48
26	29	26	1	14	14	14
26	29	27	2	14	14	58
26	29	24	1	10	10	10
26	29	342	1	58	58	58
26	29	100	1	70	70	70
26	29	32	1	40	40	40
26	29	28	1	30	30	30
27	28	10	21	13	16	24
27	28	9	36	10	12	16
27	28	8	35	11	15	21
27	28	7	50	8	12	15
27	28	6	85	6	10	15
27	28	5	147	6	9	15
27	28	4	233	5	8	11
27	28	3	378	4	6	9
27	28	2	1448	3	4	6
27	28	12	14	11	21	39
27	28	11	21	10	16	17
27	28	13	10	12	18	35
27	28	18	9	26	35	39
27	28	21	1	22	22	22
27	28	25	2	23	23	29
27	28	14	6	17	21	31
27	28	16	4	12	16	32
27	28	15	7	8	12	16
27	28	17	5	15	18	25
27	28	22	4	7	19	31
27	28	20	4	4	17	29
27	28	51	1	58	58	58
27	28	33	1	15	15	15
27	28	26	2	10	10	21
27	28	27	1	21	21	21
27	28	23	3	21	71	72
27	28	24	1	17	17	17
27	28	29	1	19	19	19
27	28	39	1	41	41	41
27	28	34	1	29	29	29
28	83	28	9	19	23	33
28	83	20	16	13	17	21
28	83	19	19	14	18	33
28	83	16	38	12	22	31
28	83	12	86	11	16	25
28	83	10	115	9	13	17
28	83	9	154	9	13	19
28	83	8	210	9	12	17
28	83	7	263	8	10	15
28	83	6	337	7	10	15
28	83	5	460	6	9	13
28	83	4	862	5	8	11
28	83	3	1264	4	6	9
28	83	2	4168	3	4	6
28	83	15	45	15	24	31
28	83	11	89	10	13	18
28	83	23	14	13	18	29
28	83	18	18	15	24	43
28	83	17	39	15	21	32
28	83	14	40	11	16	29
28	83	13	65	12	17	29
28	83	27	7	12	16	27
28	83	26	5	9	17	39
28	83	21	12	17	24	51
28	83	43	3	18	19	19
28	83	53	2	16	16	24
28	83	24	5	17	20	26
28	83	32	1	17	17	17
28	83	22	15	21	27	35
28	83	46	2	22	22	27
28	83	59	1	15	15	15
28	83	33	2	6	6	16
28	83	39	2	16	16	29
28	83	42	1	14	14	14
28	83	50	1	9	9	9
28	83	49	3	9	12	37
28	83	84	1	10	10	10
28	83	40	3	22	31	33
28	83	68	1	7	7	7
28	83	36	2	25	25	33
28	83	25	5	16	18	30
28	83	31	4	11	20	26
28	83	30	3	15	19	25
28	83	37	1	12	12	12
28	83	29	3	19	23	26
28	83	56	1	19	19	19
28	83	81	1	38	38	38
28	83	38	1	19	19	19
28	83	44	1	25	25	25
29	22	27	5	21	24	33
29	22	22	5	20	20	27
29	22	19	8	18	24	31
29	22	17	7	10	32	38
29	22	16	7	12	17	28
29	22	14	14	14	17	22
29	22	13	22	11	18	26
29	22	12	18	10	16	28
29	22	11	32	11	17	22
29	22	9	23	10	16	22
29	22	8	40	8	11	17
29	22	7	60	9	12	18
29	22	5	105	6	8	13
29	22	4	207	5	7	11
29	22	3	308	4	6	10
29	22	2	1101	3	4	6
29	22	30	2	24	24	30
29	22	25	2	15	15	31
29	22	15	6	15	16	20
29	22	10	24	10	12	18
29	22	6	83	7	11	15
29	22	52	1	9	9	9
29	22	57	1	32	32	32
29	22	40	1	11	11	11
29	22	46	1	32	32	32
29	22	26	5	14	26	34
29	22	18	6	10	17	23
29	22	43	2	15	15	18
29	22	37	2	26	26	39
29	22	23	4	10	14	36
29	22	34	3	26	27	34
29	22	79	1	6	6	6
29	22	29	2	5	5	49
29	22	20	2	33	33	40
29	22	21	1	47	47	47
29	22	32	1	18	18	18
29	22	51	1	40	40	40
29	22	39	1	10	10	10
29	22	28	1	33	33	33
29	22	45	1	98	98	98
29	22	33	1	4	4	4
29	22	94	1	38	38	38
29	22	65	1	27	27	27
29	22	48	1	16	16	16
29	22	24	1	8	8	8
30	17	20	4	13	14	32
30	17	18	4	14	16	39
30	17	17	5	24	27	34
30	17	16	6	22	26	34
30	17	15	6	11	12	30
