orig_id	objid	name	taxo_hierarchy	classif_qual	depth_including_offset	psampleid	%area	angle	area	area_exc	areai	bx	by	cdexc	centroids	circ.	circex	compentropy	compm1	compm2	compm3	compmean	compslope	convarea	convarea_area	convperim	convperim_perim	cv	elongation	esd	fcons	feret	feretareaexc	fractal	height	histcum1	histcum2	histcum3	intden	kurt	kurt_mean	major	max	mean	meanpos	median	median_mean	median_mean_range	min	minor	mode	nb1	nb1_area	nb1_range	nb2	nb2_area	nb2_range	nb3	nb3_area	nb3_range	perim.	perimareaexc	perimferet	perimmajor	range	skelarea	skeleton_area	skew	skew_mean	slope	sr	stddev	symetrieh	symetrieh_area	symetriehc	symetriev	symetriev_area	symetrievc	tag	thickr	width	x	xm	xmg5	xstart	y	ym	ymg5	ystart
bats361_ctd24_701	146212162	light<detritus	not-living>detritus>light	V	340.2	33977	99.51	106.3	205.0	1.0	200.0	18.0	34.0	0.0	0.0	0.322	0.00155140377955052	0.0	0.0	0.0	0.0	0.0	0.0	304.0	1.48292682926829	96.0	1.06666666666667	30.1796407185629	3.11111111111111	16.1559310060024	0.0	35.1	35.0	0.95	33.0	199.0	236.0	246.0	42793.0	3.307	0.0143712574850299	27.9	255.0	208.75	-0.221556886227545	237.0	28.25	0.11078431372549	0.0	9.3	252.0	1.0	0.0048780487804878	0.00392156862745098	2.0	0.00975609756097561	0.00784313725490196	1.0	0.0048780487804878	0.00392156862745098	89.5	90.0	2.57142857142857	3.21428571428571	255.0	42.0	0.204878048780488	-2.011	-0.00958083832335329	0.026	24.7058823529412	63.271	4.429	0.0195121951219512	3.0	4.341	0.0195121951219512	3.0	1.0	1.795	17.0	24.89	25.16	0.0	23.0	48.17	47.98	0.0	34.0
bats361_ctd24_599	146231588	detritus	not-living>detritus	V	188.5	33977	87.04	120.0	162.0	21.0	129.0	16.0	22.0	0.218217890235992	1.0	0.528	0.0686508280180912	0.0	0.0	0.0	0.0	0.0	0.0	185.0	1.14197530864198	68.0	1.09677419354839	21.0185225730175	2.0	14.3619220944516	0.0	23.3	5.01901147542782	0.918	21.0	230.0	246.0	249.0	36996.0	5.639	0.0262731532162718	20.4	255.0	228.37	-0.135611345928604	248.0	19.63	0.0880269058295964	32.0	10.1	252.0	1.0	0.00617283950617284	0.00448430493273543	1.0	0.00617283950617284	0.00448430493273543	1.0	0.00617283950617284	0.00448430493273543	62.08	13.5295091946315	2.69565217391304	3.1	223.0	29.0	0.179012345679012	-2.528	-0.0131365766081359	0.025	21.52466367713	48.184	2.469	0.0123456790123457	2.0	2.506	0.0185185185185185	2.0	1.0	2.3	15.0	24.25	24.51	0.0	19.0	30.88	31.27	0.0	22.0
bats361_ctd24_552	146257181	detritus	not-living>detritus	V	150.6	33977	100.0	80.0	156.0	0.0	148.0	18.0	22.0		1.0	0.385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	1.44230769230769	74.0	1.04225352112676	60.1793344165614	1.72727272727273	14.0934512798919	0.0	23.0		0.901	22.0	78.0	221.0	246.0	25923.0	-1.051	-0.00601793344165614	18.9	253.0	166.17	-0.522537160739002	225.0	58.83	0.232529644268775	0.0	10.5	0.0	1.0	0.00641025641025641	0.00395256916996047	1.0	0.00641025641025641	0.00395256916996047	1.0	0.00641025641025641	0.00395256916996047	71.36		3.08695652173913	3.73684210526316	253.0	33.0	0.211538461538462	-0.798	-0.00601793344165614	0.031	39.5256916996047	99.556	3.295	0.0192307692307692	4.0	3.462	0.0192307692307692	4.0	1.0	2.157	18.0	24.88	25.09	0.0	21.0	30.16	30.51	0.0	22.0
bats361_ctd24_470	146414481	detritus	not-living>detritus	V	118.8	33977	100.0	61.5	104.0	0.0	96.0	12.0	15.0		0.0	0.445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	1.26923076923077	50.0	0.925925925925926	34.2597954062922	1.4	11.5072547835032	0.0	17.5		0.824	16.0	210.0	240.0	247.0	21553.0	1.762	0.00965064659332175	13.8	253.0	207.24	-0.220806794055202	241.0	33.76	0.133438735177866	0.0	9.6	252.0	1.0	0.00961538461538462	0.00395256916996047	1.0	0.00961538461538462	0.00395256916996047	1.0	0.00961538461538462	0.00395256916996047	54.18		3.0	3.85714285714286	253.0	21.0	0.201923076923077	-1.753	-0.00965064659332175	0.016	28.0632411067194	70.588	2.332	0.0192307692307692	2.0	2.341	0.0192307692307692	2.0	1.0	2.061	11.0	18.19	18.35	0.0	19.0	24.96	24.63	0.0	15.0
bats361_ctd24_85	146220306	badfocus<artefact	not-living>artefact>badfocus	V	15.899999999999999	33977	96.43	110.7	140.0	5.0	121.0	14.0	23.0	0.0	0.0	0.249	0.00890474108160372	0.0	0.0	0.0	0.0	0.0	0.0	191.0	1.36428571428571	75.0	0.892857142857143	0.798116445189353	3.0	13.3511623562491	0.0	28.2	12.5219806739988	0.919	26.0	248.0	250.0	251.0	35083.0	-0.21	0.0	23.9	255.0	250.59	-0.788908765652951	251.0	0.409999999999997	0.0409999999999997	245.0	7.5	252.0	0.0	0.0	0.0	1.0	0.00714285714285714	0.1	1.0	0.00714285714285714	0.1	83.98	37.5659420219965	3.0	3.5	10.0	55.0	0.392857142857143	-0.638	-0.00399058222594677	0.046	20.0	2.152	4.168	0.0285714285714286	4.0	4.111	0.0285714285714286	3.0	1.0	2.1	14.0	21.5	21.5	0.0	15.0	35.29	35.28	0.0	23.0
bats361_ctd24_185	146228035	badfocus<artefact	not-living>artefact>badfocus	V	56.300000000000004	33977	97.85	111.2	93.0	2.0	83.0	11.0	12.0	0.0	0.0	0.672	0.014247585730566	0.0	0.0	0.0	0.0	0.0	0.0	103.0	1.10752688172043	42.0	1.0	1.61283819200839	1.1	10.8816946134492	0.0	13.4	9.19238815542512	0.781	12.0	244.0	247.0	250.0	23065.0	-1.089	-0.00403209548002097	11.4	254.0	248.01	-0.854493580599146	248.0	-0.00999999999999091	-0.00076923076923007	241.0	10.4	245.0	0.0	0.0	0.0	1.0	0.010752688172043	0.0769230769230769	1.0	0.010752688172043	0.0769230769230769	41.7	29.698484809835	3.23076923076923	3.81818181818182	13.0	21.0	0.225806451612903	-0.174	0.0	0.023	30.7692307692308	3.565	1.823	0.021505376344086	2.0	1.78	0.021505376344086	2.0	1.0	1.702	11.0	15.8	15.8	0.0	12.0	17.61	17.61	0.0	12.0
bats361_ctd24_753	146228079	badfocus<artefact	not-living>artefact>badfocus	V	542.7	33977	94.51	170.3	237.0	13.0	204.0	23.0	17.0	0.0	0.0	0.367	0.0201682491341567	0.0	0.0	0.0	0.0	0.0	0.0	290.0	1.22362869198312	72.0	0.8	0.798977309044423	1.5	17.3711764743276	0.0	23.3	6.37905225659014	0.988	16.0	247.0	250.0	251.0	59327.0	0.072	0.0	21.3	255.0	250.32	-0.502145922746782	251.0	0.680000000000007	0.0485714285714291	241.0	14.2	252.0	0.0	0.0	0.0	1.0	0.00421940928270042	0.0714285714285714	1.0	0.00421940928270042	0.0714285714285714	90.12	24.9615088301353	3.91304347826087	4.28571428571429	14.0	88.0	0.371308016877637	-0.674	-0.00399488654522212	0.069	14.2857142857143	2.482	1.941	0.00843881856540084	2.0	1.966	0.00843881856540084	2.0	1.0	2.285	22.0	34.43	34.42	0.0	31.0	24.7	24.7	0.0	17.0
bats361_ctd24_508	146234032	badfocus<artefact	not-living>artefact>badfocus	V	129.29999999999998	33977	94.92	82.2	118.0	6.0	92.0	14.0	16.0	0.0	0.0	0.352	0.0178457334168414	0.0	0.0	0.0	0.0	0.0	0.0	155.0	1.3135593220339	56.0	0.861538461538462	0.797766254487435	1.18181818181818	12.2573352030019	0.0	17.5	7.34846922834953	0.878	17.0	248.0	249.0	251.0	29583.0	-0.529	-0.00398883127243718	13.4	255.0	250.7	-0.754385964912284	251.0	0.300000000000011	0.0300000000000011	245.0	11.2	252.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00847457627118644	0.1	64.91	26.5361388801511	3.61111111111111	5.0	10.0	55.0	0.466101694915254	-0.429	0.0	0.039	20.0	2.109	2.602	0.0254237288135593	2.0	2.551	0.0254237288135593	1.0	1.0	2.986	14.0	21.5	21.5	0.0	19.0	24.22	24.22	0.0	16.0
bats361_ctd24_550	146234013	feces	not-living>feces	V	149.7	33977	100.0	169.0	101.0	0.0	97.0	15.0	11.0		0.0	0.782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	1.0990099009901	44.0	1.1	55.4750047279834	1.4	11.3400702827739	0.0	14.6		0.789	10.0	76.0	177.0	240.0	16022.0	-1.132	-0.00630397780999811	13.5	253.0	158.63	-0.594906385929522	178.0	19.37	0.0765612648221344	0.0	9.5	0.0	1.0	0.0099009900990099	0.00395256916996047	1.0	0.0099009900990099	0.00395256916996047	1.0	0.0099009900990099	0.00395256916996047	40.28		2.66666666666667	2.85714285714286	253.0	7.0	0.0693069306930693	-0.583	-0.00630397780999811	0.012	34.7826086956522	88.37	1.871	0.0198019801980198	1.0	1.871	0.0198019801980198	2.0	1.0	1.505	14.0	22.46	22.34	0.0	20.0	15.95	16.16	0.0	11.0
bats361_ctd24_965	146234938	detritus	not-living>detritus	V	1143.1000000000001	33977	100.0	27.6	115.0	0.0	113.0	16.0	12.0		0.0	0.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	1.0695652173913	48.0	1.11627906976744	45.4184171681617	1.5	12.1005184865998	0.0	17.0		0.804	11.0	133.0	199.0	243.0	20256.0	-0.073	0.0	15.0	253.0	176.14	-0.436357442943114	200.0	23.86	0.094308300395257	0.0	9.7	0.0	1.0	0.00869565217391304	0.00395256916996047	1.0	0.00869565217391304	0.00395256916996047	1.0	0.00869565217391304	0.00395256916996047	43.46		2.52941176470588	2.86666666666667	253.0	10.0	0.0869565217391304	-1.03	-0.00567730214602021	0.015	31.6205533596838	79.941	1.948	0.0173913043478261	2.0	2.017	0.0173913043478261	1.0	1.0	1.558	15.0	24.01	23.58	0.0	24.0	18.12	18.43	0.0	12.0
