depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3
55	26	15	5	28	29	41
55	26	25	3	8	26	57
55	26	22	4	7	12	38
55	26	17	5	26	31	47
55	26	23	1	27	27	27
56	74	38	2	7	7	32
56	74	19	15	21	33	46
56	74	18	24	22	27	36
56	74	15	28	18	26	41
56	74	12	62	13	17	26
56	74	11	54	10	19	28
56	74	9	104	10	20	28
56	74	8	111	10	15	23
56	74	7	115	10	14	25
56	74	6	169	8	12	19
56	74	5	227	7	11	16
56	74	4	467	6	10	14
56	74	3	662	5	8	11
56	74	2	1684	4	6	9
56	74	44	3	8	14	30
56	74	39	1	36	36	36
56	74	55	2	45	45	57
56	74	40	4	28	33	45
56	74	23	8	25	28	51
56	74	21	22	25	27	45
56	74	14	28	16	22	30
56	74	13	39	16	23	38
56	74	64	1	51	51	51
56	74	34	4	6	8	31
56	74	20	22	23	30	59
56	74	10	76	13	19	27
56	74	30	5	8	30	37
56	74	29	6	5	8	24
56	74	22	7	22	28	44
56	74	17	16	13	27	32
56	74	16	23	17	30	41
56	74	25	7	19	20	30
56	74	24	9	23	35	42
56	74	26	6	19	22	47
56	74	37	1	19	19	19
56	74	56	2	37	37	47
56	74	32	5	32	41	43
56	74	53	1	52	52	52
56	74	42	2	37	37	57
56	74	45	2	17	17	45
56	74	33	1	43	43	43
56	74	48	3	24	37	47
56	74	46	2	10	10	53
56	74	62	1	58	58	58
56	74	52	2	5	5	13
56	74	41	1	28	28	28
56	74	47	1	52	52	52
56	74	31	2	7	7	40
56	74	338	1	96	96	96
56	74	57	1	67	67	67
56	74	35	1	27	27	27
56	74	81	1	40	40	40
56	74	153	1	31	31	31
56	74	67	1	6	6	6
56	74	63	1	6	6	6
56	74	111	1	13	13	13
56	74	28	1	27	27	27
57	22	16	7	16	27	39
57	22	14	11	16	27	30
57	22	10	26	12	18	27
57	22	9	36	11	18	28
57	22	7	44	10	17	22
57	22	6	48	11	14	20
57	22	5	78	8	13	20
57	22	4	128	7	10	15
57	22	3	180	5	8	11
57	22	2	466	4	6	9
57	22	31	1	34	34	34
57	22	22	3	15	30	49
57	22	17	7	19	28	57
57	22	13	9	18	30	30
57	22	12	15	12	17	32
57	22	11	17	11	20	23
57	22	8	31	11	17	26
57	22	19	5	36	38	38
57	22	21	5	30	34	42
57	22	47	1	56	56	56
57	22	23	2	6	6	59
57	22	18	4	5	12	47
57	22	59	1	84	84	84
57	22	44	1	60	60	60
57	22	80	1	31	31	31
57	22	38	1	5	5	5
57	22	35	1	90	90	90
57	22	20	1	23	23	23
57	22	29	1	33	33	33
57	22	15	5	31	38	42
57	22	42	1	33	33	33
57	22	45	1	60	60	60
57	22	27	1	38	38	38
57	22	33	1	74	74	74
57	22	53	1	22	22	22
57	22	30	1	5	5	5
57	22	24	2	23	23	25
57	22	34	1	34	34	34
58	21	27	2	49	49	62
58	21	22	5	23	33	41
58	21	21	3	18	27	49
58	21	20	5	9	21	22
58	21	15	7	9	13	30
58	21	13	11	14	22	35
58	21	12	12	14	23	33
58	21	9	23	11	20	26
58	21	6	67	8	11	20
58	21	5	60	8	13	17
58	21	4	129	6	10	15
58	21	3	209	5	8	11
58	21	2	436	4	6	10
58	21	41	1	35	35	35
58	21	24	6	27	32	34
58	21	16	7	16	40	59
58	21	10	14	12	17	28
58	21	7	35	9	12	21
58	21	14	7	12	35	56
58	21	11	12	12	23	26
58	21	8	18	11	15	25
58	21	60	2	10	10	66
58	21	2413	1	12	12	12
58	21	39	2	6	6	77
58	21	30	1	61	61	61
58	21	18	3	21	28	48
58	21	19	4	21	30	46
58	21	23	2	39	39	56
58	21	28	2	26	26	32
58	21	33	1	41	41	41
58	21	17	7	16	23	46
58	21	48	1	48	48	48
58	21	26	3	9	36	44
58	21	25	1	13	13	13
58	21	71	1	45	45	45
58	21	52	1	73	73	73
58	21	67	1	33	33	33
58	21	32	1	50	50	50
58	21	34	1	55	55	55
59	76	28	6	10	19	39
59	76	25	7	16	27	50
59	76	24	8	18	24	52
59	76	17	25	15	23	39
59	76	10	74	12	17	26
59	76	9	84	11	17	23
59	76	8	102	11	16	22
59	76	7	117	9	14	20
59	76	6	223	8	12	18
59	76	5	261	8	12	17
59	76	4	452	7	9	13
59	76	3	716	5	8	11
59	76	2	1751	4	6	10
59	76	13	46	18	27	40
59	76	12	42	15	25	35
59	76	11	40	11	24	29
59	76	37	1	74	74	74
59	76	31	4	11	21	64
59	76	20	10	16	23	37
59	76	18	27	13	31	36
59	76	16	33	16	26	43
59	76	14	35	18	29	40
59	76	40	3	5	39	40
59	76	22	12	10	22	39
59	76	38	3	32	32	45
59	76	23	8	19	26	55
59	76	15	22	13	22	31
59	76	34	2	11	11	25
59	76	27	4	7	28	75
59	76	26	8	10	20	36
59	76	21	9	15	26	34
59	76	33	2	9	9	45
59	76	19	12	28	34	42
59	76	57	2	7	7	64
59	76	104	1	12	12	12
59	76	46	1	89	89	89
59	76	30	2	59	59	69
59	76	32	3	11	46	51
59	76	35	1	54	54	54
59	76	42	1	56	56	56
59	76	58	1	55	55	55
59	76	77	1	92	92	92
59	76	87	1	74	74	74
59	76	41	1	43	43	43
59	76	43	1	56	56	56
60	28	30	1	40	40	40
60	28	25	2	8	8	84
60	28	14	13	15	31	37
60	28	13	14	12	24	29
60	28	12	7	9	17	25
60	28	10	19	14	19	34
60	28	9	33	14	19	25
60	28	8	43	10	14	20
60	28	6	53	10	15	23
60	28	5	96	7	10	15
60	28	4	161	6	9	13
60	28	3	268	5	7	12
60	28	2	635	4	6	9
60	28	17	5	25	54	62
60	28	7	46	8	10	18
60	28	27	2	61	61	63
60	28	11	19	11	18	30
60	28	19	5	35	36	38
60	28	18	5	27	32	47
60	28	16	7	19	31	44
60	28	23	3	16	35	45
60	28	22	2	22	22	46
60	28	21	5	13	35	39
60	28	47	1	47	47	47
60	28	34	1	53	53	53
60	28	26	3	5	42	58
60	28	20	5	34	41	44
60	28	15	8	16	17	27
60	28	28	1	21	21	21
60	28	72	1	25	25	25
60	28	39	1	33	33	33
60	28	29	3	28	57	110
60	28	31	1	71	71	71
60	28	43	1	21	21	21
61	22	43	1	65	65	65
61	22	27	4	11	16	29
61	22	25	3	14	45	54
61	22	17	9	19	28	38
61	22	16	5	22	24	29
61	22	15	10	9	22	26
61	22	14	10	22	31	43
61	22	13	13	16	30	33
61	22	12	15	12	19	29
61	22	10	24	11	17	27
61	22	9	24	14	18	34
61	22	8	19	9	17	23
61	22	7	36	11	16	26
61	22	6	51	8	13	21
61	22	5	86	6	10	14
61	22	4	155	6	9	13
61	22	3	193	5	7	11
61	22	2	556	4	6	9
61	22	35	1	16	16	16
61	22	28	3	22	22	50
61	22	18	5	15	19	23
61	22	11	18	16	21	28
61	22	22	1	49	49	49
61	22	51	1	29	29	29
61	22	26	1	54	54	54
61	22	30	2	31	31	48
61	22	57	1	19	19	19
61	22	19	3	11	21	24
61	22	42	1	19	19	19
61	22	20	2	4	4	33
61	22	49	1	41	41	41
61	22	47	1	40	40	40
61	22	23	1	58	58	58
61	22	33	1	9	9	9
62	30	39	2	32	32	73
62	30	11	23	16	24	35
62	30	9	38	11	17	25
62	30	8	44	11	18	26
62	30	6	71	8	13	19
62	30	5	99	8	12	19
62	30	4	206	7	10	15
62	30	3	281	5	7	10
62	30	2	692	4	6	9
62	30	44	1	66	66	66
62	30	18	8	15	33	39
62	30	10	19	12	18	33
62	30	7	54	9	14	20
62	30	28	1	27	27	27
62	30	25	2	17	17	30
62	30	13	24	14	20	36
62	30	58	1	71	71	71
62	30	17	14	18	25	40
62	30	16	9	19	19	32
62	30	14	11	18	26	32
62	30	12	12	12	18	34
62	30	15	13	15	25	38
62	30	19	8	25	33	43
62	30	33	2	43	43	84
62	30	23	8	9	17	39
62	30	36	1	72	72	72
62	30	35	1	60	60	60
62	30	31	1	45	45	45
62	30	24	1	65	65	65
62	30	20	7	18	29	36
62	30	22	2	56	56	74
62	30	21	2	24	24	55
62	30	32	3	30	33	77
62	30	37	4	16	33	54
62	30	27	1	29	29	29
62	30	46	1	15	15	15
62	30	30	1	24	24	24
62	30	50	1	19	19	19
62	30	57	1	14	14	14
62	30	26	1	54	54	54
62	30	40	1	35	35	35
63	65	25	5	35	57	60
63	65	24	8	7	21	58
63	65	17	16	9	23	29
63	65	14	24	15	25	37
63	65	13	33	15	24	33
63	65	12	29	11	17	26
63	65	9	69	10	16	23
63	65	8	92	10	15	22
63	65	7	113	9	13	20
63	65	6	172	8	12	20
63	65	5	227	8	11	16
63	65	4	395	7	9	13
63	65	3	596	5	7	11
63	65	2	1588	4	6	9
63	65	29	3	23	25	34
63	65	11	48	14	19	27
63	65	10	54	11	17	24
63	65	33	5	9	22	39
63	65	15	24	12	17	36
63	65	46	1	64	64	64
63	65	21	17	21	28	41
63	65	16	18	26	30	41
63	65	43	1	22	22	22
63	65	22	10	17	19	33
63	65	37	1	53	53	53
63	65	35	1	60	60	60
63	65	19	7	21	31	39
63	65	20	3	31	36	38
63	65	18	11	13	21	36
63	65	30	2	47	47	55
63	65	26	7	16	29	46
63	65	28	1	34	34	34
63	65	27	5	27	35	37
63	65	39	1	28	28	28
63	65	23	1	31	31	31
63	65	32	1	5	5	5
63	65	45	2	12	12	32
63	65	38	1	51	51	51
63	65	53	1	73	73	73
63	65	62	1	63	63	63
63	65	70	1	49	49	49
63	65	42	2	8	8	46
63	65	58	1	37	37	37
63	65	51	1	56	56	56
63	65	41	2	63	63	67
63	65	36	1	67	67	67
63	65	31	3	27	44	45
63	65	576	1	25	25	25
64	37	25	1	57	57	57
64	37	24	3	10	25	44
64	37	15	14	21	25	45
64	37	13	17	18	22	26
64	37	11	27	18	23	29
64	37	10	46	14	20	28
64	37	8	48	11	17	21
64	37	6	100	8	14	20
64	37	5	129	7	10	15
64	37	4	242	6	9	13
64	37	3	349	5	8	11
64	37	2	833	4	6	9
64	37	31	2	21	21	54
64	37	16	12	11	20	33
64	37	14	17	17	27	36
64	37	9	41	11	15	24
64	37	7	76	10	14	19
64	37	12	25	16	22	36
64	37	23	4	34	37	53
64	37	21	5	20	25	25
64	37	17	8	16	18	57
64	37	26	5	30	38	40
64	37	22	5	19	21	39
64	37	18	4	17	39	55
64	37	33	3	15	44	64
64	37	32	3	27	47	73
64	37	20	11	21	30	44
64	37	27	2	20	20	29
64	37	19	6	16	23	39
64	37	45	2	28	28	70
64	37	43	2	8	8	11
64	37	48	1	40	40	40
64	37	28	4	35	43	83
64	37	44	1	27	27	27
64	37	59	1	63	63	63
64	37	36	2	16	16	24
64	37	29	1	66	66	66
65	24	27	2	38	38	40
65	24	26	1	73	73	73
65	24	22	6	15	18	30
65	24	15	7	17	21	34
65	24	13	14	17	21	31
65	24	11	25	11	20	24
65	24	10	28	13	18	30
65	24	8	54	11	17	22
65	24	7	53	10	13	21
65	24	6	87	8	13	17
65	24	5	98	6	10	16
65	24	4	173	6	9	14
65	24	3	243	5	8	11
65	24	2	600	4	6	9
65	24	23	1	19	19	19
65	24	14	17	22	24	37
65	24	12	13	10	16	20
65	24	9	34	11	20	26
65	24	18	6	15	24	41
65	24	16	7	7	15	27
65	24	220	1	107	107	107
65	24	32	1	30	30	30
65	24	29	2	66	66	72
65	24	94	1	5	5	5
65	24	116	1	4	4	4
65	24	44	3	36	45	45
65	24	34	2	29	29	43
65	24	24	2	37	37	58
65	24	36	1	27	27	27
65	24	46	1	39	39	39
65	24	33	1	17	17	17
65	24	20	3	4	43	49
65	24	75	1	75	75	75
65	24	25	2	40	40	44
65	24	17	2	29	29	33
65	24	21	1	59	59	59
65	24	48	1	72	72	72
66	24	15	11	17	18	44
66	24	13	13	20	28	52
66	24	12	20	12	27	39
66	24	8	46	9	15	25
66	24	7	50	9	14	24
66	24	6	88	8	13	20
66	24	5	104	8	11	20
66	24	4	172	6	9	15
66	24	3	214	5	7	11
66	24	2	570	4	6	9
66	24	22	5	32	35	50
66	24	20	5	25	37	48
66	24	18	13	18	27	37
66	24	11	23	14	21	31
66	24	44	2	46	46	62
66	24	16	12	14	26	50
66	24	14	9	10	18	27
66	24	10	26	16	23	29
66	24	9	39	12	19	30
66	24	48	2	29	29	82
66	24	39	1	86	86	86
66	24	21	4	19	20	41
66	24	17	8	23	32	47
66	24	28	3	37	41	61
66	24	27	4	26	27	65
66	24	26	3	27	33	37
66	24	25	3	23	23	42
66	24	19	6	16	19	30
66	24	30	3	4	27	36
66	24	32	2	38	38	50
66	24	24	2	39	39	45
66	24	29	1	30	30	30
66	24	352	1	41	41	41
66	24	23	3	22	36	50
66	24	199	1	6	6	6
66	24	47	1	40	40	40
66	24	38	1	40	40	40
66	24	43	1	9	9	9
66	24	42	1	28	28	28
66	24	40	1	39	39	39
66	24	34	1	38	38	38
66	24	77	1	34	34	34
67	70	22	11	15	40	44
67	70	11	76	14	20	31
67	70	9	114	10	16	24
67	70	8	157	11	15	23
67	70	7	163	10	15	22
67	70	6	251	8	13	19
67	70	5	295	7	11	17
67	70	4	516	6	9	13
67	70	3	752	5	8	11
67	70	2	1913	4	6	9
67	70	33	6	10	13	31
67	70	24	15	25	38	43
67	70	17	22	24	36	57
67	70	16	36	15	23	34
67	70	13	64	15	21	30
67	70	12	61	16	23	35
67	70	31	4	27	37	44
67	70	27	9	13	19	23
67	70	23	7	33	44	55
67	70	14	46	18	23	31
67	70	10	84	11	19	27
67	70	19	28	18	40	46
67	70	32	4	10	29	66
67	70	20	25	18	28	43
67	70	35	3	24	31	55
67	70	26	11	13	36	40
67	70	18	26	15	23	33
67	70	15	46	16	21	39
67	70	42	3	22	29	52
67	70	25	7	34	46	50
67	70	46	4	10	21	49
67	70	37	1	29	29	29
67	70	21	16	25	34	50
67	70	30	5	36	39	47
67	70	29	2	37	37	48
67	70	51	1	41	41	41
67	70	34	3	25	26	65
67	70	28	5	20	30	33
67	70	69	1	31	31	31
67	70	64	1	41	41	41
67	70	45	1	36	36	36
67	70	61	2	33	33	48
67	70	63	1	63	63	63
67	70	41	1	74	74	74
67	70	81	1	47	47	47
67	70	50	1	42	42	42
67	70	54	1	22	22	22
67	70	65	1	13	13	13
67	70	60	2	41	41	84
67	70	48	1	63	63	63
67	70	59	1	56	56	56
67	70	39	1	65	65	65
67	70	68	1	38	38	38
67	70	38	1	39	39	39
68	26	45	1	69	69	69
68	26	22	5	37	51	52
68	26	21	12	15	26	42
68	26	18	10	17	25	32
68	26	13	24	16	21	34
68	26	11	31	9	19	33
68	26	10	37	13	21	33
68	26	9	47	14	21	29
68	26	8	46	11	14	23
68	26	7	71	8	14	22
68	26	6	94	8	14	19
68	26	5	112	7	11	16
68	26	4	191	6	9	13
68	26	3	291	5	7	10
68	26	2	646	4	6	9
68	26	19	8	5	22	42
68	26	16	10	10	20	22
68	26	15	8	8	19	41
68	26	14	23	10	21	32
68	26	12	21	13	18	31
68	26	25	4	15	18	65
68	26	39	2	29	29	39
68	26	30	2	21	21	47
68	26	28	3	12	21	33
68	26	33	2	19	19	33
68	26	26	2	13	13	32
68	26	17	8	11	14	18
68	26	34	2	10	10	52
68	26	38	2	7	7	28
68	26	23	4	4	11	34
68	26	32	1	30	30	30
68	26	20	6	12	21	25
68	26	62	1	46	46	46
68	26	41	3	33	50	63
68	26	27	1	54	54	54
68	26	47	2	8	8	101
68	26	42	1	37	37	37
68	26	46	1	31	31	31
68	26	40	1	55	55	55
68	26	67	1	17	17	17
68	26	36	2	7	7	54
68	26	24	3	13	37	49
68	26	44	1	90	90	90
68	26	65	1	52	52	52
68	26	35	1	39	39	39
69	24	35	2	12	12	39
69	24	32	1	54	54	54
69	24	22	4	14	27	53
69	24	20	8	22	33	61
69	24	19	12	11	14	32
69	24	16	14	23	34	42
69	24	9	33	9	18	27
69	24	8	35	10	16	23
69	24	7	43	10	15	19
69	24	6	61	10	14	19
69	24	5	94	9	11	18
69	24	4	177	7	9	13
69	24	3	235	5	7	10
69	24	2	561	4	5	9
69	24	10	19	8	13	27
69	24	25	3	44	48	63
69	24	23	2	10	10	24
69	24	14	10	17	22	52
69	24	26	2	35	35	59
69	24	24	4	33	34	55
69	24	18	5	27	28	30
69	24	13	15	16	23	32
69	24	12	19	11	19	27
69	24	30	1	24	24	24
69	24	17	4	10	18	58
69	24	15	7	7	19	38
69	24	11	13	13	14	19
69	24	33	1	46	46	46
69	24	34	4	7	32	43
69	24	38	2	18	18	34
69	24	37	1	11	11	11
69	24	28	1	40	40	40
69	24	21	3	10	11	40
69	24	63	1	10	10	10
69	24	27	1	42	42	42
69	24	101	1	18	18	18
69	24	29	1	40	40	40
69	24	39	1	62	62	62
69	24	41	1	12	12	12
69	24	36	2	19	19	85
70	50	21	8	27	34	67
70	50	10	55	10	19	26
70	50	9	71	13	22	30
70	50	8	83	11	17	25
70	50	7	103	9	15	23
70	50	6	136	9	14	20
70	50	5	160	8	12	17
70	50	4	361	6	9	14
70	50	3	557	5	8	12
70	50	2	1234	4	6	10
70	50	39	1	33	33	33
70	50	25	10	8	27	44
70	50	15	21	18	30	40
70	50	13	30	17	23	38
70	50	11	46	15	19	33
70	50	51	4	5	45	86
70	50	23	6	25	35	36
70	50	20	5	18	24	38
70	50	12	42	15	22	38
70	50	30	3	9	34	42
70	50	22	6	19	26	43
70	50	18	14	21	31	33
70	50	28	2	27	27	45
70	50	16	8	17	23	43
70	50	14	25	14	18	28
70	50	33	3	9	42	59
70	50	19	9	11	24	29
70	50	93	1	44	44	44
70	50	29	2	19	19	68
70	50	17	12	13	21	31
70	50	27	2	10	10	22
70	50	64	1	5	5	5
70	50	32	2	39	39	55
70	50	86	1	4	4	4
70	50	117	1	5	5	5
70	50	55	1	3	3	3
70	50	35	2	13	13	32
70	50	37	2	41	41	42
70	50	26	1	83	83	83
70	50	24	6	21	31	45
70	50	61	1	44	44	44
70	50	52	1	7	7	7
70	50	47	1	79	79	79
70	50	48	1	9	9	9
70	50	34	2	59	59	67
70	50	43	2	37	37	63
70	50	31	2	31	31	59
70	50	44	1	31	31	31
71	44	23	5	36	46	51
71	44	12	19	13	20	25
71	44	11	45	14	21	29
71	44	10	56	14	18	30
71	44	9	58	13	22	26
71	44	7	90	10	14	21
71	44	6	128	8	12	18
71	44	5	186	6	10	16
71	44	4	331	6	9	14
71	44	3	457	5	7	11
71	44	2	1114	4	6	9
71	44	15	19	17	22	35
71	44	13	22	17	21	38
71	44	8	80	10	15	25
71	44	18	10	26	29	38
71	44	16	12	16	27	32
71	44	17	21	24	34	43
71	44	37	2	28	28	44
71	44	25	7	25	33	55
71	44	49	1	22	22	22
71	44	42	1	20	20	20
71	44	35	2	37	37	46
71	44	22	3	23	45	69
71	44	19	9	11	19	25
71	44	46	2	13	13	68
71	44	28	2	11	11	60
71	44	14	19	16	27	41
71	44	34	1	25	25	25
71	44	33	2	48	48	64
71	44	32	3	19	30	51
71	44	27	5	13	17	35
71	44	21	10	14	31	51
71	44	36	2	17	17	37
71	44	24	4	7	11	61
71	44	54	1	55	55	55
71	44	66	1	40	40	40
71	44	26	5	25	31	41
71	44	40	1	53	53	53
71	44	30	2	31	31	77
71	44	29	3	33	38	39
71	44	20	5	30	41	45
71	44	38	1	55	55	55
71	44	41	1	64	64	64
71	44	44	1	77	77	77
72	26	15	12	12	13	47
72	26	14	12	12	21	28
72	26	11	18	18	21	35
72	26	10	29	10	20	29
72	26	8	54	11	15	24
72	26	7	68	8	12	18
72	26	6	85	8	14	20
72	26	5	106	7	11	15
72	26	4	172	6	9	14
72	26	3	247	5	7	11
72	26	2	669	4	6	9
72	26	50	1	39	39	39
72	26	39	2	37	37	42
72	26	24	6	30	32	41
72	26	18	7	22	51	51
72	26	9	31	11	18	25
72	26	22	6	14	18	39
72	26	17	3	20	24	25
72	26	16	7	16	29	35
72	26	21	4	12	24	62
72	26	13	15	12	16	28
72	26	20	4	17	28	32
72	26	12	15	10	24	31
72	26	35	2	23	23	53
72	26	25	3	17	40	58
72	26	23	4	33	37	47
72	26	19	6	26	33	43
72	26	38	1	14	14	14
72	26	27	3	14	32	62
72	26	29	2	21	21	44
72	26	26	1	21	21	21
72	26	46	1	46	46	46
72	26	33	1	66	66	66
72	26	76	1	62	62	62
72	26	71	1	10	10	10
72	26	34	2	5	5	8
72	26	28	1	7	7	7
72	26	51	1	28	28	28
72	26	56	1	102	102	102
72	26	32	2	32	32	68
73	38	41	1	43	43	43
73	38	20	13	29	31	48
73	38	15	14	12	26	36
73	38	14	26	14	22	34
