depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3
10	25	12	2	12	12	13
10	25	9	7	12	13	17
10	25	8	12	8	12	19
10	25	6	20	6	9	15
10	25	3	85	5	7	10
10	25	2	295	3	4	7
10	25	5	25	6	10	15
10	25	4	55	6	9	13
10	25	38	1	15	15	15
10	25	20	2	22	22	22
10	25	7	12	6	8	17
10	25	10	5	4	7	24
10	25	11	4	5	7	11
10	25	23	1	30	30	30
10	25	14	2	14	14	26
10	25	17	1	49	49	49
10	25	15	2	6	6	14
10	25	19	1	12	12	12
10	25	13	3	9	17	25
10	25	16	1	16	16	16
10	25	39	1	46	46	46
10	25	50	1	29	29	29
11	44	9	12	9	14	25
11	44	6	32	6	12	17
11	44	5	55	7	8	14
11	44	4	91	6	8	11
11	44	3	161	4	6	8
11	44	2	557	3	4	7
11	44	28	2	24	24	34
11	44	7	19	5	11	18
11	44	22	2	13	13	13
11	44	13	5	17	20	21
11	44	12	4	8	9	16
11	44	10	15	10	13	16
11	44	14	3	8	13	18
11	44	8	17	6	11	13
11	44	11	8	6	17	17
11	44	16	1	14	14	14
11	44	18	2	8	8	21
11	44	60	1	13	13	13
11	44	30	1	12	12	12
11	44	32	1	12	12	12
11	44	20	1	12	12	12
11	44	161	1	15	15	15
11	44	193	1	36	36	36
11	44	133	1	67	67	67
11	44	144	1	47	47	47
11	44	19	1	10	10	10
11	44	61	1	16	16	16
12	64	7	54	8	11	16
12	64	5	99	7	10	14
12	64	4	200	6	8	11
12	64	3	276	5	7	10
12	64	2	860	3	5	8
12	64	10	23	9	13	18
12	64	8	42	8	14	19
12	64	6	81	8	11	16
12	64	12	22	12	14	19
12	64	69	1	16	16	16
12	64	26	2	5	5	6
12	64	11	16	10	15	16
12	64	71	1	48	48	48
12	64	22	3	7	11	16
12	64	9	25	10	11	19
12	64	20	4	8	14	32
12	64	16	3	12	16	47
12	64	17	7	13	16	22
12	64	14	12	9	12	38
12	64	13	11	9	13	18
12	64	18	4	13	15	21
12	64	41	1	22	22	22
12	64	40	1	13	13	13
12	64	58	1	31	31	31
12	64	59	1	25	25	25
12	64	72	1	58	58	58
12	64	52	1	11	11	11
12	64	21	5	11	15	17
12	64	34	1	8	8	8
12	64	35	1	8	8	8
12	64	25	2	5	5	8
12	64	29	2	19	19	20
12	64	99	1	48	48	48
12	64	82	1	38	38	38
12	64	112	1	39	39	39
12	64	98	1	38	38	38
12	64	23	2	12	12	40
12	64	65	1	5	5	5
12	64	57	1	4	4	4
12	64	15	1	20	20	20
12	64	27	2	8	8	22
12	64	19	1	23	23	23
12	64	44	1	17	17	17
13	27	12	4	8	9	33
13	27	10	10	9	14	20
13	27	9	15	12	15	27
13	27	8	21	13	15	20
13	27	7	22	7	10	18
13	27	6	34	8	11	15
13	27	5	53	7	10	15
13	27	4	105	6	9	11
13	27	3	115	5	6	9
13	27	2	444	3	5	8
13	27	19	2	12	12	28
13	27	14	1	26	26	26
13	27	22	1	28	28	28
13	27	18	1	16	16	16
13	27	17	1	13	13	13
13	27	13	3	11	13	56
13	27	16	2	13	13	45
13	27	26	3	11	20	51
13	27	15	3	5	6	24
13	27	34	1	16	16	16
13	27	11	2	13	13	17
13	27	29	1	11	11	11
13	27	32	1	22	22	22
13	27	23	1	21	21	21
13	27	20	1	19	19	19
14	35	12	16	11	14	28
14	35	9	17	9	17	20
14	35	7	43	8	12	18
14	35	5	83	7	10	15
14	35	4	149	6	8	12
14	35	3	212	5	7	10
14	35	2	653	3	5	7
14	35	20	4	8	15	34
14	35	17	2	11	11	12
14	35	6	50	8	11	15
14	35	25	1	17	17	17
14	35	8	31	8	13	18
14	35	13	9	16	19	24
14	35	10	22	13	15	22
14	35	14	7	12	19	31
14	35	26	1	32	32	32
14	35	11	11	10	13	19
14	35	19	2	13	13	28
14	35	32	1	15	15	15
14	35	31	1	15	15	15
14	35	15	3	12	15	18
14	35	44	1	18	18	18
14	35	38	1	23	23	23
14	35	21	1	24	24	24
14	35	23	1	39	39	39
14	35	16	3	16	18	19
14	35	24	1	16	16	16
14	35	22	1	23	23	23
14	35	27	1	12	12	12
14	35	28	1	11	11	11
14	35	83	1	23	23	23
15	61	11	19	11	16	21
15	61	9	26	12	15	19
15	61	8	47	10	14	20
15	61	7	62	7	10	17
15	61	5	130	7	11	14
15	61	4	228	6	9	13
15	61	3	332	5	7	10
15	61	2	974	3	5	7
15	61	13	17	14	22	26
15	61	6	90	7	11	16
15	61	14	10	13	14	18
15	61	10	21	11	13	19
15	61	23	2	13	13	36
15	61	12	15	11	18	28
15	61	16	5	17	20	34
15	61	15	7	13	16	33
15	61	47	1	14	14	14
15	61	17	4	15	15	36
15	61	19	7	15	22	27
15	61	20	1	10	10	10
15	61	18	3	23	27	35
15	61	21	3	15	15	26
15	61	24	3	12	21	26
15	61	22	1	10	10	10
16	41	11	8	7	12	29
16	41	9	23	10	14	20
16	41	8	35	9	10	18
16	41	7	29	7	12	19
16	41	6	49	9	11	15
16	41	5	59	6	9	13
16	41	4	110	6	10	13
16	41	3	180	5	7	10
16	41	2	617	3	5	8
16	41	10	13	18	20	26
16	41	20	3	5	7	12
16	41	13	10	12	17	20
16	41	18	2	31	31	47
16	41	23	1	26	26	26
16	41	16	4	6	12	13
16	41	55	1	20	20	20
16	41	14	3	14	16	25
16	41	43	1	16	16	16
16	41	28	1	10	10	10
16	41	12	8	8	11	18
16	41	45	1	9	9	9
16	41	19	3	14	27	33
16	41	21	2	10	10	19
16	41	94	1	25	25	25
16	41	17	4	4	11	23
16	41	15	7	11	20	22
16	41	24	1	15	15	15
16	41	30	1	31	31	31
16	41	29	1	28	28	28
17	27	12	10	8	12	21
17	27	4	70	6	8	12
17	27	3	109	5	6	8
17	27	2	421	3	5	7
17	27	17	2	7	7	18
17	27	10	7	8	13	17
17	27	7	18	10	14	18
17	27	6	21	9	14	19
17	27	5	39	6	9	13
17	27	24	1	5	5	5
17	27	9	11	14	20	23
17	27	31	1	11	11	11
17	27	16	1	15	15	15
17	27	8	9	7	11	12
17	27	22	1	6	6	6
17	27	19	2	6	6	18
17	27	13	2	10	10	14
17	27	11	2	14	14	30
17	27	15	1	34	34	34
17	27	14	1	21	21	21
18	45	13	9	12	19	21
18	45	6	49	8	12	15
18	45	5	65	7	11	14
18	45	4	129	6	9	14
18	45	3	217	4	6	9
18	45	2	772	3	5	7
18	45	10	14	9	14	24
18	45	12	11	9	21	29
18	45	9	17	11	15	20
18	45	11	22	11	15	23
18	45	8	36	8	13	20
18	45	7	31	8	12	19
18	45	21	3	14	20	28
18	45	19	1	7	7	7
18	45	17	2	16	16	20
18	45	14	4	11	12	17
18	45	25	2	19	19	21
18	45	15	2	24	24	38
18	45	16	3	8	11	16
18	45	18	4	9	11	17
18	45	29	1	19	19	19
18	45	32	1	17	17	17
18	45	27	1	21	21	21
18	45	30	2	18	18	19
18	45	24	1	15	15	15
18	45	22	1	22	22	22
18	45	26	1	12	12	12
19	58	15	3	7	9	26
19	58	11	11	11	19	20
19	58	9	23	9	13	19
19	58	8	25	10	13	18
19	58	6	65	8	11	16
19	58	5	89	6	9	12
19	58	4	213	5	7	11
19	58	3	334	5	6	9
19	58	2	1226	4	5	8
19	58	13	14	9	15	19
19	58	12	12	13	15	22
19	58	10	15	14	17	21
19	58	18	6	8	8	10
19	58	28	1	19	19	19
19	58	14	7	12	21	43
19	58	7	33	7	9	14
19	58	21	4	7	14	25
19	58	17	1	18	18	18
19	58	19	2	31	31	39
19	58	16	5	17	17	33
19	58	22	4	8	9	24
19	58	26	1	10	10	10
19	58	31	1	35	35	35
19	58	27	1	9	9	9
19	58	23	1	16	16	16
19	58	24	2	8	8	27
20	28	11	8	8	10	29
20	28	8	22	8	10	15
20	28	6	48	7	11	15
20	28	5	47	6	8	12
20	28	4	98	5	7	11
20	28	3	184	5	6	10
20	28	2	804	3	5	8
20	28	26	2	9	9	27
20	28	12	3	7	14	56
20	28	9	16	8	12	14
20	28	21	3	10	29	53
20	28	16	2	16	16	27
20	28	15	3	7	8	58
20	28	13	3	15	17	33
20	28	7	20	8	10	18
20	28	10	5	13	14	20
20	28	17	1	11	11	11
20	28	14	3	16	33	40
20	28	19	1	18	18	18
20	28	23	2	23	23	33
20	28	20	1	25	25	25
20	28	24	2	18	18	29
20	28	42	1	20	20	20
21	45	22	2	19	19	20
21	45	11	10	7	14	25
21	45	10	19	10	16	19
21	45	8	17	7	10	18
21	45	7	34	9	11	16
21	45	5	90	7	10	13
21	45	4	216	6	8	10
21	45	3	343	5	6	9
21	45	2	1265	3	4	7
21	45	12	7	8	17	27
21	45	36	1	12	12	12
21	45	14	4	7	14	33
21	45	6	63	7	9	14
21	45	28	1	18	18	18
21	45	9	22	10	13	16
21	45	46	1	42	42	42
21	45	13	7	16	19	32
21	45	24	2	11	11	11
21	45	15	5	5	10	11
21	45	57	1	29	29	29
21	45	19	2	4	4	26
21	45	17	5	7	9	14
21	45	18	2	7	7	17
21	45	30	3	4	13	16
21	45	25	4	4	8	21
21	45	16	3	16	25	27
21	45	27	1	9	9	9
21	45	20	1	13	13	13
21	45	23	1	15	15	15
22	51	18	2	21	21	31
22	51	11	18	13	16	23
22	51	8	48	8	10	14
22	51	7	65	7	10	15
22	51	5	114	7	9	12
22	51	4	222	5	7	11
22	51	3	440	4	6	9
22	51	2	1570	3	4	7
22	51	10	20	8	11	18
22	51	6	95	7	11	14
22	51	14	8	10	13	19
22	51	9	35	10	14	18
22	51	22	5	21	24	34
22	51	20	3	13	18	31
22	51	16	11	12	17	24
22	51	13	6	12	14	21
22	51	49	2	5	5	69
22	51	45	1	6	6	6
22	51	31	1	6	6	6
22	51	47	3	7	9	32
22	51	19	3	14	15	34
22	51	21	3	14	24	33
22	51	23	3	11	25	29
22	51	12	15	13	15	22
22	51	15	4	11	15	19
22	51	52	1	54	54	54
22	51	17	1	29	29	29
22	51	25	2	12	12	15
22	51	37	1	8	8	8
23	42	23	5	12	16	26
23	42	18	5	13	15	18
23	42	10	23	8	10	12
23	42	7	57	7	11	15
23	42	6	94	8	11	14
23	42	5	131	6	8	12
23	42	4	246	6	8	11
23	42	3	418	5	7	10
23	42	2	1371	3	4	7
23	42	47	1	8	8	8
23	42	46	2	19	19	35
23	42	15	7	9	16	23
23	42	12	15	11	16	24
23	42	8	40	9	11	17
23	42	31	1	9	9	9
23	42	20	3	8	19	38
23	42	16	4	10	12	18
23	42	36	1	10	10	10
23	42	22	2	7	7	13
23	42	19	2	21	21	30
23	42	13	7	11	20	30
23	42	9	20	9	12	17
23	42	11	8	9	11	17
23	42	14	5	7	8	8
23	42	21	1	13	13	13
23	42	17	2	16	16	21
23	42	25	1	17	17	17
23	42	35	1	24	24	24
23	42	26	1	33	33	33
23	42	54	1	21	21	21
24	36	8	32	8	11	14
24	36	7	53	9	12	18
24	36	6	86	8	10	13
24	36	5	110	6	9	14
24	36	4	204	6	9	12
24	36	3	299	5	6	9
24	36	2	1298	3	4	6
24	36	14	8	13	21	29
24	36	10	23	9	14	24
24	36	9	32	9	12	17
24	36	17	8	15	22	34
24	36	19	3	7	12	13
24	36	12	11	9	14	18
24	36	15	6	7	10	28
24	36	11	15	11	15	18
24	36	76	1	53	53	53
24	36	27	3	6	20	29
24	36	13	12	12	13	16
24	36	16	4	7	17	23
24	36	20	3	9	12	22
24	36	18	3	15	16	17
24	36	21	1	9	9	9
24	36	31	1	25	25	25
24	36	65	1	7	7	7
24	36	23	1	33	33	33
24	36	22	1	12	12	12
24	36	30	1	9	9	9
24	36	28	1	35	35	35
24	36	24	1	4	4	4
25	50	13	14	8	18	26
25	50	8	52	10	13	18
25	50	7	86	8	12	19
25	50	6	141	7	11	16
25	50	5	183	7	10	16
25	50	4	273	6	8	12
25	50	3	516	5	6	10
25	50	2	1939	3	4	6
25	50	15	7	10	12	17
25	50	11	18	11	15	21
25	50	9	42	9	14	18
25	50	19	5	7	18	22
25	50	14	10	10	11	19
25	50	10	27	9	11	17
25	50	12	17	10	14	18
25	50	18	2	7	7	18
25	50	17	3	7	27	50
25	50	16	5	15	23	24
25	50	21	1	9	9	9
25	50	64	1	11	11	11
25	50	29	1	8	8	8
25	50	20	2	8	8	12
25	50	72	1	8	8	8
25	50	52	1	9	9	9
25	50	55	1	12	12	12
25	50	40	1	12	12	12
25	50	34	1	12	12	12
25	50	51	1	11	11	11
25	50	36	1	12	12	12
25	50	26	1	5	5	5
25	50	50	1	12	12	12
25	50	31	1	11	11	11
25	50	22	1	6	6	6
25	50	41	1	12	12	12
26	49	23	2	9	9	26
26	49	10	56	9	12	18
26	49	9	66	10	14	20
26	49	8	79	9	12	17
26	49	7	134	8	13	18
26	49	6	147	8	11	16
26	49	5	218	7	10	15
26	49	4	354	5	8	11
26	49	3	514	4	6	9
26	49	2	2431	3	4	5
26	49	27	2	32	32	39
26	49	13	15	13	16	17
26	49	28	3	21	31	35
26	49	21	4	10	11	47
26	49	12	14	11	15	19
26	49	24	2	13	13	50
26	49	61	1	7	7	7
26	49	16	8	9	13	22
26	49	15	10	9	12	29
26	49	11	29	8	12	20
26	49	17	4	5	8	23
26	49	14	10	6	12	22
26	49	35	1	19	19	19
26	49	26	3	20	29	40
26	49	22	2	11	11	33
26	49	29	3	10	19	23
26	49	19	6	5	11	17
26	49	18	2	8	8	13
26	49	25	3	5	12	15
26	49	20	2	19	19	20
26	49	47	1	12	12	12
26	49	283	1	57	57	57
26	49	122	1	8	8	8
26	49	62	1	5	5	5
26	49	31	2	7	7	38
26	49	34	1	38	38	38
26	49	32	2	11	11	26
27	33	12	13	11	14	18
27	33	11	16	13	16	25
27	33	10	34	11	14	20
27	33	9	47	12	16	20
27	33	7	81	9	13	17
27	33	6	112	8	11	17
27	33	5	128	7	10	15
27	33	4	205	6	8	14
27	33	3	375	4	6	9
27	33	2	1750	3	4	5
27	33	13	19	8	16	19
27	33	8	60	8	14	19
27	33	23	2	14	14	41
27	33	22	2	16	16	16
27	33	35	3	10	22	23
27	33	20	2	13	13	59
27	33	19	3	10	14	20
27	33	16	4	6	11	17
27	33	14	8	10	15	19
27	33	18	3	8	13	30
27	33	27	1	17	17	17
27	33	21	2	16	16	20
27	33	46	1	30	30	30
27	33	68	1	28	28	28
27	33	37	1	6	6	6
27	33	15	6	8	9	12
27	33	42	1	22	22	22
27	33	29	1	27	27	27
27	33	32	1	18	18	18
27	33	55	1	9	9	9
27	33	24	2	17	17	17
27	33	25	1	12	12	12
27	33	17	1	23	23	23
28	46	38	3	12	28	38
28	46	16	8	10	15	26
28	46	14	13	9	12	20
28	46	9	121	12	16	21
28	46	7	199	11	17	22
28	46	6	245	10	15	22
28	46	5	281	7	11	17
28	46	4	385	6	9	15
28	46	3	571	4	6	9
28	46	2	2589	3	4	5
28	46	22	1	24	24	24
28	46	11	54	11	14	21
28	46	10	74	12	17	20
28	46	8	157	12	16	22
28	46	18	6	22	22	25
28	46	13	20	12	18	21
28	46	15	10	13	14	24
28	46	12	30	11	15	20
28	46	17	6	8	16	19
28	46	19	3	8	10	47
28	46	24	3	12	13	20
28	46	21	1	16	16	16
28	46	26	4	11	23	43
28	46	61	1	9	9	9
28	46	47	1	12	12	12
28	46	27	2	14	14	21
28	46	34	1	8	8	8
28	46	36	1	14	14	14
28	46	29	2	12	12	33
28	46	31	2	16	16	32
28	46	32	1	22	22	22
28	46	35	1	11	11	11
28	46	33	1	17	17	17
29	52	27	3	18	24	26
29	52	17	10	14	18	25
29	52	11	76	14	17	22
29	52	10	113	14	16	21
29	52	9	158	13	17	21
29	52	8	230	11	17	22
29	52	7	292	10	16	22
29	52	6	375	9	15	21
29	52	5	388	7	12	18
29	52	4	490	6	9	14
29	52	3	726	4	7	10
29	52	2	2912	3	3	5
29	52	15	12	14	18	20
29	52	53	1	21	21	21
29	52	47	1	12	12	12
29	52	12	40	9	15	22
29	52	20	7	9	15	19
29	52	13	29	14	18	21
29	52	16	9	8	13	26
29	52	14	20	9	12	23
29	52	18	8	16	19	26
29	52	37	1	12	12	12
29	52	40	1	12	12	12
29	52	44	1	11	11	11
29	52	21	2	8	8	16
29	52	19	1	15	15	15
29	52	25	2	12	12	15
29	52	23	3	14	23	36
29	52	75	1	6	6	6
29	52	26	2	24	24	29
29	52	50	1	4	4	4
29	52	88	1	5	5	5
29	52	81	1	4	4	4
29	52	35	1	12	12	12
29	52	24	2	20	20	30
29	52	22	3	9	10	25
29	52	51	1	16	16	16
29	52	48	1	29	29	29
30	35	55	1	26	26	26
30	35	24	4	8	9	26
30	35	17	6	13	16	23
30	35	14	15	13	19	25
30	35	13	26	11	14	24
30	35	12	23	11	14	21
30	35	10	44	11	17	25
30	35	8	105	10	14	18
30	35	7	110	9	14	18
30	35	6	179	8	13	17
30	35	5	206	7	12	17
30	35	4	316	6	9	13
30	35	3	439	4	6	9
30	35	2	1796	3	4	6
30	35	9	67	10	13	19
30	35	11	28	11	17	26
30	35	22	4	14	18	21
30	35	20	6	9	15	24
30	35	19	7	22	23	36
30	35	16	9	14	17	29
30	35	15	11	13	14	20
30	35	34	2	31	31	33
30	35	18	11	8	13	17
30	35	33	2	16	16	30
30	35	32	1	9	9	9
30	35	23	4	13	15	38
30	35	28	4	9	17	25
30	35	21	6	12	20	22
30	35	29	1	25	25	25
30	35	37	1	29	29	29
30	35	35	1	42	42	42
30	35	26	2	12	12	26
31	53	12	33	13	17	25
31	53	9	78	11	17	23
31	53	7	136	9	12	17
31	53	6	171	7	11	17
31	53	5	254	7	9	13
31	53	4	446	6	8	12
31	53	3	671	4	6	9
31	53	2	3051	3	4	5
31	53	13	34	12	20	31
31	53	11	48	10	17	22
31	53	10	79	9	14	18
31	53	14	26	10	13	22
31	53	8	128	8	13	19
31	53	56	1	12	12	12
31	53	91	1	9	9	9
31	53	61	1	11	11	11
31	53	48	2	8	8	9
31	53	24	7	18	26	37
31	53	23	4	25	39	58
31	53	21	5	22	26	28
31	53	18	14	14	18	28
31	53	29	8	18	40	46
31	53	16	20	15	20	31
31	53	19	14	18	23	32
31	53	15	18	16	18	29
31	53	38	1	4	4	4
31	53	30	2	9	9	42
31	53	27	2	28	28	39
31	53	25	4	3	28	50
31	53	22	8	15	19	29
31	53	20	5	15	24	37
31	53	34	2	18	18	35
31	53	26	1	9	9	9
31	53	17	19	15	25	37
31	53	40	1	34	34	34
31	53	28	3	5	18	43
31	53	35	4	16	24	31
31	53	50	1	32	32	32
31	53	41	1	53	53	53
31	53	32	1	5	5	5
31	53	39	1	35	35	35
31	53	53	1	47	47	47
31	53	47	1	26	26	26
31	53	33	1	27	27	27
31	53	104	1	13	13	13
31	53	57	1	51	51	51
31	53	60	1	67	67	67
31	53	77	1	59	59	59
31	53	79	1	56	56	56
31	53	62	1	12	12	12
31	53	44	1	58	58	58
31	53	74	1	25	25	25
31	53	55	1	32	32	32
32	43	78	1	24	24	24
32	43	21	6	21	29	41
32	43	18	8	14	25	44
32	43	15	9	21	22	23
32	43	11	44	9	14	19
32	43	10	51	12	15	21
32	43	9	65	10	15	19
32	43	8	79	9	13	18
32	43	7	122	7	11	17
32	43	6	124	8	12	17
32	43	5	190	6	9	13
32	43	4	361	6	8	11
32	43	3	540	4	6	9
32	43	2	2234	3	3	5
32	43	29	2	20	20	35
32	43	20	7	14	19	22
32	43	13	22	14	16	21
32	43	26	4	9	22	38
32	43	14	19	12	18	26
32	43	12	21	11	21	28
32	43	28	3	19	20	30
32	43	27	5	18	29	33
32	43	17	14	13	19	28
32	43	24	2	23	23	30
32	43	19	7	6	25	50
32	43	16	12	13	23	30
32	43	39	2	7	7	30
32	43	22	5	23	34	48
32	43	25	3	23	29	33
32	43	32	2	14	14	50
32	43	23	2	28	28	29
32	43	42	1	29	29	29
32	43	77	1	28	28	28
32	43	38	1	28	28	28
32	43	33	1	11	11	11
32	43	30	2	31	31	46
32	43	36	1	34	34	34
32	43	31	1	23	23	23
33	32	17	10	18	19	29
33	32	12	19	10	13	18
33	32	11	27	13	20	23
33	32	9	40	8	15	25
33	32	8	34	8	15	22
33	32	7	53	8	12	20
33	32	6	70	8	10	13
33	32	5	115	6	8	11
33	32	4	216	6	8	12
33	32	3	370	5	6	9
33	32	2	1601	3	4	6
33	32	16	8	16	20	31
33	32	15	13	14	17	25
33	32	13	17	12	19	33
33	32	14	5	13	17	27
33	32	10	21	10	15	19
33	32	21	8	16	20	22
33	32	19	8	15	17	27
33	32	18	8	9	14	23
33	32	42	2	24	24	59
33	32	23	6	13	15	21
33	32	24	1	16	16	16
33	32	38	1	41	41	41
33	32	22	1	21	21	21
33	32	30	4	12	14	28
33	32	93	1	77	77	77
33	32	70	1	8	8	8
33	32	56	1	32	32	32
33	32	33	1	43	43	43
33	32	44	1	23	23	23
33	32	27	1	21	21	21
33	32	216	1	31	31	31
33	32	20	2	23	23	34
33	32	26	3	14	20	26
33	32	39	1	18	18	18
33	32	32	1	32	32	32
33	32	31	2	6	6	8
