depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3
57	23	31	4	7	43	67
57	23	22	5	26	43	53
57	23	50	1	33	33	33
57	23	75	2	31	31	80
57	23	67	1	66	66	66
57	23	30	1	38	38	38
57	23	53	1	63	63	63
57	23	45	1	12	12	12
57	23	82	1	70	70	70
57	23	70	1	25	25	25
57	23	54	1	42	42	42
58	77	34	7	18	39	44
58	77	21	16	14	24	57
58	77	19	25	18	31	46
58	77	17	27	14	28	38
58	77	15	39	13	23	30
58	77	14	38	16	21	31
58	77	13	45	11	19	31
58	77	11	86	11	16	26
58	77	10	79	11	19	31
58	77	9	98	10	15	23
58	77	8	123	10	14	20
58	77	7	163	7	12	18
58	77	6	225	8	13	18
58	77	5	264	7	10	14
58	77	4	502	6	8	12
58	77	3	682	5	7	11
58	77	2	1822	4	6	9
58	77	37	8	26	31	65
58	77	26	13	25	44	53
58	77	12	54	13	20	26
58	77	79	1	32	32	32
58	77	31	4	7	32	46
58	77	24	10	28	29	44
58	77	18	27	19	23	36
58	77	16	29	15	28	41
58	77	70	1	42	42	42
58	77	60	2	28	28	57
58	77	76	1	23	23	23
58	77	46	2	10	10	74
58	77	61	1	67	67	67
58	77	32	7	11	48	62
58	77	27	8	29	32	57
58	77	20	16	18	23	38
58	77	64	2	52	52	67
58	77	25	8	19	23	66
58	77	63	3	35	61	95
58	77	28	11	15	35	71
58	77	29	7	14	52	65
58	77	30	8	27	44	51
58	77	36	4	7	29	45
58	77	33	8	25	31	45
58	77	44	1	35	35	35
58	77	22	15	15	21	35
58	77	40	2	6	6	47
58	77	93	1	76	76	76
58	77	43	1	30	30	30
58	77	57	2	47	47	64
58	77	82	1	103	103	103
58	77	39	3	29	47	59
58	77	23	8	21	29	57
58	77	35	3	4	40	82
58	77	111	2	32	32	38
58	77	69	1	24	24	24
58	77	45	1	62	62	62
58	77	42	2	11	11	50
58	77	97	2	47	47	48
58	77	77	1	55	55	55
58	77	71	1	60	60	60
58	77	100	1	30	30	30
58	77	38	2	6	6	9
58	77	55	1	45	45	45
58	77	54	2	38	38	48
58	77	108	1	40	40	40
58	77	48	1	33	33	33
58	77	56	3	5	42	52
58	77	81	1	25	25	25
58	77	67	1	59	59	59
58	77	41	1	28	28	28
58	77	87	1	38	38	38
58	77	49	2	27	27	31
58	77	110	1	35	35	35
59	25	82	1	21	21	21
59	25	41	1	54	54	54
59	25	29	1	42	42	42
59	25	27	7	30	46	63
59	25	19	5	8	12	21
59	25	16	14	8	17	32
59	25	15	10	19	21	40
59	25	13	14	7	12	22
59	25	12	15	9	18	24
59	25	11	25	9	14	19
59	25	9	28	10	14	22
59	25	8	33	9	13	18
59	25	7	37	12	17	23
59	25	6	57	8	12	17
59	25	5	80	7	10	14
59	25	4	134	6	9	12
59	25	3	217	5	7	11
59	25	2	614	4	6	10
59	25	42	3	14	74	79
59	25	40	2	28	28	34
59	25	26	5	4	40	47
59	25	22	5	12	24	25
59	25	20	5	28	34	44
59	25	17	9	18	28	38
59	25	53	2	47	47	53
59	25	23	5	12	21	31
59	25	14	9	13	28	42
59	25	148	1	46	46	46
59	25	35	1	19	19	19
59	25	30	2	22	22	56
59	25	32	1	52	52	52
59	25	25	2	19	19	67
59	25	10	28	11	16	29
59	25	24	4	6	15	40
59	25	18	8	13	16	36
59	25	37	2	13	13	22
59	25	36	2	27	27	32
59	25	31	1	46	46	46
59	25	48	1	29	29	29
59	25	21	4	27	28	45
59	25	52	1	104	104	104
59	25	91	1	63	63	63
59	25	33	1	42	42	42
59	25	28	1	59	59	59
59	25	47	2	5	5	15
59	25	96	1	50	50	50
59	25	68	1	42	42	42
59	25	43	1	15	15	15
59	25	110	1	11	11	11
59	25	54	2	37	37	83
59	25	46	1	85	85	85
60	21	28	3	47	68	78
60	21	22	5	5	10	49
60	21	14	6	12	14	25
60	21	13	11	7	17	25
60	21	12	12	9	15	26
60	21	9	24	8	11	16
60	21	8	18	9	11	22
60	21	7	25	10	14	18
60	21	6	36	7	11	16
60	21	5	58	7	10	15
60	21	4	120	6	8	12
60	21	3	169	5	7	11
60	21	2	435	4	6	9
60	21	107	1	71	71	71
60	21	21	5	30	40	52
60	21	19	2	13	13	30
60	21	15	5	11	15	15
60	21	68	1	4	4	4
60	21	25	2	19	19	32
60	21	18	4	6	19	61
60	21	11	10	12	14	27
60	21	10	15	11	15	26
60	21	37	3	5	10	12
60	21	36	2	55	55	66
60	21	17	4	12	13	34
60	21	50	1	24	24	24
60	21	26	1	32	32	32
60	21	16	6	25	30	36
60	21	23	4	12	15	40
60	21	81	1	61	61	61
60	21	38	1	53	53	53
60	21	29	1	3	3	3
60	21	143	1	112	112	112
60	21	100	1	38	38	38
60	21	60	1	16	16	16
60	21	59	2	39	39	44
60	21	85	1	5	5	5
60	21	34	1	45	45	45
60	21	24	4	29	38	58
60	21	43	1	75	75	75
60	21	61	1	90	90	90
60	21	41	1	43	43	43
60	21	71	1	22	22	22
60	21	58	1	36	36	36
60	21	40	2	33	33	65
60	21	51	1	57	57	57
60	21	35	1	23	23	23
60	21	27	1	86	86	86
60	21	31	1	65	65	65
60	21	45	1	22	22	22
60	21	33	2	19	19	27
61	58	55	1	42	42	42
61	58	17	15	18	27	41
61	58	16	14	13	17	29
61	58	14	24	11	26	41
61	58	10	52	10	16	24
61	58	9	54	11	16	23
61	58	8	68	8	13	22
61	58	7	82	7	11	16
61	58	6	101	8	12	18
61	58	5	158	6	10	14
61	58	4	330	6	9	13
61	58	3	466	5	7	10
61	58	2	1318	4	6	9
61	58	28	8	15	28	54
61	58	25	6	21	33	58
61	58	30	4	3	17	43
61	58	15	16	11	18	31
61	58	12	23	9	15	21
61	58	11	32	13	16	25
61	58	54	3	28	38	39
61	58	49	2	4	4	56
61	58	21	14	16	24	32
61	58	32	4	5	16	74
61	58	23	12	19	29	65
61	58	100	1	44	44	44
61	58	80	1	30	30	30
61	58	46	2	29	29	37
61	58	27	10	13	14	54
61	58	20	10	14	32	61
61	58	19	15	7	21	28
61	58	13	15	10	14	26
61	58	26	9	10	44	60
61	58	129	1	26	26	26
61	58	29	3	15	28	44
61	58	22	7	13	30	65
61	58	18	8	6	14	26
61	58	31	4	15	21	27
61	58	41	1	48	48	48
61	58	40	1	11	11	11
61	58	63	1	72	72	72
61	58	59	2	6	6	30
61	58	24	7	16	19	31
61	58	98	1	60	60	60
61	58	65	2	36	36	71
61	58	124	1	55	55	55
61	58	36	1	15	15	15
61	58	52	2	35	35	71
61	58	56	1	40	40	40
61	58	35	1	14	14	14
61	58	33	2	12	12	18
61	58	34	2	17	17	20
61	58	72	1	22	22	22
61	58	45	1	51	51	51
61	58	44	1	61	61	61
61	58	57	1	43	43	43
61	58	140	1	43	43	43
61	58	132	1	51	51	51
61	58	111	1	57	57	57
61	58	112	1	43	43	43
61	58	47	1	26	26	26
62	41	46	4	5	42	49
62	41	35	1	61	61	61
62	41	22	10	10	20	37
62	41	19	12	13	29	48
62	41	18	10	13	15	29
62	41	14	18	12	18	30
62	41	10	31	12	19	26
62	41	7	70	8	13	20
62	41	6	87	7	11	18
62	41	5	109	7	11	14
62	41	4	231	6	9	12
62	41	3	342	5	7	10
62	41	2	1009	4	6	9
62	41	56	1	68	68	68
62	41	49	1	36	36	36
62	41	43	2	29	29	51
62	41	28	7	25	44	64
62	41	12	26	9	17	21
62	41	24	10	8	26	43
62	41	20	10	12	15	21
62	41	17	17	17	26	41
62	41	16	18	13	22	33
62	41	15	11	12	18	40
62	41	11	27	12	20	26
62	41	9	33	7	11	19
62	41	8	37	11	14	19
62	41	31	5	35	44	44
62	41	23	6	20	20	30
62	41	29	4	9	11	36
62	41	77	1	67	67	67
62	41	62	1	46	46	46
62	41	45	1	30	30	30
62	41	13	25	15	17	30
62	41	99	1	44	44	44
62	41	40	2	6	6	70
62	41	36	3	5	46	46
62	41	34	3	6	86	97
62	41	33	3	17	41	74
62	41	26	4	33	38	74
62	41	21	7	12	20	38
62	41	53	2	37	37	72
62	41	41	2	30	30	47
62	41	65	1	53	53	53
62	41	27	5	42	49	67
62	41	57	2	5	5	50
62	41	79	1	62	62	62
62	41	47	1	8	8	8
62	41	63	1	10	10	10
62	41	30	2	27	27	45
62	41	25	3	18	22	29
62	41	42	1	31	31	31
62	41	38	1	24	24	24
62	41	39	2	8	8	18
62	41	55	1	9	9	9
62	41	66	1	20	20	20
62	41	58	1	57	57	57
63	26	98	1	72	72	72
63	26	58	1	71	71	71
63	26	45	2	22	22	79
63	26	33	4	5	21	54
63	26	25	4	11	24	35
63	26	19	14	8	17	40
63	26	14	14	9	20	37
63	26	8	32	7	12	22
63	26	6	65	8	11	18
63	26	5	88	6	11	15
63	26	4	146	6	8	13
63	26	3	195	5	7	11
63	26	2	590	4	5	8
63	26	183	1	34	34	34
63	26	79	1	46	46	46
63	26	61	1	6	6	6
63	26	42	2	5	5	38
63	26	32	4	8	21	96
63	26	29	2	27	27	44
63	26	28	6	23	32	41
63	26	18	7	15	18	32
63	26	16	9	9	20	28
63	26	15	16	15	22	27
63	26	13	11	10	19	41
63	26	7	42	7	11	17
63	26	80	1	42	42	42
63	26	39	2	9	9	34
63	26	31	1	49	49	49
63	26	30	2	3	3	7
63	26	17	8	5	14	38
63	26	11	14	15	23	25
63	26	9	19	11	16	26
63	26	22	3	12	16	47
63	26	10	17	9	15	25
63	26	100	1	64	64	64
63	26	20	4	9	18	33
63	26	12	9	16	17	28
63	26	113	1	10	10	10
63	26	78	1	7	7	7
63	26	41	3	11	36	58
63	26	24	5	40	50	60
63	26	21	8	4	14	61
63	26	48	1	4	4	4
63	26	23	2	18	18	52
63	26	53	1	37	37	37
63	26	54	1	44	44	44
63	26	27	4	9	33	47
63	26	47	1	41	41	41
63	26	145	1	38	38	38
63	26	36	3	4	7	41
63	26	34	1	38	38	38
63	26	76	1	42	42	42
63	26	93	1	82	82	82
63	26	73	1	59	59	59
63	26	56	1	15	15	15
63	26	40	1	15	15	15
63	26	26	1	31	31	31
63	26	62	1	13	13	13
63	26	46	1	69	69	69
63	26	35	1	61	61	61
64	28	32	3	12	30	49
64	28	23	4	5	6	55
64	28	21	6	8	15	42
64	28	18	4	4	11	37
64	28	15	17	12	18	28
64	28	12	23	11	20	36
64	28	11	19	11	22	26
64	28	9	29	8	16	26
64	28	8	32	9	14	26
64	28	7	39	9	14	18
64	28	5	96	7	10	15
64	28	4	164	6	9	14
64	28	3	248	5	7	11
64	28	2	624	4	6	9
64	28	52	2	46	46	68
64	28	14	9	11	17	26
64	28	113	1	5	5	5
64	28	47	2	33	33	73
64	28	39	2	5	5	65
64	28	36	1	20	20	20
64	28	26	2	8	8	22
64	28	24	1	22	22	22
64	28	17	5	17	24	29
64	28	6	47	8	11	15
64	28	38	1	30	30	30
64	28	19	10	7	18	49
64	28	13	12	11	16	34
64	28	10	24	12	16	24
64	28	46	2	25	25	57
64	28	37	1	9	9	9
64	28	164	1	18	18	18
64	28	44	1	66	66	66
64	28	20	5	33	34	36
64	28	33	4	18	23	53
64	28	22	3	13	19	35
64	28	16	5	17	20	24
64	28	28	1	9	9	9
64	28	30	2	9	9	22
64	28	27	1	49	49	49
64	28	29	1	41	41	41
64	28	65	1	44	44	44
64	28	31	3	30	41	61
64	28	25	1	68	68	68
64	28	70	1	24	24	24
64	28	53	1	68	68	68
64	28	45	2	19	19	39
64	28	34	1	20	20	20
64	28	103	1	77	77	77
64	28	93	1	23	23	23
64	28	88	1	87	87	87
64	28	74	1	11	11	11
64	28	68	1	9	9	9
64	28	58	1	6	6	6
64	28	40	1	3	3	3
65	49	39	2	35	35	42
65	49	23	5	17	28	34
65	49	22	6	26	28	49
65	49	18	9	9	18	20
65	49	12	33	9	14	28
65	49	9	44	12	17	26
65	49	7	81	8	13	21
65	49	6	130	8	12	17
65	49	5	156	6	10	15
65	49	4	290	6	9	13
65	49	3	431	5	7	11
65	49	2	1200	4	6	9
65	49	24	8	23	33	55
65	49	17	15	11	18	27
65	49	13	21	12	19	31
65	49	8	73	9	13	18
65	49	29	6	11	27	59
65	49	21	8	25	33	44
65	49	10	37	14	19	27
65	49	19	11	11	26	51
65	49	16	24	10	18	35
65	49	14	17	10	17	26
65	49	11	34	12	15	24
65	49	42	1	57	57	57
65	49	32	4	5	29	67
65	49	15	14	24	30	40
65	49	41	2	40	40	54
65	49	65	1	76	76	76
65	49	66	1	60	60	60
65	49	25	4	24	32	61
65	49	34	1	24	24	24
65	49	31	5	12	31	43
65	49	113	2	22	22	71
65	49	87	1	17	17	17
65	49	20	12	10	16	26
65	49	143	1	42	42	42
65	49	118	1	19	19	19
65	49	26	6	13	23	42
65	49	110	1	9	9	9
65	49	30	5	19	25	50
65	49	50	3	4	6	29
65	49	27	4	4	9	17
65	49	107	1	11	11	11
65	49	83	1	27	27	27
65	49	114	1	16	16	16
65	49	38	3	5	22	48
65	49	70	1	47	47	47
65	49	96	1	59	59	59
65	49	58	2	5	5	26
65	49	37	4	3	14	48
65	49	28	4	39	44	49
65	49	49	2	33	33	74
65	49	67	1	58	58	58
65	49	55	1	33	33	33
65	49	60	1	42	42	42
65	49	48	1	33	33	33
65	49	36	2	47	47	58
65	49	57	1	26	26	26
65	49	46	1	50	50	50
65	49	45	2	4	4	6
65	49	52	1	12	12	12
65	49	40	1	28	28	28
65	49	33	2	12	12	39
65	49	43	1	29	29	29
65	49	35	1	5	5	5
65	49	44	1	6	6	6
66	39	35	4	17	19	54
66	39	33	6	33	47	54
66	39	29	7	11	43	52
66	39	26	5	15	24	32
66	39	25	4	24	39	65
66	39	19	11	11	17	34
66	39	17	12	6	15	35
66	39	14	18	18	29	36
66	39	12	19	12	19	27
66	39	10	27	9	13	22
66	39	9	35	10	16	22
66	39	5	134	7	11	18
66	39	4	251	6	9	13
66	39	3	363	5	7	11
66	39	2	921	4	6	9
66	39	18	11	18	23	31
66	39	15	12	10	14	25
66	39	11	33	11	18	25
66	39	8	59	7	14	19
66	39	7	61	9	12	19
66	39	6	96	9	13	19
66	39	32	1	10	10	10
66	39	16	12	12	21	39
66	39	13	24	13	17	27
66	39	49	1	50	50	50
66	39	94	1	50	50	50
66	39	38	2	11	11	15
66	39	21	8	17	22	29
66	39	83	1	84	84	84
66	39	39	1	4	4	4
66	39	20	12	16	21	48
66	39	34	2	5	5	44
66	39	60	2	36	36	63
66	39	52	1	4	4	4
66	39	43	4	27	42	94
66	39	69	1	21	21	21
66	39	22	9	16	18	25
66	39	23	5	14	37	47
66	39	28	4	22	27	48
66	39	36	1	94	94	94
66	39	48	1	48	48	48
66	39	51	3	12	30	70
66	39	47	1	48	48	48
66	39	24	1	4	4	4
66	39	27	4	10	19	37
66	39	40	1	29	29	29
66	39	67	1	68	68	68
66	39	62	1	47	47	47
66	39	42	3	34	34	43
66	39	30	1	16	16	16
66	39	46	1	52	52	52
66	39	61	1	59	59	59
66	39	58	1	61	61	61
66	39	37	1	15	15	15
66	39	55	1	64	64	64
66	39	41	1	4	4	4
66	39	95	1	35	35	35
66	39	78	1	62	62	62
67	40	65	1	47	47	47
67	40	47	1	5	5	5
67	40	29	3	29	40	56
67	40	28	2	43	43	46
67	40	27	3	9	29	50
67	40	19	7	9	17	41
67	40	18	11	14	20	29
67	40	16	14	11	15	24
67	40	14	19	11	15	28
67	40	12	23	13	19	26
67	40	10	33	8	13	24
67	40	9	37	14	18	22
67	40	8	54	9	14	23
67	40	7	66	9	13	18
67	40	6	77	8	13	18
67	40	5	115	7	10	14
67	40	4	194	6	9	13
67	40	3	306	5	7	10
67	40	2	891	4	6	9
67	40	35	2	9	9	16
67	40	11	26	10	18	28
67	40	26	7	20	28	56
67	40	20	11	14	24	30
67	40	15	14	9	20	29
67	40	48	3	5	27	45
67	40	23	5	28	35	37
67	40	22	5	30	33	48
67	40	13	17	7	15	24
67	40	32	5	32	35	51
67	40	17	10	17	20	37
67	40	119	1	52	52	52
67	40	42	2	25	25	64
67	40	33	3	18	37	54
67	40	21	4	11	16	26
67	40	45	2	10	10	43
67	40	60	1	39	39	39
67	40	25	1	17	17	17
67	40	61	1	35	35	35
67	40	24	8	12	16	27
67	40	59	2	45	45	47
67	40	36	2	7	7	9
67	40	58	1	13	13	13
67	40	66	2	46	46	67
67	40	53	2	25	25	31
67	40	34	4	26	54	61
67	40	86	1	21	21	21
67	40	67	2	41	41	68
67	40	85	1	59	59	59
