depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3
7	36	27	11	13	28	52
7	36	25	16	8	20	39
7	36	24	19	16	32	43
7	36	21	34	9	19	31
7	36	20	35	17	36	44
7	36	19	50	14	25	42
7	36	18	47	11	18	32
7	36	17	67	10	21	29
7	36	14	125	12	20	34
7	36	13	165	12	19	30
7	36	12	186	12	19	29
7	36	11	249	12	18	27
7	36	10	353	10	16	26
7	36	9	496	10	15	22
7	36	8	688	9	14	21
7	36	7	1004	8	12	19
7	36	6	1476	7	11	18
7	36	5	2354	6	9	15
7	36	4	4385	5	8	12
7	36	3	7484	4	6	10
7	36	2	22639	3	4	7
7	36	218	1	6	6	6
7	36	52	2	9	9	11
7	36	40	4	7	8	39
7	36	23	24	12	27	46
7	36	16	74	13	21	36
7	36	15	105	14	24	34
7	36	32	5	18	19	21
7	36	26	16	19	32	50
7	36	22	32	12	27	49
7	36	245	1	5	5	5
7	36	38	7	6	35	40
7	36	33	8	20	36	57
7	36	47	3	9	32	52
7	36	37	3	32	41	50
7	36	50	2	38	38	65
7	36	28	11	22	32	51
7	36	87	1	80	80	80
7	36	34	7	24	35	56
7	36	31	7	13	36	51
7	36	30	11	7	32	54
7	36	114	1	73	73	73
7	36	36	3	13	28	45
7	36	65	1	10	10	10
7	36	64	1	30	30	30
7	36	49	7	12	18	61
7	36	42	2	5	5	58
7	36	41	7	13	22	34
7	36	86	1	5	5	5
7	36	43	4	19	47	63
7	36	60	1	14	14	14
7	36	35	4	9	14	65
7	36	56	2	18	18	76
7	36	48	2	16	16	66
7	36	45	2	11	11	67
7	36	39	1	45	45	45
7	36	61	1	26	26	26
7	36	51	1	19	19	19
7	36	44	1	18	18	18
7	36	89	1	53	53	53
7	36	96	1	52	52	52
7	36	70	1	13	13	13
8	60	62	1	9	9	9
8	60	56	1	6	6	6
8	60	35	9	22	29	37
8	60	27	29	14	31	46
8	60	26	27	9	25	44
8	60	25	31	12	27	38
8	60	24	34	15	32	53
8	60	23	42	17	34	53
8	60	22	41	16	26	43
8	60	21	47	11	22	39
8	60	20	43	12	24	44
8	60	17	114	14	25	41
8	60	16	119	13	21	34
8	60	15	169	12	22	33
8	60	14	189	12	18	30
8	60	13	247	12	21	31
8	60	12	344	12	20	27
8	60	11	438	11	18	26
8	60	10	580	11	17	25
8	60	9	823	10	16	25
8	60	8	1169	9	14	22
8	60	7	1572	8	13	20
8	60	6	2470	7	11	18
8	60	5	3893	6	10	15
8	60	4	7053	6	8	13
8	60	3	11707	4	7	10
8	60	2	33344	3	5	8
8	60	79	1	6	6	6
8	60	30	8	9	23	41
8	60	19	62	14	25	39
8	60	85	1	4	4	4
8	60	46	2	44	44	46
8	60	31	15	15	19	30
8	60	28	23	14	32	48
8	60	18	86	10	21	34
8	60	40	4	18	40	50
8	60	37	10	14	22	54
8	60	29	22	17	25	50
8	60	50	1	47	47	47
8	60	39	6	50	60	71
8	60	32	13	10	26	44
8	60	47	4	21	23	69
8	60	33	10	7	12	35
8	60	54	1	74	74	74
8	60	42	3	11	15	31
8	60	76	1	9	9	9
8	60	38	7	31	35	62
8	60	34	5	39	40	45
8	60	48	5	26	29	53
8	60	45	2	5	5	14
8	60	41	3	10	12	37
8	60	71	1	10	10	10
8	60	66	1	13	13	13
8	60	59	2	7	7	24
8	60	53	2	5	5	27
8	60	49	1	22	22	22
8	60	43	1	50	50	50
8	60	58	3	9	25	51
8	60	52	1	33	33	33
8	60	60	2	10	10	38
8	60	88	1	34	34	34
8	60	36	1	66	66	66
8	60	73	1	23	23	23
8	60	64	1	71	71	71
8	60	65	1	69	69	69
9	27	40	5	62	80	80
9	27	38	3	16	19	20
9	27	31	4	47	64	71
9	27	30	7	20	32	56
9	27	27	14	32	34	61
9	27	26	11	10	24	29
9	27	22	22	21	32	59
9	27	21	15	8	15	28
9	27	20	26	15	36	49
9	27	19	29	12	22	35
9	27	16	56	10	21	35
9	27	15	75	11	19	35
9	27	14	85	11	21	32
9	27	13	115	12	20	30
9	27	12	157	12	19	32
9	27	11	200	11	18	29
9	27	10	247	12	17	27
9	27	9	352	10	16	23
9	27	8	482	9	14	23
9	27	7	707	9	12	21
9	27	6	1097	8	12	18
9	27	5	1684	7	10	16
9	27	4	3092	6	9	13
9	27	3	5074	4	7	10
9	27	2	14157	3	5	8
9	27	39	4	9	10	72
9	27	37	5	20	24	72
9	27	34	2	15	15	47
9	27	24	22	18	31	42
9	27	23	20	14	21	41
9	27	18	46	13	21	40
9	27	17	45	16	25	40
9	27	71	1	76	76	76
9	27	32	6	21	45	47
9	27	55	1	13	13	13
9	27	49	1	21	21	21
9	27	50	2	26	26	45
9	27	46	1	61	61	61
9	27	42	1	13	13	13
9	27	25	5	56	58	59
9	27	29	6	16	22	43
9	27	47	2	64	64	91
9	27	45	2	22	22	58
9	27	48	2	6	6	42
9	27	41	2	16	16	31
9	27	123	1	21	21	21
9	27	78	1	41	41	41
9	27	28	9	16	23	49
9	27	58	2	6	6	65
9	27	35	3	6	16	50
9	27	96	1	11	11	11
9	27	56	1	70	70	70
9	27	36	2	11	11	17
9	27	53	1	6	6	6
9	27	57	1	47	47	47
9	27	54	1	47	47	47
9	27	70	1	97	97	97
9	27	76	1	30	30	30
9	27	33	1	77	77	77
9	27	43	1	45	45	45
10	26	38	3	5	33	69
10	26	33	7	14	52	62
10	26	28	10	20	33	56
10	26	23	28	20	30	55
10	26	22	33	12	29	46
10	26	18	36	15	23	38
10	26	17	31	10	25	34
10	26	16	44	10	23	38
10	26	15	73	14	23	34
10	26	14	99	8	17	30
10	26	13	108	15	23	32
10	26	12	134	12	20	29
10	26	11	187	12	19	29
10	26	10	253	12	18	27
10	26	9	341	10	14	25
10	26	8	477	9	15	23
10	26	7	636	8	13	20
10	26	6	1122	7	11	18
10	26	5	1622	6	10	15
10	26	4	3091	6	8	13
10	26	3	5136	4	7	10
10	26	2	15065	3	5	7
10	26	63	2	32	32	70
10	26	37	3	7	12	54
10	26	35	9	16	35	67
10	26	25	15	8	29	55
10	26	24	18	10	24	35
10	26	21	28	12	17	33
10	26	20	33	10	20	31
10	26	19	37	8	12	33
10	26	60	1	27	27	27
10	26	50	5	20	26	68
10	26	31	7	7	17	18
10	26	36	4	9	23	64
10	26	30	14	12	17	41
10	26	29	5	16	20	30
10	26	27	6	11	32	48
10	26	26	14	13	33	37
10	26	89	1	11	11	11
10	26	34	4	12	14	83
10	26	41	1	59	59	59
10	26	39	5	35	35	51
10	26	57	1	77	77	77
10	26	48	2	19	19	45
10	26	69	1	76	76	76
10	26	49	2	5	5	22
10	26	178	1	37	37	37
10	26	45	1	4	4	4
10	26	42	3	10	17	69
10	26	113	1	5	5	5
10	26	32	5	31	40	63
10	26	54	3	18	68	81
10	26	40	3	7	20	50
10	26	44	2	42	42	55
10	26	74	1	62	62	62
10	26	52	1	79	79	79
10	26	47	3	15	23	75
10	26	43	2	25	25	30
10	26	51	1	71	71	71
10	26	53	2	18	18	63
11	67	64	3	5	56	63
11	67	42	6	17	18	37
11	67	26	42	12	32	53
11	67	23	46	11	31	47
11	67	18	87	10	24	35
11	67	17	110	11	20	34
11	67	16	126	15	27	35
11	67	15	154	12	19	32
11	67	14	206	14	21	33
11	67	13	239	13	20	30
11	67	12	319	12	21	30
11	67	11	410	12	18	29
11	67	10	606	11	18	28
11	67	9	830	11	17	26
11	67	8	1199	10	15	23
11	67	7	1667	8	13	21
11	67	6	2521	7	12	19
11	67	5	4024	7	10	16
11	67	4	7622	6	9	13
11	67	3	12026	5	7	11
11	67	2	33330	3	5	8
11	67	47	3	6	46	71
11	67	33	14	23	43	60
11	67	25	28	18	40	60
11	67	22	43	14	26	48
11	67	55	4	11	16	39
11	67	21	58	14	25	41
11	67	20	48	12	24	41
11	67	24	27	10	25	55
11	67	19	74	12	23	40
11	67	31	13	24	25	48
11	67	29	17	25	37	61
11	67	27	23	22	34	59
11	67	49	3	39	51	73
11	67	35	13	16	44	54
11	67	28	30	15	36	58
11	67	32	16	20	27	55
11	67	30	17	17	26	47
11	67	50	6	5	6	50
11	67	36	15	27	47	55
11	67	66	2	10	10	29
11	67	40	7	5	51	69
11	67	54	1	50	50	50
11	67	34	10	33	41	63
11	67	43	5	47	53	66
11	67	41	7	36	57	74
11	67	52	3	13	53	79
11	67	39	3	5	11	77
11	67	37	13	16	35	53
11	67	48	3	39	44	59
11	67	53	2	40	40	58
11	67	65	3	10	11	26
11	67	44	9	49	63	68
11	67	57	2	10	10	47
11	67	67	1	9	9	9
11	67	38	7	17	50	66
11	67	146	1	49	49	49
11	67	141	1	25	25	25
11	67	69	2	5	5	13
11	67	82	1	6	6	6
11	67	99	1	8	8	8
11	67	123	2	8	8	9
11	67	105	1	6	6	6
11	67	92	1	5	5	5
11	67	78	1	4	4	4
11	67	95	1	5	5	5
11	67	73	1	4	4	4
11	67	51	1	20	20	20
11	67	45	2	56	56	58
11	67	62	1	3	3	3
11	67	77	1	19	19	19
11	67	75	1	4	4	4
11	67	97	1	11	11	11
11	67	58	2	5	5	22
11	67	127	1	19	19	19
11	67	151	1	16	16	16
11	67	59	1	8	8	8
11	67	112	1	17	17	17
11	67	140	1	10	10	10
12	32	32	12	21	36	50
12	32	25	20	20	32	51
12	32	24	29	19	25	46
12	32	22	39	11	28	44
12	32	19	39	10	21	39
12	32	18	62	11	21	35
12	32	17	65	10	17	31
12	32	16	82	11	21	34
12	32	15	101	13	24	36
12	32	14	123	13	22	31
12	32	13	154	12	21	31
12	32	12	205	11	19	29
12	32	11	304	12	18	28
12	32	10	382	11	17	27
12	32	9	541	10	15	24
12	32	8	709	9	14	23
12	32	7	989	9	13	20
12	32	6	1464	7	11	18
12	32	5	2132	7	10	16
12	32	4	4086	6	9	13
12	32	3	6455	5	7	10
12	32	2	18471	3	5	8
12	32	44	5	16	42	56
12	32	21	46	16	28	41
12	32	20	38	13	23	35
12	32	91	1	51	51	51
12	32	58	2	24	24	43
12	32	52	4	19	19	63
12	32	48	3	8	20	32
12	32	42	2	9	9	29
12	32	40	5	24	43	73
12	32	38	9	13	32	45
12	32	37	9	10	18	31
12	32	34	10	16	27	53
12	32	30	10	8	13	28
12	32	26	21	22	35	45
12	32	55	3	6	30	90
12	32	35	4	9	14	85
12	32	33	9	20	27	42
12	32	31	13	10	25	60
12	32	27	13	9	19	44
12	32	80	1	20	20	20
12	32	49	2	14	14	43
12	32	29	8	12	23	53
12	32	50	4	5	34	80
12	32	45	3	13	30	80
12	32	39	4	21	23	35
12	32	23	20	10	15	26
12	32	54	3	8	9	25
12	32	41	1	29	29	29
12	32	36	8	9	21	55
12	32	28	6	16	18	31
12	32	56	2	13	13	16
12	32	51	2	4	4	6
12	32	46	1	96	96	96
12	32	43	3	14	15	30
12	32	62	4	7	11	28
12	32	61	2	20	20	25
12	32	57	1	21	21	21
12	32	99	2	9	9	29
12	32	241	1	143	143	143
12	32	315	1	27	27	27
12	32	125	1	20	20	20
12	32	64	1	61	61	61
12	32	414	1	8	8	8
12	32	202	1	4	4	4
12	32	47	2	13	13	61
12	32	70	1	77	77	77
12	32	69	1	35	35	35
12	32	94	1	31	31	31
12	32	60	1	25	25	25
12	32	142	1	18	18	18
13	26	36	8	25	30	49
13	26	35	8	11	21	53
13	26	33	11	24	34	61
13	26	30	9	14	20	46
13	26	29	13	30	41	52
13	26	25	15	16	35	43
13	26	24	17	24	34	53
13	26	23	23	14	29	47
13	26	22	37	15	33	44
13	26	20	43	9	27	41
13	26	19	37	12	23	43
13	26	18	68	14	26	43
13	26	17	67	11	25	35
13	26	16	77	11	23	41
13	26	15	110	13	21	38
13	26	14	101	14	23	32
13	26	13	130	15	26	35
13	26	12	183	12	22	32
13	26	11	243	12	19	30
13	26	10	301	11	18	29
13	26	9	431	10	17	26
13	26	8	602	9	15	23
13	26	7	826	9	14	22
13	26	6	1202	8	12	20
13	26	5	1850	7	10	17
13	26	4	3301	6	9	15
13	26	3	5083	5	7	11
13	26	2	13543	4	5	8
13	26	43	6	13	24	46
13	26	28	12	10	18	43
13	26	21	28	13	21	44
13	26	41	7	12	44	74
13	26	40	5	13	14	27
13	26	38	4	14	47	72
13	26	31	5	15	17	25
13	26	27	11	19	29	44
13	26	26	17	21	31	47
13	26	113	1	21	21	21
13	26	74	1	32	32	32
13	26	47	3	30	58	66
13	26	45	4	4	8	19
13	26	32	8	13	21	61
13	26	99	1	47	47	47
13	26	108	1	62	62	62
13	26	78	2	6	6	19
13	26	92	1	11	11	11
13	26	37	2	12	12	17
13	26	34	6	15	25	64
13	26	50	2	25	25	39
13	26	44	1	23	23	23
13	26	46	2	19	19	70
13	26	250	1	163	163	163
13	26	88	1	13	13	13
13	26	187	1	5	5	5
13	26	260	1	5	5	5
13	26	90	1	22	22	22
13	26	56	1	8	8	8
13	26	53	1	11	11	11
13	26	77	1	21	21	21
13	26	49	1	20	20	20
13	26	39	6	39	41	49
13	26	52	2	10	10	11
13	26	48	1	69	69	69
13	26	104	1	9	9	9
13	26	55	1	33	33	33
13	26	42	2	17	17	23
14	49	53	6	25	30	64
14	49	32	25	22	36	53
14	49	31	21	17	29	43
14	49	27	35	18	28	48
14	49	25	49	24	37	56
14	49	24	59	12	27	48
14	49	23	66	15	28	45
14	49	22	63	13	19	40
14	49	21	67	15	22	43
14	49	20	76	13	22	41
14	49	19	118	17	27	45
14	49	18	129	14	26	38
14	49	17	155	14	26	40
14	49	16	186	13	22	37
14	49	15	210	14	25	37
14	49	14	265	12	23	36
14	49	13	324	13	22	34
14	49	12	454	12	21	32
14	49	11	509	13	20	30
14	49	10	718	11	17	27
14	49	9	992	11	16	26
14	49	8	1259	10	15	24
14	49	7	1793	8	14	22
14	49	6	2643	8	12	19
14	49	5	3982	7	10	16
14	49	4	7035	6	9	14
14	49	3	10906	5	7	11
14	49	2	28238	4	5	8
14	49	49	2	6	6	69
14	49	41	3	32	47	71
14	49	30	21	17	28	50
14	49	28	36	15	34	48
14	49	26	39	18	33	48
14	49	33	19	19	35	49
14	49	29	31	16	35	50
14	49	40	6	14	28	52
14	49	128	1	12	12	12
14	49	62	4	7	25	54
14	49	45	9	13	16	20
14	49	36	10	18	42	57
14	49	59	2	45	45	66
14	49	39	8	8	24	57
14	49	35	15	14	33	40
14	49	104	1	80	80	80
14	49	47	8	18	31	64
14	49	52	2	7	7	19
14	49	38	12	10	29	39
14	49	77	1	6	6	6
14	49	61	1	11	11	11
14	49	34	11	20	31	51
14	49	50	3	8	25	60
14	49	90	1	21	21	21
14	49	44	6	16	17	28
14	49	107	1	20	20	20
14	49	56	3	15	19	27
14	49	43	9	21	34	69
14	49	51	3	27	44	47
14	49	60	3	32	42	47
14	49	37	13	29	35	41
14	49	69	2	18	18	26
14	49	68	3	16	18	41
14	49	58	2	14	14	53
14	49	88	1	35	35	35
14	49	83	1	31	31	31
14	49	66	1	4	4	4
14	49	65	4	18	21	43
14	49	57	4	16	26	39
14	49	42	6	20	21	33
14	49	73	2	17	17	44
14	49	54	3	17	20	21
14	49	86	1	11	11	11
14	49	46	4	8	19	60
14	49	79	2	10	10	12
14	49	55	4	11	18	55
14	49	75	3	5	10	20
14	49	71	1	16	16	16
14	49	117	1	45	45	45
14	49	136	1	50	50	50
14	49	148	1	44	44	44
14	49	67	2	17	17	19
14	49	64	1	37	37	37
14	49	89	1	18	18	18
14	49	95	1	13	13	13
15	43	62	2	15	15	18
15	43	60	5	19	35	44
15	43	55	5	23	26	55
15	43	43	12	14	35	64
15	43	38	11	18	30	36
15	43	31	25	22	37	52
15	43	30	23	18	25	39
15	43	29	34	21	39	53
15	43	28	33	16	27	47
15	43	27	35	12	23	48
15	43	24	50	13	27	44
15	43	22	77	19	27	40
15	43	21	86	15	27	46
15	43	19	119	14	32	46
15	43	18	114	13	24	37
15	43	16	179	16	26	38
15	43	15	219	13	24	34
15	43	14	265	12	22	35
15	43	13	324	13	22	34
15	43	12	425	14	23	32
15	43	11	522	12	19	30
15	43	10	680	12	18	27
15	43	9	908	11	16	26
15	43	8	1228	10	15	24
15	43	7	1627	9	14	22
15	43	6	2381	8	13	20
15	43	5	3516	7	11	17
15	43	4	6110	6	9	14
15	43	3	9475	5	7	11
15	43	2	23974	4	5	9
15	43	72	3	32	36	40
15	43	67	2	14	14	14
15	43	50	5	12	26	40
15	43	37	7	32	40	60
15	43	35	13	17	30	46
15	43	33	26	13	33	48
15	43	25	44	14	24	40
15	43	23	60	14	26	43
15	43	17	171	15	26	38
15	43	125	1	82	82	82
15	43	32	24	13	40	58
15	43	26	39	17	27	48
15	43	20	94	17	28	44
15	43	143	1	72	72	72
15	43	44	4	29	36	50
15	43	40	7	18	43	61
15	43	36	12	11	30	68
15	43	34	21	14	24	34
15	43	53	3	8	19	43
15	43	52	6	11	12	33
15	43	124	1	6	6	6
15	43	64	3	5	6	28
15	43	61	3	21	22	45
15	43	39	9	25	26	51
15	43	84	1	4	4	4
15	43	69	3	13	19	35
15	43	57	1	6	6	6
15	43	47	6	33	38	48
15	43	59	1	40	40	40
15	43	46	3	3	5	44
15	43	41	9	21	30	40
15	43	56	3	10	73	88
15	43	49	3	17	37	63
15	43	45	4	15	31	49
15	43	54	2	8	8	12
15	43	42	9	7	13	29
15	43	102	1	37	37	37
15	43	119	1	38	38	38
15	43	111	1	21	21	21
15	43	58	4	6	21	31
15	43	121	1	12	12	12
15	43	63	1	17	17	17
15	43	87	1	17	17	17
15	43	51	2	4	4	47
15	43	78	2	21	21	47
15	43	66	2	22	22	48
15	43	150	1	5	5	5
15	43	71	1	27	27	27
15	43	48	4	20	20	40
15	43	82	2	18	18	77
15	43	73	2	30	30	37
15	43	74	2	15	15	79
15	43	107	1	40	40	40
15	43	137	1	22	22	22
15	43	76	1	32	32	32
16	28	67	2	26	26	69
16	28	39	6	16	19	39
16	28	28	26	19	27	54
16	28	24	38	17	40	55
16	28	23	41	15	31	57
16	28	22	49	18	32	46
16	28	21	49	17	26	41
16	28	20	69	18	36	50
16	28	19	68	12	26	38
16	28	18	103	15	30	45
16	28	17	95	12	23	41
16	28	16	130	15	26	39
16	28	15	139	15	27	36
16	28	14	176	14	22	36
16	28	13	216	14	25	36
16	28	12	262	13	21	33
16	28	11	326	11	21	34
16	28	10	469	12	19	29
16	28	9	576	11	17	27
16	28	8	777	9	15	26
16	28	7	1036	9	14	23
16	28	6	1444	8	12	21
16	28	5	2151	7	11	17
16	28	4	3843	6	9	14
16	28	3	5695	5	7	11
16	28	2	14536	4	5	8
16	28	81	1	9	9	9
16	28	52	7	18	27	51
16	28	44	5	17	19	57
16	28	40	4	3	21	55
16	28	35	12	10	32	47
16	28	31	9	25	28	36
16	28	26	26	15	30	45
16	28	136	1	14	14	14
16	28	63	1	21	21	21
16	28	48	2	25	25	27
16	28	45	5	19	24	31
16	28	43	4	13	17	67
16	28	42	7	32	73	81
16	28	36	11	26	43	61
16	28	32	14	12	27	53
16	28	25	34	13	28	47
16	28	41	6	31	33	46
16	28	34	14	16	27	41
16	28	27	22	15	35	53
16	28	85	1	39	39	39
16	28	73	2	14	14	37
16	28	59	3	29	32	37
16	28	56	2	34	34	58
16	28	33	15	13	19	46
16	28	60	1	21	21	21
16	28	29	21	15	24	51
16	28	91	2	50	50	59
16	28	64	4	15	44	90
16	28	38	6	33	36	46
16	28	37	4	4	21	58
16	28	66	1	76	76	76
16	28	55	2	28	28	63
16	28	100	1	40	40	40
16	28	51	2	6	6	16
16	28	30	8	33	42	51
16	28	46	2	7	7	40
16	28	70	1	60	60	60
16	28	65	2	53	53	76
16	28	95	1	52	52	52
16	28	57	1	34	34	34
16	28	82	1	40	40	40
16	28	49	3	29	35	73
16	28	153	1	27	27	27
16	28	152	1	31	31	31
16	28	86	1	20	20	20
16	28	68	1	50	50	50
16	28	131	1	16	16	16
16	28	62	1	16	16	16
16	28	47	1	78	78	78
16	28	119	1	21	21	21
16	28	53	1	62	62	62
16	28	89	1	30	30	30
17	31	126	1	14	14	14
17	31	52	5	37	42	46
17	31	37	12	14	41	70
17	31	36	9	19	43	60
17	31	33	18	24	42	61
17	31	31	26	25	41	59
17	31	29	23	24	49	67
17	31	25	39	24	39	54
17	31	24	50	15	37	49
17	31	21	62	19	34	49
17	31	20	101	14	30	45
17	31	19	94	14	32	47
17	31	18	111	15	27	38
17	31	17	113	18	31	46
17	31	16	167	15	26	40
17	31	15	180	15	26	41
17	31	14	237	13	25	37
17	31	13	239	14	24	36
17	31	12	312	12	21	32
17	31	11	412	13	23	34
17	31	10	484	11	18	29
17	31	9	677	11	17	28
17	31	8	883	10	16	26
17	31	7	1111	8	14	23
17	31	6	1567	8	13	20
17	31	5	2234	7	11	17
17	31	4	3849	6	9	14
17	31	3	5669	5	7	11
17	31	2	14182	4	5	9
17	31	70	3	44	47	76
17	31	65	2	32	32	39
17	31	53	7	12	26	45
17	31	51	5	25	49	53
17	31	41	7	14	23	54
17	31	30	29	15	40	56
17	31	27	29	20	30	53
17	31	26	37	19	31	46
17	31	23	57	16	39	51
17	31	22	52	20	39	49
17	31	40	5	51	55	63
17	31	35	12	23	41	69
17	31	32	17	12	27	36
17	31	92	1	21	21	21
17	31	28	34	15	41	55
17	31	82	1	48	48	48
17	31	69	1	30	30	30
17	31	66	2	72	72	73
17	31	56	3	16	20	46
17	31	48	5	8	18	51
17	31	43	8	13	27	68
17	31	34	9	16	31	54
17	31	55	2	24	24	46
17	31	45	4	10	32	64
17	31	42	7	26	39	59
17	31	75	3	13	23	67
17	31	98	1	8	8	8
17	31	79	2	5	5	20
17	31	73	2	5	5	45
17	31	46	3	12	34	42
17	31	38	8	10	26	65
17	31	93	3	21	24	48
