depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3
11	38	15	4	9	11	26
11	38	29	3	11	15	24
11	38	25	2	23	23	65
11	38	24	2	50	50	76
11	38	17	4	5	10	25
11	38	42	1	9	9	9
11	38	31	1	15	15	15
11	38	27	1	61	61	61
11	38	30	1	31	31	31
11	38	35	1	77	77	77
11	38	23	1	61	61	61
12	24	6	43	7	10	14
12	24	5	49	6	10	14
12	24	4	88	6	9	14
12	24	3	129	4	6	9
12	24	2	437	3	4	7
12	24	9	8	7	15	18
12	24	8	16	8	11	19
12	24	7	25	6	11	15
12	24	15	1	15	15	15
12	24	12	5	12	14	20
12	24	11	4	7	9	30
12	24	14	2	7	7	18
12	24	19	3	23	34	43
12	24	18	5	14	17	20
12	24	69	1	13	13	13
12	24	10	9	11	13	20
12	24	46	1	31	31	31
12	24	17	2	9	9	46
12	24	13	5	8	11	18
12	24	27	1	26	26	26
12	24	16	4	7	11	40
12	24	133	1	21	21	21
12	24	20	2	4	4	9
12	24	24	1	41	41	41
12	24	25	1	8	8	8
12	24	164	1	42	42	42
12	24	60	1	31	31	31
13	26	29	1	4	4	4
13	26	7	21	9	12	16
13	26	6	32	8	10	16
13	26	5	67	7	10	15
13	26	4	85	6	9	13
13	26	3	163	5	7	10
13	26	2	424	3	5	7
13	26	9	19	11	16	20
13	26	8	18	11	14	17
13	26	15	4	10	35	50
13	26	12	11	11	22	31
13	26	10	11	6	20	27
13	26	19	2	4	4	38
13	26	11	5	20	25	32
13	26	20	2	7	7	21
13	26	18	2	8	8	11
13	26	27	1	12	12	12
13	26	13	6	15	15	24
13	26	17	1	7	7	7
13	26	24	1	42	42	42
13	26	65	1	5	5	5
13	26	377	1	106	106	106
13	26	49	1	27	27	27
13	26	405	1	15	15	15
13	26	14	1	28	28	28
14	32	10	11	8	15	21
14	32	9	17	13	18	21
14	32	8	19	7	13	17
14	32	6	50	7	11	17
14	32	5	69	8	11	15
14	32	3	167	5	7	10
14	32	2	566	3	5	8
14	32	15	3	23	29	34
14	32	12	9	14	16	23
14	32	7	32	8	10	18
14	32	4	119	6	9	14
14	32	17	4	9	12	20
14	32	13	5	22	30	33
14	32	18	1	7	7	7
14	32	137	1	7	7	7
14	32	14	4	8	21	29
14	32	11	10	15	28	37
14	32	23	2	33	33	54
14	32	27	1	15	15	15
14	32	26	3	18	23	41
14	32	50	1	80	80	80
14	32	47	1	83	83	83
14	32	36	1	83	83	83
14	32	22	1	16	16	16
14	32	46	1	75	75	75
14	32	16	6	7	13	50
14	32	30	1	52	52	52
14	32	25	1	11	11	11
14	32	19	2	11	11	67
14	32	21	2	10	10	65
14	32	24	1	6	6	6
15	50	8	40	9	13	18
15	50	7	50	8	12	18
15	50	6	86	7	10	17
15	50	5	84	6	9	12
15	50	4	159	6	8	11
15	50	3	292	5	7	10
15	50	2	792	3	5	8
15	50	17	4	12	17	45
15	50	10	22	8	13	22
15	50	11	11	9	10	15
15	50	9	26	9	13	22
15	50	20	3	17	40	43
15	50	12	9	11	12	21
15	50	19	2	10	10	50
15	50	23	1	5	5	5
15	50	21	4	19	22	23
15	50	15	10	8	11	15
15	50	24	2	9	9	22
15	50	16	9	12	14	25
15	50	13	16	10	12	22
15	50	14	9	11	13	16
15	50	28	1	18	18	18
15	50	32	1	10	10	10
15	50	25	1	22	22	22
15	50	22	2	9	9	11
15	50	68	1	7	7	7
15	50	18	2	21	21	29
15	50	27	1	17	17	17
15	50	26	1	9	9	9
16	31	13	7	13	20	32
16	31	9	20	7	11	15
16	31	5	65	8	9	14
16	31	4	109	6	8	11
16	31	3	187	5	6	10
16	31	2	530	3	5	7
16	31	6	46	8	12	17
16	31	15	4	5	13	66
16	31	11	4	9	13	27
16	31	8	14	5	7	14
16	31	34	1	37	37	37
16	31	28	1	34	34	34
16	31	10	13	8	22	28
16	31	58	1	7	7	7
16	31	26	1	6	6	6
16	31	12	7	18	24	30
16	31	7	21	8	9	15
16	31	21	1	9	9	9
16	31	19	2	14	14	22
16	31	35	1	42	42	42
16	31	18	1	4	4	4
16	31	16	2	5	5	14
16	31	14	2	5	5	9
16	31	49	1	52	52	52
16	31	17	2	4	4	16
16	31	31	1	8	8	8
16	31	129	1	35	35	35
16	31	88	1	10	10	10
16	31	20	1	15	15	15
17	29	30	1	56	56	56
17	29	16	3	4	18	41
17	29	12	13	13	16	28
17	29	11	6	7	12	18
17	29	9	16	8	10	21
17	29	8	22	8	11	17
17	29	7	35	10	13	17
17	29	6	36	8	10	14
17	29	4	98	5	8	11
17	29	3	184	5	7	10
17	29	2	537	3	5	8
17	29	23	3	7	28	43
17	29	13	3	5	6	32
17	29	20	3	5	7	21
17	29	10	11	6	10	19
17	29	5	58	7	10	17
17	29	14	2	23	23	31
17	29	17	2	11	11	16
17	29	15	4	5	16	27
17	29	24	1	5	5	5
17	29	18	2	11	11	41
17	29	21	2	12	12	50
17	29	27	1	10	10	10
17	29	26	1	22	22	22
18	54	41	1	45	45	45
18	54	14	9	17	18	23
18	54	10	32	8	12	19
18	54	8	58	9	14	22
18	54	7	57	8	12	18
18	54	6	82	7	10	14
18	54	5	117	7	9	14
18	54	4	245	6	8	11
18	54	3	363	5	7	9
18	54	2	1174	3	4	7
18	54	47	1	36	36	36
18	54	17	6	18	19	42
18	54	15	6	6	10	19
18	54	11	25	13	16	22
18	54	9	36	9	12	23
18	54	19	4	5	9	19
18	54	13	15	11	15	28
18	54	12	18	15	19	24
18	54	25	1	14	14	14
18	54	20	3	9	10	31
18	54	16	6	10	10	17
18	54	34	1	30	30	30
18	54	23	5	11	14	15
18	54	39	1	17	17	17
18	54	18	2	16	16	18
18	54	22	1	15	15	15
18	54	28	1	30	30	30
18	54	21	1	19	19	19
19	38	9	28	10	14	22
19	38	8	49	7	10	15
19	38	6	76	8	12	17
19	38	5	117	7	10	14
19	38	4	143	6	8	12
19	38	3	288	5	6	9
19	38	2	966	3	4	6
19	38	10	18	7	13	17
19	38	37	1	6	6	6
19	38	32	3	9	11	17
19	38	16	4	14	16	22
19	38	12	13	8	11	16
19	38	7	61	9	12	15
19	38	23	5	7	10	20
19	38	22	3	6	22	35
19	38	19	6	11	12	23
19	38	18	3	7	17	50
19	38	11	14	6	10	16
19	38	17	3	7	14	42
19	38	15	6	12	13	32
19	38	60	1	21	21	21
19	38	21	2	13	13	23
19	38	13	7	5	8	24
19	38	14	3	10	22	33
19	38	47	2	34	34	42
19	38	31	2	7	7	15
19	38	26	3	6	14	16
19	38	20	2	5	5	29
19	38	55	1	14	14	14
19	38	44	1	21	21	21
19	38	34	1	12	12	12
19	38	42	1	21	21	21
19	38	77	1	42	42	42
19	38	24	1	44	44	44
19	38	49	1	21	21	21
19	38	25	1	47	47	47
19	38	27	1	25	25	25
20	30	46	1	22	22	22
20	30	16	6	16	20	34
20	30	10	17	8	12	18
20	30	9	24	12	15	20
20	30	8	35	10	14	22
20	30	7	29	8	12	17
20	30	6	58	7	11	16
20	30	5	80	6	8	13
20	30	4	126	6	7	11
20	30	3	199	5	7	10
20	30	2	654	3	4	7
20	30	19	3	3	13	31
20	30	15	7	10	21	33
20	30	22	3	8	23	26
20	30	12	10	9	11	31
20	30	11	10	12	18	22
20	30	13	6	11	14	29
20	30	49	1	21	21	21
20	30	29	2	6	6	9
20	30	20	2	26	26	35
20	30	14	2	10	10	31
20	30	21	2	11	11	20
20	30	28	1	29	29	29
20	30	124	1	29	29	29
20	30	51	1	4	4	4
20	30	18	2	4	4	24
20	30	87	1	10	10	10
20	30	59	1	4	4	4
20	30	27	1	33	33	33
20	30	17	1	18	18	18
20	30	30	1	50	50	50
21	40	24	5	15	17	17
21	40	19	3	3	9	20
21	40	18	5	10	12	19
21	40	10	24	12	16	22
21	40	5	111	7	10	15
21	40	4	167	6	7	11
21	40	3	269	5	7	10
21	40	2	936	3	4	7
21	40	29	2	27	27	27
21	40	23	2	6	6	10
21	40	11	19	8	17	21
21	40	8	35	10	15	23
21	40	7	51	7	10	16
21	40	6	57	7	12	15
21	40	15	4	15	18	41
21	40	12	15	12	15	18
21	40	9	34	11	16	20
21	40	16	6	11	16	21
21	40	13	8	9	16	24
21	40	25	1	33	33	33
21	40	36	1	28	28	28
21	40	40	1	20	20	20
21	40	14	6	17	18	27
21	40	22	3	16	19	34
21	40	27	1	18	18	18
21	40	21	3	11	14	26
21	40	17	5	15	22	30
21	40	34	1	43	43	43
21	40	32	1	14	14	14
21	40	20	2	21	21	47
21	40	37	1	14	14	14
21	40	43	1	11	11	11
21	40	28	1	22	22	22
21	40	147	1	44	44	44
21	40	187	1	45	45	45
21	40	85	1	113	113	113
21	40	57	1	14	14	14
21	40	69	2	9	9	42
21	40	100	1	11	11	11
21	40	26	1	12	12	12
21	40	30	1	12	12	12
22	43	13	17	10	13	26
22	43	10	24	8	13	18
22	43	9	30	9	15	22
22	43	7	52	7	11	15
22	43	5	92	7	10	15
22	43	4	170	5	8	13
22	43	3	249	4	6	9
22	43	2	822	3	4	6
22	43	6	85	8	12	17
22	43	14	13	12	14	20
22	43	8	31	10	13	22
22	43	136	1	4	4	4
22	43	26	2	8	8	20
22	43	11	20	7	9	17
22	43	15	11	13	17	22
22	43	28	1	19	19	19
22	43	12	12	11	18	28
22	43	22	2	8	8	26
22	43	16	12	10	14	29
22	43	45	1	33	33	33
22	43	72	1	11	11	11
22	43	29	2	22	22	82
22	43	49	1	57	57	57
22	43	19	5	11	14	28
22	43	18	3	19	26	62
22	43	23	4	18	27	48
22	43	35	2	18	18	19
22	43	31	2	18	18	24
22	43	25	2	21	21	36
22	43	24	1	34	34	34
22	43	21	1	52	52	52
22	43	20	2	7	7	10
22	43	17	1	24	24	24
23	33	33	3	19	21	24
23	33	13	10	11	21	27
23	33	12	18	9	13	21
23	33	11	18	13	16	29
23	33	10	26	8	11	15
23	33	7	32	9	13	19
23	33	5	73	6	10	15
23	33	4	110	6	8	11
23	33	3	182	5	6	9
23	33	2	596	3	5	7
23	33	28	3	15	25	37
23	33	17	4	4	9	32
23	33	15	7	14	17	29
23	33	14	12	14	22	40
23	33	6	49	8	11	17
23	33	20	3	16	27	43
23	33	18	5	14	14	16
23	33	8	24	9	11	18
23	33	41	1	20	20	20
23	33	9	25	10	16	20
23	33	16	7	14	16	20
23	33	22	3	12	21	21
23	33	34	2	9	9	37
23	33	27	2	16	16	32
23	33	73	1	34	34	34
23	33	30	1	8	8	8
23	33	23	3	6	16	18
24	38	17	4	11	11	55
24	38	13	6	7	9	17
24	38	10	18	8	11	18
24	38	6	59	8	11	16
24	38	4	126	6	8	12
24	38	3	189	4	6	8
24	38	2	795	3	4	6
24	38	393	1	11	11	11
24	38	12	12	10	14	24
24	38	9	27	7	10	14
24	38	8	19	8	12	19
24	38	7	43	7	10	13
24	38	5	75	6	9	14
24	38	16	5	23	28	32
24	38	14	6	19	19	31
24	38	22	5	9	39	48
24	38	45	2	22	22	43
24	38	11	6	9	15	16
24	38	21	2	8	8	11
24	38	19	4	3	5	35
24	38	15	5	9	9	19
24	38	61	1	8	8	8
24	38	25	1	34	34	34
24	38	37	1	30	30	30
24	38	27	1	6	6	6
24	38	23	1	20	20	20
24	38	18	3	5	10	20
24	38	29	1	45	45	45
24	38	26	1	33	33	33
24	38	20	1	59	59	59
24	38	39	1	10	10	10
24	38	85	1	61	61	61
24	38	89	1	56	56	56
24	38	76	1	40	40	40
25	42	9	21	13	14	22
25	42	7	30	8	11	16
25	42	5	83	6	9	12
25	42	4	106	6	8	10
25	42	3	205	5	7	10
25	42	2	735	3	4	6
25	42	12	11	11	21	25
25	42	8	30	9	16	18
25	42	6	70	7	10	14
25	42	80	1	12	12	12
25	42	10	12	15	20	28
25	42	56	1	5	5	5
25	42	18	5	26	27	29
25	42	11	15	13	16	31
25	42	15	6	21	36	42
25	42	16	3	4	37	51
25	42	14	7	13	16	39
25	42	20	2	16	16	59
25	42	19	5	7	10	18
25	42	37	1	14	14	14
25	42	25	1	60	60	60
25	42	13	12	10	19	23
25	42	36	1	13	13	13
25	42	22	2	23	23	37
25	42	46	2	9	9	19
25	42	28	1	12	12	12
25	42	47	1	5	5	5
25	42	50	1	4	4	4
25	42	43	1	48	48	48
25	42	17	6	20	22	23
25	42	21	1	23	23	23
25	42	122	1	49	49	49
25	42	117	1	19	19	19
25	42	35	1	13	13	13
25	42	52	1	16	16	16
26	35	14	6	9	9	12
26	35	9	32	12	14	20
26	35	6	41	8	10	14
26	35	5	67	7	11	15
26	35	4	103	5	7	10
26	35	3	151	5	7	10
26	35	2	618	3	4	6
26	35	10	10	8	13	19
26	35	7	27	7	13	16
26	35	11	4	12	13	24
26	35	8	28	8	11	16
26	35	20	2	12	12	38
26	35	12	12	9	19	26
26	35	25	1	20	20	20
26	35	15	4	8	10	26
26	35	17	3	10	14	18
26	35	35	3	6	20	23
26	35	18	1	6	6	6
26	35	13	6	12	13	23
26	35	16	5	9	21	26
26	35	33	1	7	7	7
26	35	31	1	51	51	51
26	35	32	1	6	6	6
27	33	12	5	9	11	13
27	33	4	91	5	7	10
27	33	3	173	5	6	9
27	33	2	652	3	4	7
27	33	27	1	46	46	46
27	33	10	9	8	8	9
27	33	8	20	8	14	22
27	33	6	33	11	14	17
27	33	9	13	7	11	15
27	33	7	28	7	9	16
27	33	5	52	7	10	14
27	33	11	9	9	12	17
27	33	62	1	4	4	4
27	33	14	6	6	10	19
27	33	44	1	36	36	36
27	33	60	1	19	19	19
27	33	144	1	15	15	15
27	33	25	1	14	14	14
27	33	15	5	9	12	23
27	33	108	1	16	16	16
27	33	71	1	8	8	8
27	33	149	1	78	78	78
27	33	58	1	22	22	22
27	33	174	1	69	69	69
27	33	37	1	32	32	32
27	33	21	1	15	15	15
27	33	20	2	13	13	21
27	33	51	1	4	4	4
27	33	26	1	18	18	18
27	33	40	1	4	4	4
27	33	18	2	9	9	24
27	33	16	2	13	13	30
27	33	32	1	15	15	15
27	33	24	1	38	38	38
27	33	17	1	14	14	14
27	33	13	1	12	12	12
27	33	41	1	8	8	8
27	33	36	1	30	30	30
28	42	10	15	14	18	26
28	42	9	16	8	12	16
28	42	7	28	7	11	16
28	42	5	80	6	9	13
28	42	4	163	5	7	11
28	42	3	254	4	6	8
28	42	2	924	3	4	7
28	42	8	30	11	16	22
28	42	6	53	7	9	14
28	42	11	9	12	18	25
28	42	18	1	25	25	25
28	42	14	3	14	20	39
28	42	17	2	27	27	33
28	42	36	1	25	25	25
28	42	35	1	6	6	6
28	42	21	1	31	31	31
28	42	20	1	8	8	8
28	42	16	3	17	18	22
28	42	12	6	15	23	55
28	42	15	4	8	14	22
28	42	13	6	18	20	34
28	42	23	1	16	16	16
28	42	27	1	42	42	42
28	42	33	1	8	8	8
28	42	54	1	19	19	19
28	42	50	1	12	12	12
28	42	30	1	26	26	26
29	47	19	6	9	21	24
29	47	15	22	12	14	26
29	47	8	39	8	10	19
29	47	7	52	8	10	15
29	47	6	91	7	10	16
29	47	5	135	6	9	12
29	47	4	256	6	8	12
29	47	3	376	5	7	9
29	47	2	1313	3	4	7
29	47	14	6	12	14	17
29	47	9	26	8	14	24
29	47	11	24	12	17	30
29	47	23	2	38	38	43
29	47	22	2	28	28	37
29	47	10	25	11	16	22
29	47	47	1	11	11	11
29	47	12	12	9	14	21
29	47	20	3	18	19	39
29	47	13	8	9	19	28
29	47	27	4	12	13	20
29	47	17	2	5	5	12
29	47	31	1	15	15	15
29	47	21	3	14	28	32
29	47	18	8	11	14	43
29	47	26	3	20	23	25
29	47	24	3	10	27	28
29	47	16	11	11	23	38
29	47	28	3	11	27	30
29	47	30	1	28	28	28
29	47	25	1	5	5	5
29	47	46	1	8	8	8
29	47	34	1	13	13	13
29	47	39	2	25	25	28
29	47	49	1	28	28	28
29	47	60	1	24	24	24
29	47	37	1	12	12	12
29	47	42	1	11	11	11
30	32	21	5	19	26	29
30	32	13	13	13	16	29
30	32	11	27	11	16	25
30	32	9	44	9	14	24
30	32	8	40	10	12	19
30	32	7	78	10	13	19
30	32	6	86	8	11	18
30	32	5	151	7	10	15
30	32	4	267	6	8	12
30	32	3	376	5	7	10
30	32	2	1365	3	4	7
30	32	12	23	11	18	27
30	32	35	2	5	5	57
30	32	17	5	12	20	27
30	32	16	5	18	32	36
30	32	14	11	7	15	19
30	32	20	4	17	19	69
30	32	19	5	16	18	22
30	32	15	9	12	14	23
30	32	10	25	12	17	24
30	32	54	2	22	22	25
30	32	31	1	16	16	16
30	32	47	1	26	26	26
30	32	368	1	7	7	7
30	32	25	2	8	8	21
30	32	52	1	25	25	25
30	32	23	3	15	36	64
30	32	18	1	27	27	27
30	32	24	2	10	10	21
30	32	22	3	11	12	14
30	32	26	1	44	44	44
30	32	32	1	11	11	11
30	32	30	1	13	13	13
30	32	29	1	21	21	21
30	32	27	1	10	10	10
30	32	34	1	44	44	44
31	25	19	4	17	26	49
31	25	14	8	14	16	34
31	25	11	16	10	15	32
31	25	10	21	10	15	23
31	25	9	38	7	11	18
31	25	8	40	9	12	19
31	25	7	65	7	13	19
31	25	6	95	8	12	15
31	25	5	121	8	10	15
31	25	4	251	6	9	13
31	25	3	289	5	6	9
31	25	2	1053	3	5	7
31	25	27	1	41	41	41
31	25	23	2	17	17	62
31	25	17	3	16	26	28
31	25	13	14	11	16	21
31	25	12	19	9	19	28
31	25	46	1	30	30	30
31	25	36	1	30	30	30
31	25	18	4	9	15	54
31	25	16	5	26	29	30
31	25	24	2	16	16	17
31	25	15	5	12	14	18
31	25	40	1	49	49	49
31	25	22	1	17	17	17
31	25	20	3	5	18	29
31	25	55	1	39	39	39
31	25	32	1	17	17	17
31	25	31	1	65	65	65
31	25	25	1	10	10	10
31	25	59	1	46	46	46
31	25	54	1	107	107	107
31	25	26	1	32	32	32
32	46	33	2	7	7	19
32	46	26	2	7	7	78
32	46	8	74	10	15	20
32	46	7	126	9	14	19
32	46	6	146	8	12	17
32	46	5	197	7	9	15
32	46	4	349	6	9	13
32	46	3	536	5	7	10
32	46	2	1656	3	4	7
32	46	61	1	9	9	9
32	46	28	1	31	31	31
32	46	10	33	13	17	23
32	46	9	53	9	14	19
32	46	39	1	4	4	4
32	46	23	2	19	19	29
32	46	12	28	13	16	30
32	46	11	26	10	14	25
32	46	14	18	10	16	38
32	46	13	19	12	20	32
32	46	20	6	22	26	33
32	46	19	3	15	18	21
32	46	29	1	19	19	19
32	46	16	15	13	19	33
32	46	15	12	13	17	24
32	46	25	1	59	59	59
32	46	24	3	6	9	40
32	46	17	5	15	22	45
32	46	21	3	13	32	60
32	46	22	3	8	23	40
32	46	18	4	15	15	46
32	46	35	1	35	35	35
32	46	42	1	51	51	51
32	46	45	1	44	44	44
32	46	31	1	32	32	32
33	51	7	105	8	12	17
33	51	6	143	8	10	15
33	51	5	230	6	9	14
33	51	4	411	5	8	12
33	51	3	645	4	6	10
33	51	2	2134	3	4	6
33	51	31	2	11	11	14
33	51	9	53	10	13	17
33	51	16	19	10	12	33
33	51	14	20	9	15	24
33	51	8	68	9	12	16
33	51	20	10	12	24	30
33	51	10	42	11	16	21
33	51	13	33	8	16	23
33	51	15	14	11	22	36
33	51	55	1	14	14	14
33	51	12	28	8	13	18
33	51	11	36	9	13	23
33	51	18	14	7	15	28
33	51	25	2	19	19	20
33	51	19	10	10	26	40
33	51	22	3	6	8	26
33	51	17	10	6	16	34
33	51	70	1	8	8	8
33	51	43	1	6	6	6
33	51	38	1	11	11	11
33	51	26	1	6	6	6
33	51	69	1	8	8	8
33	51	48	1	7	7	7
33	51	23	4	5	8	38
33	51	21	2	6	6	23
33	51	29	2	22	22	31
33	51	35	1	32	32	32
33	51	32	1	20	20	20
33	51	44	1	31	31	31
33	51	41	1	17	17	17
33	51	24	4	8	16	61
33	51	36	1	18	18	18
33	51	122	1	10	10	10
33	51	99	1	32	32	32
33	51	91	1	10	10	10
33	51	30	1	21	21	21
33	51	79	1	14	14	14
