orig_id	objid	name	taxo_hierarchy	classif_qual	depth_including_offset	psampleid	%area	angle	area	area_exc	areai	bx	by	cdexc	centroids	circ.	circex	compentropy	compm1	compm2	compm3	compmean	compslope	convarea	convarea_area	convperim	convperim_perim	cv	elongation	esd	fcons	feret	feretareaexc	fractal	height	histcum1	histcum2	histcum3	intden	kurt	kurt_mean	major	max	mean	meanpos	median	median_mean	median_mean_range	min	minor	mode	nb1	nb1_area	nb1_range	nb2	nb2_area	nb2_range	nb3	nb3_area	nb3_range	perim.	perimareaexc	perimferet	perimmajor	range	skelarea	skeleton_area	skew	skew_mean	slope	sr	stddev	symetrieh	symetrieh_area	symetriehc	symetriev	symetriev_area	symetrievc	tag	thickr	width	x	xm	xmg5	xstart	y	ym	ymg5	ystart
bats361_ctd23_195	146347118	detritus	not-living>detritus	V	83.8	33976	100.0	26.8	108.0	0.0	105.0	14.0	15.0		0.0	0.643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	1.2037037037037	52.0	1.1304347826087	34.7460115493785	1.18181818181818	11.7264602856701	0.0	15.7		0.814	14.0	190.0	237.0	247.0	22069.0	1.998	0.00978760888714887	13.0	253.0	204.34	-0.238132524224332	239.0	34.66	0.13699604743083	0.0	10.6	250.0	1.0	0.00925925925925926	0.00395256916996047	1.0	0.00925925925925926	0.00395256916996047	1.0	0.00925925925925926	0.00395256916996047	45.94		2.875	3.53846153846154	253.0	24.0	0.222222222222222	-1.775	-0.00978760888714887	0.015	28.0632411067194	70.888	2.292	0.0185185185185185	2.0	2.236	0.0185185185185185	2.0	1.0	1.602	14.0	20.31	20.28	0.0	20.0	21.7	21.68	0.0	15.0
bats361_ctd23_391	146233334	badfocus<artefact	not-living>artefact>badfocus	V	132.29999999999998	33976	94.66	25.2	131.0	7.0	101.0	15.0	12.0	0.0	0.0	0.333	0.0179519580205131	0.0	0.0	0.0	0.0	0.0	0.0	169.0	1.29007633587786	60.0	0.857142857142857	0.79738457858225	1.0	12.9148898702353	0.0	16.5	6.42539604115686	0.883	16.0	248.0	250.0	251.0	32858.0	-0.549	-0.00398692289291125	13.3	255.0	250.82	-0.718213058419246	251.0	0.180000000000007	0.0180000000000007	245.0	12.6	252.0	1.0	0.00763358778625954	0.1	1.0	0.00763358778625954	0.1	1.0	0.00763358778625954	0.1	70.33	26.4575131106459	4.11764705882353	5.38461538461539	10.0	52.0	0.396946564885496	-0.349	0.0	0.042	20.0	2.021	2.576	0.0229007633587786	2.0	2.515	0.0229007633587786	2.0	1.0	2.687	16.0	22.0	22.0	0.0	21.0	19.85	19.85	0.0	12.0
bats361_ctd23_131	146220765	badfocus<artefact	not-living>artefact>badfocus	V	67.10000000000001	33976	86.21	47.6	522.0	72.0	293.0	21.0	32.0	0.0	0.0	0.073	0.0099864094682604	0.0	0.0	0.0	0.0	0.0	0.0	799.0	1.53065134099617	130.0	0.431893687707641	0.793713786808477	1.16666666666667	25.7804391419494	0.0	36.7	4.36049181731704	1.208	36.0	250.0	251.0	252.0	131535.0	0.318	0.0	27.8	255.0	251.98	-0.606425702811248	252.0	0.0200000000000102	0.00250000000000128	247.0	23.9	252.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.00574712643678161	0.375	300.76	35.4731901895251	8.13513513513514	10.75	8.0	292.0	0.559386973180077	-0.439	0.0	0.189	25.0	1.546	2.763	0.00574712643678161	3.0	2.783	0.00574712643678161	3.0	1.0	3.4	31.0	37.76	37.75	0.0	40.0	47.2	47.2	0.0	32.0
bats361_ctd23_283	146214038	solitaryglobule	living>Eukaryota>Harosa>Rhizaria>Retaria>Polycystinea>Collodaria>solitaryglobule	V	99.3	33976	98.2	157.1	1111.0	20.0	1021.0	41.0	37.0	0.0	0.0	0.249	0.00447448614515451	0.0	0.0	0.0	0.0	0.0	0.0	1330.0	1.1971197119712	156.0	0.658227848101266	5.45004821196495	1.23529411764706	37.6107582242204	0.0	48.3	10.733126291999	1.14	38.0	229.0	239.0	249.0	265011.0	1.248	0.00419234477843458	41.5	255.0	238.53	-0.207091663523199	240.0	1.47	0.0153125	159.0	34.1	252.0	5.0	0.0045004500450045	0.0520833333333333	1.0	0.0009000900090009	0.0104166666666667	1.0	0.0009000900090009	0.0104166666666667	236.68	52.994811066745	4.9375	5.64285714285714	96.0	261.0	0.234923492349235	-0.943	-0.00419234477843458	0.167	13.5416666666667	12.917	1.916	0.0018001800180018	2.0	1.928	0.0018001800180018	2.0	1.0	2.089	42.0	61.68	61.71	0.0	54.0	56.89	56.93	0.0	37.0
bats361_ctd23_57	146213310	puff	living>Bacteria>Cyanobacteria>Cyanophyceae>Trichodesmium>puff	V	36.900000000000006	33976	100.0	32.3	245.0	0.0	157.0	9.0	13.0		0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	341.0	1.39183673469388	109.0	1.09	14.2812513946535	4.0	17.6619276541411	0.026	40.0		0.979	23.0	213.0	236.0	246.0	54896.0	1.705	0.00892578212165841	36.2	253.0	224.07	-0.270197067339124	237.0	12.93	0.0950735294117648	117.0	8.6	252.0	2.0	0.00816326530612245	0.0147058823529412	2.0	0.00816326530612245	0.0147058823529412	2.0	0.00816326530612245	0.0147058823529412	99.64		2.5	2.77777777777778	136.0	32.0	0.130612244897959	-1.545	-0.00892578212165841	0.03	23.5294117647059	32.336	4.627	0.0204081632653061	3.0	4.578	0.0204081632653061	3.0	1.0	1.605	34.0	27.1	27.02	0.0	35.0	22.71	22.72	0.0	13.0
bats361_ctd23_568	146215528	darksphere	living>other>othertocheck>darksphere	V	260.09999999999997	33976	100.0	14.1	119.0	0.0	116.0	14.0	12.0		0.0	0.846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	1.05882352941176	46.0	1.0952380952381	57.2467672413793	1.27272727272727	12.3091634899974	0.0	15.3		0.795	11.0	64.0	164.0	230.0	17669.0	-1.345	-0.00673491379310345	13.5	253.0	148.48	-0.703933189655172	165.0	16.52	0.0652964426877471	0.0	11.3	251.0	1.0	0.00840336134453781	0.00395256916996047	1.0	0.00840336134453781	0.00395256916996047	1.0	0.00840336134453781	0.00395256916996047	42.04		2.8	3.0	253.0	8.0	0.0672268907563025	-0.336	0.0	0.01	33.596837944664	85.017	1.769	0.0168067226890756	2.0	1.66	0.0168067226890756	2.0	1.0	1.363	14.0	20.86	20.98	0.0	18.0	17.73	18.04	0.0	12.0
bats361_ctd23_933	146211250	darksphere	living>other>othertocheck>darksphere	V	1086.5	33976	100.0	40.6	87.0	0.0	85.0	12.0	12.0		1.0	0.742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	1.09195402298851	40.0	1.05263157894737	67.4367363290379	1.33333333333333	10.5248202071085	0.0	14.2		0.758	11.0	35.0	188.0	243.0	13030.0	-1.533	-0.0133538091740669	12.1	253.0	149.77	-0.689256860519463	189.0	39.23	0.155059288537549	0.0	9.2	0.0	1.0	0.0114942528735632	0.00395256916996047	1.0	0.0114942528735632	0.00395256916996047	1.0	0.0114942528735632	0.00395256916996047	38.38		2.71428571428571	3.16666666666667	253.0	9.0	0.103448275862069	-0.425	0.0	0.015	39.9209486166008	101.423	1.701	0.0229885057471264	2.0	1.747	0.0229885057471264	1.0	1.0	1.744	11.0	17.79	17.45	0.0	15.0	16.89	17.18	0.0	12.0
bats361_ctd23_664	146212075	badfocus<artefact	not-living>artefact>badfocus	V	470.0	33976	100.0	114.2	114.0	0.0	96.0	16.0	29.0		0.0	0.223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	218.0	1.91228070175439	83.0	1.0375	1.20144173007609	5.4	12.0477926650407	0.0	30.9		0.905	28.0	247.0	249.0	251.0	28466.0	1.1	0.0040048057669203	27.3	253.0	249.7	-0.282051282051283	250.0	0.300000000000011	0.0200000000000008	238.0	5.3	252.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0087719298245614	0.0666666666666667	80.23		2.58064516129032	2.96296296296296	15.0	31.0	0.271929824561404	-1.204	-0.0040048057669203	0.036	20.0	3.142	6.149	0.0526315789473684	9.0	5.763	0.0526315789473684	9.0	1.0	1.92	16.0	22.62	22.62	0.0	17.0	43.24	43.22	0.0	29.0
bats361_ctd23_147	146233864	darksphere	living>other>othertocheck>darksphere	V	70.9	33976	98.96	73.6	96.0	1.0	92.0	11.0	15.0	1.0	1.0	0.702	0.00747553278665031	0.0	0.0	0.0	0.0	0.0	0.0	108.0	1.125	44.0	1.07317073170732	34.2267643655997	1.55555555555556	11.0558127830827	0.0	14.9	15.0	0.795	14.0	196.0	242.0	248.0	19914.0	2.588	0.0144620131122252	13.7	255.0	207.44	-0.229271114539144	243.0	35.56	0.139450980392157	0.0	8.9	252.0	1.0	0.0104166666666667	0.00392156862745098	2.0	0.0208333333333333	0.00784313725490196	2.0	0.0208333333333333	0.00784313725490196	41.46	41.0	2.73333333333333	2.92857142857143	255.0	12.0	0.125	-1.93	-0.00964134207481681	0.016	27.843137254902	70.706	1.823	0.0208333333333333	2.0	1.823	0.0208333333333333	2.0	1.0	1.813	10.0	15.39	15.25	0.0	13.0	21.33	21.7	0.0	15.0
bats361_ctd23_5	146233861	light<detritus	not-living>detritus>light	V	10.6	33976	100.0	13.0	137.0	0.0	120.0	31.0	12.0		1.0	0.236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	1.60583941605839	82.0	0.964705882352941	13.3759061097687	4.83333333333333	13.2073395363607	0.0	32.3		0.92	13.0	228.0	242.0	249.0	31751.0	6.566	0.0302036589575423	29.4	253.0	231.76	-0.15418118466899	243.0	11.24	0.0706918238993711	94.0	5.9	253.0	1.0	0.0072992700729927	0.00628930817610063	2.0	0.0145985401459854	0.0125786163522013	3.0	0.0218978102189781	0.0188679245283019	85.4		2.65625	2.93103448275862	159.0	36.0	0.262773722627737	-2.56	-0.0129444252675181	0.022	19.4968553459119	30.682	5.281	0.0364963503649635	6.0	5.23	0.0364963503649635	6.0	1.0	1.695	30.0	44.45	44.58	0.0	42.0	17.26	17.3	0.0	12.0
