depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3
5	29	130	1	49	49	49
5	29	80	1	36	36	36
5	29	30	2	4	4	12
5	29	13	2	30	30	34
5	29	18	3	6	12	27
5	29	29	2	17	17	17
5	29	27	1	23	23	23
5	29	16	3	5	16	17
5	29	60	1	45	45	45
5	29	38	1	5	5	5
5	29	19	2	6	6	40
5	29	44	1	5	5	5
5	29	25	1	27	27	27
5	29	15	4	5	8	32
5	29	20	1	15	15	15
5	29	37	1	5	5	5
5	29	33	1	7	7	7
5	29	21	1	7	7	7
6	39	32	1	30	30	30
6	39	24	2	14	14	33
6	39	20	3	10	22	34
6	39	11	12	8	9	11
6	39	8	29	7	11	15
6	39	5	77	6	10	15
6	39	4	150	5	8	12
6	39	3	211	4	6	9
6	39	2	963	3	4	6
6	39	15	8	8	9	30
6	39	12	13	7	16	22
6	39	7	38	6	10	14
6	39	6	59	6	11	14
6	39	26	1	8	8	8
6	39	22	3	31	32	76
6	39	19	4	13	16	35
6	39	16	7	6	17	24
6	39	10	12	6	9	22
6	39	9	19	8	11	18
6	39	14	10	9	10	14
6	39	25	2	14	14	32
6	39	13	7	8	10	16
6	39	18	2	4	4	19
6	39	17	2	8	8	39
6	39	34	1	16	16	16
6	39	29	4	7	13	65
6	39	43	2	16	16	23
6	39	21	1	6	6	6
6	39	131	1	14	14	14
6	39	73	1	14	14	14
6	39	134	1	47	47	47
6	39	27	2	6	6	10
6	39	35	1	17	17	17
6	39	31	2	11	11	14
6	39	40	1	10	10	10
6	39	132	1	22	22	22
7	46	36	2	19	19	23
7	46	20	5	8	14	25
7	46	12	15	9	14	18
7	46	11	11	10	17	27
7	46	9	24	6	9	18
7	46	8	37	8	12	18
7	46	7	44	8	11	18
7	46	6	62	7	9	14
7	46	5	99	6	9	12
7	46	4	173	6	9	12
7	46	3	263	5	6	10
7	46	2	957	3	4	6
7	46	26	2	24	24	34
7	46	16	3	12	13	23
7	46	10	16	8	10	18
7	46	23	1	38	38	38
7	46	27	1	38	38	38
7	46	13	9	7	13	21
7	46	14	4	14	18	24
7	46	17	6	10	16	36
7	46	21	3	15	24	39
7	46	22	3	4	15	35
7	46	15	1	12	12	12
7	46	18	4	5	14	20
7	46	93	1	7	7	7
7	46	289	1	103	103	103
7	46	252	1	9	9	9
7	46	115	1	31	31	31
7	46	40	1	7	7	7
7	46	33	1	8	8	8
7	46	19	1	11	11	11
7	46	35	1	24	24	24
7	46	39	1	7	7	7
7	46	37	1	16	16	16
7	46	28	1	19	19	19
7	46	56	1	21	21	21
7	46	24	1	6	6	6
8	29	332	1	27	27	27
8	29	19	4	7	9	11
8	29	5	80	5	7	11
8	29	4	113	5	7	12
8	29	3	156	4	6	9
8	29	2	654	3	4	6
8	29	141	1	5	5	5
8	29	30	2	15	15	23
8	29	25	2	4	4	31
8	29	16	10	7	12	20
8	29	14	3	4	10	18
8	29	10	4	8	8	27
8	29	9	17	8	16	18
8	29	7	26	6	9	12
8	29	6	43	6	9	14
8	29	15	1	51	51	51
8	29	13	3	8	18	23
8	29	11	6	9	11	22
8	29	8	15	8	12	21
8	29	137	1	32	32	32
8	29	12	6	6	10	16
8	29	44	1	50	50	50
8	29	28	1	25	25	25
8	29	22	2	6	6	10
8	29	291	1	86	86	86
8	29	41	1	4	4	4
8	29	24	3	10	13	48
8	29	172	1	4	4	4
8	29	61	1	13	13	13
8	29	31	1	29	29	29
8	29	20	4	5	10	23
8	29	295	1	96	96	96
8	29	18	1	27	27	27
8	29	21	1	28	28	28
9	35	18	5	9	12	14
9	35	13	12	8	11	15
9	35	10	15	8	10	20
9	35	8	30	7	11	14
9	35	7	42	7	9	11
9	35	6	55	6	10	14
9	35	5	66	6	9	13
9	35	4	142	5	8	11
9	35	3	207	4	6	10
9	35	2	931	3	4	6
9	35	11	13	7	15	16
9	35	9	22	6	8	16
9	35	17	2	6	6	15
9	35	14	6	10	19	23
9	35	27	2	8	8	46
9	35	12	12	6	7	13
9	35	58	1	16	16	16
9	35	22	1	24	24	24
9	35	20	2	9	9	40
9	35	44	1	18	18	18
9	35	33	2	12	12	14
9	35	21	2	8	8	11
9	35	16	7	7	10	21
9	35	23	3	14	17	43
9	35	15	2	10	10	19
9	35	32	1	26	26	26
9	35	19	2	8	8	11
9	35	25	1	16	16	16
9	35	26	1	11	11	11
9	35	59	1	19	19	19
9	35	24	1	38	38	38
9	35	119	1	62	62	62
9	35	90	1	6	6	6
9	35	51	1	16	16	16
10	40	16	11	11	15	32
10	40	14	13	11	18	29
10	40	13	17	12	15	19
10	40	12	19	7	12	18
10	40	9	36	6	10	15
10	40	8	42	6	8	13
10	40	7	53	6	10	13
10	40	6	74	7	9	13
10	40	5	101	5	7	11
10	40	4	166	5	7	10
10	40	3	271	4	6	9
10	40	2	1080	3	4	6
10	40	29	1	36	36	36
10	40	10	20	7	11	18
10	40	24	5	14	16	17
10	40	11	12	8	9	18
10	40	104	1	27	27	27
10	40	22	3	9	12	35
10	40	26	2	13	13	21
10	40	21	4	8	11	34
10	40	19	5	4	8	8
10	40	33	3	5	14	17
10	40	25	2	29	29	51
10	40	41	1	15	15	15
10	40	73	1	6	6	6
10	40	27	4	11	18	76
10	40	17	4	11	15	38
10	40	31	1	5	5	5
10	40	20	3	15	27	34
10	40	452	1	83	83	83
10	40	131	1	7	7	7
10	40	91	1	12	12	12
10	40	201	1	6	6	6
10	40	15	7	10	19	27
10	40	32	1	19	19	19
10	40	23	3	14	15	15
10	40	28	1	5	5	5
10	40	34	1	23	23	23
11	46	31	3	3	20	24
11	46	19	9	8	18	29
11	46	15	5	13	14	21
11	46	13	12	9	17	22
11	46	12	24	7	13	21
11	46	11	25	10	13	17
11	46	10	27	11	13	20
11	46	8	30	8	10	13
11	46	7	50	7	9	12
11	46	6	54	6	7	10
11	46	5	103	5	7	13
11	46	4	174	5	7	11
11	46	3	243	4	6	9
11	46	2	1274	3	4	5
11	46	21	5	19	23	30
11	46	14	13	10	12	17
11	46	18	5	11	13	18
11	46	25	3	9	24	70
11	46	9	27	8	11	17
11	46	16	9	10	25	26
11	46	34	2	20	20	21
11	46	28	2	31	31	44
11	46	59	1	83	83	83
11	46	42	1	13	13	13
11	46	40	2	7	7	11
11	46	20	2	14	14	39
11	46	101	1	18	18	18
11	46	29	1	4	4	4
11	46	26	3	3	12	35
11	46	49	1	5	5	5
11	46	17	3	11	14	26
11	46	47	1	7	7	7
11	46	43	2	11	11	14
11	46	24	3	5	13	13
11	46	36	1	32	32	32
11	46	27	1	13	13	13
11	46	33	1	11	11	11
12	43	63	1	59	59	59
12	43	22	2	10	10	17
12	43	15	12	8	14	19
12	43	12	12	13	16	23
12	43	10	14	9	9	16
12	43	8	36	6	10	14
12	43	7	57	6	10	14
12	43	5	93	6	9	12
12	43	4	168	5	7	10
12	43	3	241	4	6	9
12	43	2	941	3	4	6
12	43	115	1	59	59	59
12	43	6	67	6	9	12
12	43	43	1	5	5	5
12	43	13	8	8	14	18
12	43	65	1	5	5	5
12	43	31	2	11	11	46
12	43	28	1	4	4	4
12	43	18	5	14	16	21
12	43	9	29	8	13	17
12	43	27	4	7	11	16
12	43	14	5	12	12	20
12	43	26	2	10	10	47
12	43	25	2	10	10	14
12	43	11	18	10	12	16
12	43	23	3	16	19	36
12	43	17	5	8	9	15
12	43	32	2	4	4	12
12	43	45	1	52	52	52
12	43	50	1	27	27	27
12	43	21	3	8	16	22
12	43	61	1	8	8	8
12	43	40	2	9	9	13
12	43	204	1	44	44	44
12	43	16	5	8	12	17
12	43	20	5	18	23	23
12	43	49	1	19	19	19
12	43	52	1	41	41	41
12	43	35	1	9	9	9
12	43	24	1	12	12	12
12	43	238	1	8	8	8
12	43	159	1	6	6	6
12	43	30	1	15	15	15
12	43	121	1	4	4	4
12	43	19	1	10	10	10
13	50	12	35	9	12	21
13	50	11	42	10	13	18
13	50	9	56	9	12	20
13	50	8	54	9	13	17
13	50	6	98	8	10	14
13	50	5	139	6	8	12
13	50	4	207	6	8	12
13	50	3	308	4	6	9
13	50	2	1022	3	4	6
13	50	17	11	12	20	21
13	50	14	16	12	20	25
13	50	13	23	12	15	23
13	50	10	51	10	13	18
13	50	18	14	12	15	21
13	50	7	79	8	10	15
13	50	15	25	13	18	23
13	50	27	2	13	13	17
13	50	26	4	18	19	36
13	50	21	9	15	19	21
13	50	16	20	11	19	26
13	50	29	4	19	23	34
13	50	24	5	18	26	29
13	50	20	9	9	18	28
13	50	25	4	14	20	45
13	50	23	6	16	17	23
13	50	19	3	13	27	36
13	50	32	2	15	15	25
13	50	31	1	12	12	12
13	50	267	1	35	35	35
13	50	88	1	22	22	22
13	50	228	1	39	39	39
13	50	48	1	20	20	20
13	50	41	1	25	25	25
13	50	40	1	16	16	16
13	50	50	1	15	15	15
13	50	35	2	27	27	29
13	50	47	1	23	23	23
13	50	36	1	15	15	15
13	50	34	2	11	11	38
13	50	22	2	18	18	26
13	50	49	1	34	34	34
13	50	33	2	9	9	23
14	39	52	2	19	19	28
14	39	38	2	18	18	19
14	39	16	12	7	9	24
14	39	15	12	11	16	24
14	39	11	22	10	14	20
14	39	10	34	9	13	20
14	39	8	42	7	11	18
14	39	7	50	8	11	14
14	39	6	72	8	10	14
14	39	5	98	7	9	13
14	39	4	141	6	8	11
14	39	3	217	4	6	9
14	39	2	698	3	4	7
14	39	140	1	31	31	31
14	39	22	6	8	11	18
14	39	17	12	11	18	28
14	39	13	18	9	12	18
14	39	9	48	10	13	19
14	39	73	1	5	5	5
14	39	14	9	12	17	25
14	39	12	17	9	13	16
14	39	20	10	17	19	24
14	39	126	1	51	51	51
14	39	32	2	8	8	10
14	39	28	7	13	18	26
14	39	24	5	21	24	36
14	39	138	1	54	54	54
14	39	86	1	51	51	51
14	39	18	7	9	17	22
14	39	142	1	39	39	39
14	39	19	6	5	11	18
14	39	43	1	69	69	69
14	39	27	3	4	20	43
14	39	47	2	4	4	23
14	39	21	4	7	15	45
14	39	23	7	11	18	20
14	39	93	1	77	77	77
14	39	25	4	16	17	30
14	39	44	1	10	10	10
14	39	33	2	29	29	33
14	39	36	1	43	43	43
14	39	26	3	12	23	45
14	39	29	2	8	8	25
14	39	57	1	25	25	25
14	39	34	1	45	45	45
14	39	37	1	11	11	11
14	39	59	1	13	13	13
15	36	17	6	14	16	28
15	36	13	8	10	13	21
15	36	9	31	9	13	18
15	36	7	37	6	11	16
15	36	5	70	6	8	13
15	36	4	115	5	8	12
15	36	3	195	4	6	9
15	36	2	688	3	4	6
15	36	20	5	20	28	30
15	36	10	20	10	14	22
15	36	8	28	7	11	17
15	36	29	3	7	16	27
15	36	28	4	12	25	30
15	36	11	13	10	12	14
15	36	6	55	7	10	15
15	36	16	5	10	14	24
15	36	14	7	9	19	22
15	36	12	17	12	16	23
15	36	33	1	13	13	13
15	36	76	1	33	33	33
15	36	34	1	12	12	12
15	36	18	2	13	13	30
15	36	43	1	5	5	5
15	36	36	2	18	18	18
15	36	40	1	15	15	15
15	36	39	1	19	19	19
15	36	22	3	15	33	34
15	36	15	8	15	16	34
15	36	21	5	13	19	30
15	36	23	2	14	14	18
15	36	31	1	37	37	37
15	36	30	2	16	16	19
15	36	19	2	22	22	25
15	36	24	1	15	15	15
15	36	70	1	10	10	10
15	36	56	1	38	38	38
15	36	27	1	18	18	18
15	36	37	1	23	23	23
16	38	16	8	17	23	32
16	38	12	11	12	16	22
16	38	11	14	11	16	19
16	38	9	30	9	14	21
16	38	7	37	8	13	24
16	38	6	46	7	10	13
16	38	5	63	7	10	13
16	38	4	121	6	9	11
16	38	3	184	5	7	9
16	38	2	541	3	5	7
16	38	14	9	16	21	27
16	38	10	16	9	17	21
16	38	8	22	10	12	17
16	38	28	1	23	23	23
16	38	18	4	11	16	26
16	38	33	1	69	69	69
16	38	17	2	6	6	35
16	38	26	2	14	14	17
16	38	20	7	16	17	31
16	38	15	6	17	20	23
16	38	29	2	8	8	39
16	38	19	6	11	16	32
16	38	13	6	15	20	32
16	38	21	4	5	11	28
16	38	24	3	22	29	34
16	38	36	1	23	23	23
16	38	32	3	13	26	36
16	38	49	1	15	15	15
16	38	30	2	17	17	20
16	38	22	2	16	16	19
16	38	67	1	41	41	41
16	38	23	1	32	32	32
16	38	27	3	12	37	49
16	38	25	2	13	13	37
16	38	58	1	18	18	18
17	43	20	4	11	27	44
17	43	14	5	9	12	18
17	43	12	12	9	18	29
17	43	11	24	8	11	17
17	43	10	19	9	10	21
17	43	9	23	10	13	17
17	43	8	41	8	11	15
17	43	6	51	8	11	15
17	43	4	135	5	7	10
17	43	3	197	5	6	9
17	43	2	699	3	5	7
17	43	13	12	10	15	31
17	43	7	45	7	11	17
17	43	5	78	6	8	12
17	43	43	1	17	17	17
17	43	21	4	12	23	36
17	43	15	4	9	12	27
17	43	52	1	22	22	22
17	43	35	3	23	24	53
17	43	22	3	13	17	23
17	43	24	3	17	23	23
17	43	100	1	57	57	57
17	43	46	2	14	14	16
17	43	40	2	10	10	35
17	43	17	3	17	18	27
17	43	28	2	14	14	25
17	43	19	7	9	17	28
17	43	51	1	50	50	50
17	43	16	4	7	16	20
17	43	48	1	38	38	38
17	43	34	1	65	65	65
17	43	41	1	14	14	14
17	43	60	1	16	16	16
17	43	27	1	16	16	16
17	43	29	2	13	13	36
17	43	18	1	29	29	29
17	43	45	1	38	38	38
17	43	25	1	34	34	34
18	44	38	1	11	11	11
18	44	22	6	11	18	24
18	44	13	19	11	13	20
18	44	10	14	11	12	23
18	44	9	30	8	13	18
18	44	8	30	8	11	15
18	44	7	63	7	11	18
18	44	6	78	7	10	14
18	44	5	99	7	9	13
18	44	4	207	6	8	12
18	44	3	295	5	7	10
18	44	2	840	3	5	7
18	44	14	11	9	12	17
18	44	12	30	11	15	23
18	44	19	5	8	31	31
18	44	18	5	13	14	16
18	44	15	16	9	16	23
18	44	27	3	13	14	34
18	44	25	2	23	23	27
18	44	11	16	9	12	22
18	44	31	4	22	25	42
18	44	30	3	9	14	39
18	44	21	8	13	17	22
18	44	16	9	11	21	24
18	44	37	3	14	21	31
18	44	24	3	8	16	28
18	44	34	2	16	16	35
18	44	26	1	28	28	28
18	44	20	2	11	11	14
18	44	17	6	14	15	19
18	44	52	1	6	6	6
18	44	51	1	5	5	5
18	44	45	2	16	16	38
18	44	36	2	19	19	29
18	44	42	1	13	13	13
18	44	93	1	29	29	29
18	44	23	2	21	21	51
18	44	74	1	7	7	7
18	44	79	1	73	73	73
18	44	53	1	21	21	21
18	44	47	1	26	26	26
19	37	11	24	11	15	19
19	37	8	49	9	12	17
19	37	7	61	8	12	19
19	37	6	74	7	9	14
19	37	5	103	7	9	12
19	37	4	165	6	9	12
19	37	3	242	5	6	9
19	37	2	766	3	5	7
19	37	78	1	18	18	18
19	37	12	15	12	18	25
19	37	14	9	13	15	38
19	37	13	24	12	17	27
19	37	18	4	8	12	36
19	37	9	33	9	12	17
19	37	16	8	11	13	25
19	37	15	8	10	20	27
19	37	10	24	10	13	20
19	37	39	1	45	45	45
19	37	30	2	7	7	33
19	37	20	4	10	12	40
19	37	27	1	40	40	40
19	37	17	8	12	13	19
19	37	32	1	13	13	13
19	37	23	3	6	23	41
19	37	37	1	52	52	52
19	37	35	1	22	22	22
19	37	24	2	19	19	38
19	37	22	3	13	16	34
19	37	45	1	36	36	36
19	37	19	7	12	18	28
19	37	29	2	15	15	44
19	37	54	1	66	66	66
19	37	40	2	20	20	27
19	37	126	1	9	9	9
19	37	26	1	23	23	23
19	37	33	1	20	20	20
20	34	10	19	10	15	21
20	34	5	83	6	10	13
20	34	4	139	6	8	11
20	34	3	215	5	7	9
20	34	2	729	3	5	8
20	34	27	4	8	27	39
20	34	25	2	15	15	35
20	34	11	14	9	11	15
20	34	7	36	9	13	16
20	34	6	60	7	10	17
20	34	21	3	5	10	27
20	34	17	5	18	19	22
20	34	16	5	16	21	23
20	34	12	12	9	16	28
20	34	8	33	7	11	15
20	34	23	3	15	17	52
20	34	19	2	13	13	41
20	34	13	9	18	18	39
20	34	15	5	12	17	21
20	34	9	18	8	11	21
20	34	34	1	54	54	54
20	34	22	1	29	29	29
20	34	29	4	7	7	40
20	34	39	1	39	39	39
20	34	24	2	17	17	33
20	34	68	2	11	11	16
20	34	14	5	12	12	23
20	34	20	2	19	19	27
20	34	46	1	27	27	27
20	34	26	1	14	14	14
20	34	18	1	42	42	42
20	34	41	1	20	20	20
20	34	31	1	50	50	50
21	46	18	9	15	26	30
21	46	10	22	10	13	18
21	46	8	47	7	12	20
21	46	7	58	7	10	14
21	46	5	97	6	9	13
21	46	4	193	5	9	12
21	46	3	328	5	7	10
21	46	2	1022	4	5	8
21	46	33	1	52	52	52
21	46	29	4	18	28	35
21	46	17	10	13	14	33
21	46	15	6	5	8	23
21	46	6	66	7	10	14
21	46	16	8	12	16	21
21	46	26	4	18	26	56
21	46	11	18	7	10	13
21	46	133	1	71	71	71
21	46	19	7	8	12	20
21	46	9	28	7	11	19
21	46	108	1	8	8	8
21	46	63	1	3	3	3
21	46	12	19	9	15	23
21	46	42	1	27	27	27
21	46	20	3	17	22	42
21	46	13	6	5	7	14
21	46	30	2	14	14	15
21	46	22	5	33	37	51
21	46	27	1	56	56	56
21	46	23	4	17	30	36
21	46	14	13	16	23	29
21	46	39	1	28	28	28
21	46	38	2	32	32	43
21	46	46	1	27	27	27
21	46	21	1	6	6	6
21	46	37	1	20	20	20
21	46	34	1	16	16	16
21	46	41	1	18	18	18
21	46	56	1	55	55	55
21	46	47	1	47	47	47
21	46	31	1	5	5	5
21	46	24	1	57	57	57
21	46	25	1	46	46	46
21	46	32	1	31	31	31
22	46	31	3	22	24	78
22	46	17	6	9	10	32
22	46	13	9	13	17	24
22	46	12	18	8	15	22
22	46	10	23	7	16	25
22	46	9	31	8	17	20
22	46	7	57	9	12	16
22	46	6	89	8	11	16
22	46	5	106	6	9	13
22	46	4	216	6	8	12
22	46	3	329	5	7	10
22	46	2	1042	4	5	8
22	46	18	8	7	11	22
22	46	8	47	8	12	18
22	46	22	4	8	15	50
22	46	14	6	7	15	24
22	46	37	2	47	47	57
22	46	21	8	19	27	44
22	46	15	8	22	26	45
22	46	45	1	40	40	40
22	46	20	5	17	32	33
22	46	26	1	19	19	19
22	46	24	2	4	4	20
22	46	19	7	8	12	20
22	46	11	15	9	12	20
22	46	16	4	10	13	48
22	46	28	2	17	17	39
22	46	33	2	7	7	27
22	46	40	3	13	27	27
22	46	49	1	14	14	14
22	46	23	4	13	36	47
22	46	48	1	20	20	20
22	46	30	1	24	24	24
22	46	41	1	63	63	63
22	46	34	1	27	27	27
22	46	29	1	18	18	18
22	46	25	1	76	76	76
23	29	18	7	12	13	16
23	29	9	21	5	8	20
23	29	8	25	9	15	23
23	29	7	47	9	12	19
23	29	6	65	6	9	14
23	29	5	91	8	11	16
23	29	4	175	6	8	12
23	29	3	298	5	7	10
23	29	2	782	4	5	8
23	29	21	3	16	24	33
23	29	16	6	11	26	31
23	29	14	8	18	24	40
23	29	11	19	9	15	24
23	29	26	2	37	37	54
23	29	25	3	6	18	57
23	29	15	5	21	27	29
23	29	10	13	11	15	19
23	29	61	1	65	65	65
23	29	57	1	10	10	10
23	29	17	2	21	21	35
23	29	13	9	18	22	29
23	29	31	1	39	39	39
23	29	20	4	11	19	40
23	29	12	4	12	15	33
23	29	52	1	9	9	9
23	29	19	2	33	33	59
23	29	30	2	8	8	19
23	29	29	1	3	3	3
23	29	28	1	33	33	33
23	29	27	1	41	41	41
23	29	22	2	18	18	60
23	29	35	1	9	9	9
23	29	23	1	37	37	37
23	29	60	1	8	8	8
23	29	38	1	23	23	23
23	29	33	1	22	22	22
23	29	24	1	10	10	10
24	42	17	5	13	23	31
24	42	12	12	8	11	24
24	42	7	52	8	11	16
24	42	6	91	7	10	14
24	42	5	150	6	10	13
24	42	4	268	6	8	11
24	42	3	419	5	7	10
24	42	2	1299	3	5	8
24	42	33	2	6	6	43
24	42	29	3	6	24	32
24	42	24	4	23	28	53
24	42	15	7	9	19	32
24	42	13	5	10	15	15
24	42	11	23	10	12	19
24	42	10	20	7	11	16
24	42	9	32	11	14	20
24	42	8	49	8	11	18
24	42	41	1	14	14	14
24	42	56	1	5	5	5
24	42	30	1	12	12	12
24	42	25	2	5	5	9
24	42	14	13	14	23	27
24	42	134	1	51	51	51
24	42	20	2	29	29	31
24	42	19	8	9	16	30
24	42	16	4	14	18	22
24	42	27	2	54	54	63
24	42	31	1	77	77	77
24	42	18	5	6	25	27
24	42	37	2	6	6	30
24	42	49	1	22	22	22
24	42	48	1	21	21	21
24	42	65	1	17	17	17
24	42	60	1	18	18	18
24	42	26	1	56	56	56
24	42	69	1	15	15	15
24	42	23	1	20	20	20
24	42	101	1	36	36	36
24	42	116	1	31	31	31
25	49	12	24	10	17	29
25	49	11	23	8	17	22
25	49	9	49	12	14	19
25	49	8	59	8	12	16
25	49	7	73	8	13	18
25	49	5	190	7	10	13
25	49	4	321	6	8	12
25	49	3	547	5	7	10
25	49	2	1451	4	5	8
25	49	20	5	30	33	35
25	49	19	9	22	31	42
25	49	18	5	27	32	42
25	49	13	18	10	14	25
25	49	10	40	10	14	20
25	49	6	125	8	11	14
25	49	21	5	11	18	41
25	49	23	3	4	19	31
25	49	22	4	11	25	65
25	49	31	1	42	42	42
25	49	24	4	16	31	45
25	49	16	10	9	25	29
25	49	44	2	31	31	48
25	49	25	4	5	7	26
25	49	28	2	21	21	27
25	49	15	15	13	24	34
25	49	35	2	53	53	64
25	49	34	3	6	36	38
25	49	17	12	6	17	25
25	49	14	16	16	20	31
25	49	30	3	6	37	60
25	49	42	1	54	54	54
25	49	27	3	24	26	48
25	49	171	1	43	43	43
25	49	58	1	21	21	21
25	49	108	1	19	19	19
25	49	37	1	19	19	19
25	49	32	2	7	7	45
25	49	29	2	10	10	26
25	49	49	1	16	16	16
25	49	135	1	77	77	77
25	49	59	1	5	5	5
25	49	40	1	63	63	63
25	49	76	1	100	100	100
25	49	110	1	49	49	49
26	33	86	1	7	7	7
26	33	16	11	11	19	24
26	33	11	16	10	15	28
26	33	10	30	8	14	24
26	33	9	26	7	10	17
26	33	8	50	8	12	17
26	33	6	81	7	10	16
26	33	5	116	7	10	14
26	33	4	247	6	8	12
26	33	3	436	5	7	11
26	33	2	1084	4	6	9
26	33	15	6	12	12	25
26	33	7	46	7	10	14
26	33	14	9	18	19	29
26	33	18	4	15	18	35
26	33	13	13	11	14	17
26	33	27	3	9	12	33
26	33	23	2	28	28	65
26	33	31	2	11	11	48
26	33	19	3	10	27	50
26	33	49	1	16	16	16
26	33	39	1	29	29	29
26	33	25	2	25	25	57
26	33	24	2	15	15	19
26	33	21	2	21	21	32
26	33	17	2	17	17	28
26	33	12	14	10	20	30
26	33	22	3	8	19	72
26	33	41	2	5	5	25
26	33	35	2	9	9	28
26	33	20	5	9	12	57
26	33	34	2	11	11	26
26	33	26	1	16	16	16
26	33	32	2	20	20	26
26	33	387	1	19	19	19
26	33	46	1	56	56	56
26	33	28	1	32	32	32
27	36	21	3	25	35	40
27	36	18	4	10	14	15
27	36	12	15	11	19	21
27	36	11	26	11	18	25
27	36	10	35	11	13	23
27	36	9	34	9	13	20
27	36	8	48	9	11	18
27	36	7	79	9	12	17
27	36	6	114	8	12	16
27	36	5	163	6	8	13
27	36	4	319	5	8	12
27	36	3	511	5	7	10
27	36	2	1380	3	5	8
27	36	14	10	13	15	25
27	36	15	10	4	11	15
27	36	17	5	11	15	26
27	36	329	1	72	72	72
27	36	22	3	17	25	53
27	36	39	1	5	5	5
27	36	37	1	30	30	30
27	36	13	8	5	14	31
27	36	35	3	13	13	64
27	36	16	5	12	18	18
27	36	33	2	8	8	32
27	36	24	4	5	32	42
27	36	20	6	15	17	35
27	36	477	1	41	41	41
27	36	41	3	7	16	66
27	36	102	1	11	11	11
27	36	120	1	7	7	7
27	36	23	2	57	57	62
27	36	196	1	5	5	5
27	36	61	2	10	10	35
27	36	111	1	3	3	3
27	36	26	3	3	24	29
27	36	31	2	9	9	22
27	36	19	3	9	11	25
27	36	40	2	27	27	40
27	36	30	1	29	29	29
27	36	32	1	39	39	39
28	48	15	15	11	18	20
28	48	12	32	10	16	25
28	48	8	85	9	14	19
28	48	7	114	8	14	18
28	48	6	163	8	12	17
28	48	5	257	7	9	13
28	48	4	419	6	9	13
28	48	3	690	5	6	9
28	48	2	1937	3	5	8
28	48	21	5	18	21	24
28	48	19	4	22	24	29
28	48	18	10	15	19	24
28	48	11	50	10	12	17
28	48	10	59	11	16	23
28	48	38	1	15	15	15
28	48	16	14	14	20	28
28	48	13	30	10	14	24
28	48	9	63	11	15	19
28	48	17	7	18	32	38
28	48	14	24	12	19	27
28	48	105	1	52	52	52
28	48	31	3	21	28	44
28	48	29	4	21	27	54
28	48	26	6	11	22	51
28	48	78	1	30	30	30
28	48	53	2	15	15	19
28	48	23	3	19	37	48
