orig_id	objid	name	taxo_hierarchy	classif_qual	depth_including_offset	psampleid	%area	angle	area	area_exc	areai	bx	by	cdexc	centroids	circ.	circex	compentropy	compm1	compm2	compm3	compmean	compslope	convarea	convarea_area	convperim	convperim_perim	cv	elongation	esd	fcons	feret	feretareaexc	fractal	height	histcum1	histcum2	histcum3	intden	kurt	kurt_mean	major	max	mean	meanpos	median	median_mean	median_mean_range	min	minor	mode	nb1	nb1_area	nb1_range	nb2	nb2_area	nb2_range	nb3	nb3_area	nb3_range	perim.	perimareaexc	perimferet	perimmajor	range	skelarea	skeleton_area	skew	skew_mean	slope	sr	stddev	symetrieh	symetrieh_area	symetriehc	symetriev	symetriev_area	symetrievc	tag	thickr	width	x	xm	xmg5	xstart	y	ym	ymg5	ystart
bats361_ctd17_557	146208349	badfocus<artefact	not-living>artefact>badfocus	V	134.29999999999998	33969	99.28	142.6	139.0	1.0	131.0	17.0	16.0	1.0	1.0	0.622	0.00447361004427169	0.0	0.0	0.0	0.0	0.0	0.0	166.0	1.19424460431655	58.0	1.09433962264151	3.68173450603395	1.07692307692308	13.3033941803657	0.0	16.5	17.0	0.851	15.0	241.0	244.0	248.0	33979.0	29.78	0.122724483534465	13.8	254.0	244.45	-0.13555713271824	246.0	1.55000000000001	0.0193750000000001	174.0	12.8	248.0	1.0	0.00719424460431655	0.0125	1.0	0.00719424460431655	0.0125	1.0	0.00719424460431655	0.0125	53.01	53.0	3.11764705882353	3.78571428571429	80.0	31.0	0.223021582733813	-4.506	-0.0204540805890775	0.029	11.25	8.872	2.245	0.0143884892086331	2.0	2.302	0.0143884892086331	2.0	1.0	1.548	16.0	25.34	25.37	0.0	22.0	23.48	23.5	0.0	16.0
bats361_ctd17_27	146211851	detritus	not-living>detritus	V	23.9	33969	100.0	101.5	152.0	0.0	146.0	13.0	17.0		0.0	0.686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169.0	1.11184210526316	56.0	1.05660377358491	14.2933714489905	1.33333333333333	13.9115926766041	0.0	16.8		0.847	16.0	211.0	237.0	247.0	34030.0	0.354	0.0	15.6	253.0	223.88	-0.32398753894081	238.0	14.12	0.118655462184874	134.0	12.4	252.0	1.0	0.00657894736842105	0.00840336134453781	1.0	0.00657894736842105	0.00840336134453781	1.0	0.00657894736842105	0.00840336134453781	52.77		3.11764705882353	3.3125	119.0	17.0	0.111842105263158	-1.232	-0.00446667857780954	0.021	26.890756302521	32.202	1.938	0.0131578947368421	2.0	1.97	0.0131578947368421	2.0	1.0	1.396	14.0	19.35	19.34	0.0	16.0	24.83	24.75	0.0	17.0
bats361_ctd17_837	146230285	darksphere	living>other>othertocheck>darksphere	V	382.0	33969	100.0	151.8	91.0	0.0	83.0	11.0	10.0		0.0	0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	1.1978021978022	44.0	0.977777777777778	77.9184638931404	1.2	10.7640512155461	0.0	13.5		0.789	11.0	0.0	210.0	246.0	13080.0	-1.734	-0.0139140114094894	11.6	253.0	143.74	-0.760122443300403	211.0	67.26	0.265849802371541	0.0	10.0	0.0	1.0	0.010989010989011	0.00395256916996047	1.0	0.010989010989011	0.00395256916996047	1.0	0.010989010989011	0.00395256916996047	45.36		3.21428571428571	3.75	253.0	23.0	0.252747252747253	-0.366	0.0	0.025	44.2687747035573	112.29	2.066	0.021978021978022	2.0	2.0	0.021978021978022	2.0	1.0	2.072	13.0	17.52	17.54	0.0	16.0	16.07	16.08	0.0	10.0
bats361_ctd17_780	146221809	fiber<detritus	not-living>detritus>fiber	V	275.3	33969	100.0	59.8	175.0	0.0	132.0	38.0	109.0		1.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1148.0	6.56	408.0	1.23636363636364	1.20670930372873	15.0	14.9270533036046	0.0	153.7		1.021	133.0	245.0	248.0	251.0	43506.0	-0.45	0.0	59.6	253.0	248.61	-0.456815816857438	249.0	0.389999999999986	0.0278571428571419	239.0	3.7	250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	330.03		2.14285714285714	5.5	14.0	133.0	0.76	-0.598	-0.00402236434576244	0.045	21.4285714285714	3.342	96.229	0.548571428571429	37.0	95.669	0.548571428571429	36.0	1.0	2.222	77.0	83.51	83.4	0.0	114.0	175.28	175.45	0.0	109.0
bats361_ctd17_166	146214511	badfocus<artefact	not-living>artefact>badfocus	V	58.6	33969	96.91	111.3	97.0	3.0	81.0	13.0	15.0	0.0	0.0	0.496	0.015079644737231	0.0	0.0	0.0	0.0	0.0	0.0	115.0	1.18556701030928	48.0	0.96	1.20163422254266	1.3	11.1132459632328	0.0	14.6	8.66025403784439	0.824	14.0	247.0	249.0	251.0	24217.0	-0.448	0.0	12.6	254.0	249.66	-0.566579634464753	250.0	0.340000000000003	0.0283333333333336	242.0	9.8	252.0	0.0	0.0	0.0	1.0	0.0103092783505155	0.0833333333333333	1.0	0.0103092783505155	0.0833333333333333	49.6	28.8675134594813	3.33333333333333	3.84615384615385	12.0	41.0	0.422680412371134	-0.663	-0.00400544740847553	0.027	25.0	2.897	2.32	0.0206185567010309	2.0	2.258	0.0206185567010309	2.0	1.0	2.265	12.0	18.5	18.5	0.0	17.0	22.05	22.04	0.0	15.0
bats361_ctd17_86	146208816	detritus	not-living>detritus	V	41.0	33969	100.0	128.3	113.0	0.0	107.0	14.0	15.0		0.0	0.633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	1.15929203539823	50.0	1.06382978723404	28.7457763881184	1.27272727272727	11.9948350782774	0.0	15.7		0.82	14.0	156.0	221.0	247.0	22407.0	-0.441	0.0	13.7	253.0	198.29	-0.39277765812334	222.0	23.71	0.122216494845361	59.0	10.5	251.0	0.0	0.0	0.0	1.0	0.00884955752212389	0.00515463917525773	1.0	0.00884955752212389	0.00515463917525773	47.36		2.9375	3.35714285714286	194.0	23.0	0.20353982300885	-0.881	-0.00504311866458218	0.013	29.3814432989691	56.802	1.894	0.0176991150442478	2.0	1.982	0.0176991150442478	2.0	1.0	1.959	13.0	21.19	21.27	0.0	19.0	21.6	21.68	0.0	15.0
bats361_ctd17_463	146221355	badfocus<artefact	not-living>artefact>badfocus	V	118.10000000000001	33969	98.62	14.5	145.0	2.0	132.0	28.0	14.0	0.0	0.0	0.287	0.00392699081698724	0.0	0.0	0.0	0.0	0.0	0.0	225.0	1.55172413793103	80.0	1.0	2.84448778902028	3.85714285714286	13.5874844613195	0.0	30.7	21.920310216783	0.923	13.0	242.0	247.0	250.0	35683.0	-0.118	0.0	26.5	254.0	246.09	-0.437258153676064	248.0	1.91	0.0734615384615383	228.0	7.0	250.0	0.0	0.0	0.0	2.0	0.0137931034482759	0.0769230769230769	2.0	0.0137931034482759	0.0769230769230769	79.74	56.5685424949238	2.58064516129032	2.96296296296296	26.0	36.0	0.248275862068966	-0.967	-0.00406355398431468	0.031	26.9230769230769	6.529	4.71	0.0344827586206897	5.0	4.421	0.0275862068965517	4.0	1.0	1.667	29.0	42.78	42.76	0.0	43.0	18.91	18.95	0.0	14.0
bats361_ctd17_699	146217081	badfocus<artefact	not-living>artefact>badfocus	V	190.7	33969	99.02	82.9	204.0	2.0	179.0	15.0	19.0	0.0	0.0	0.49	0.00484813681109536	0.0	0.0	0.0	0.0	0.0	0.0	243.0	1.19117647058824	68.0	0.944444444444444	1.61485668146952	1.61538461538462	16.1164781241428	0.0	22.0	15.556349186104	0.915	22.0	244.0	247.0	250.0	50530.0	-0.517	-0.0040371417036738	20.5	255.0	247.7	-0.623931623931625	248.0	0.300000000000011	0.0157894736842111	236.0	12.7	253.0	1.0	0.00490196078431373	0.0526315789473684	1.0	0.00490196078431373	0.0526315789473684	1.0	0.00490196078431373	0.0526315789473684	72.33	50.9116882454314	3.27272727272727	3.42857142857143	19.0	45.0	0.220588235294118	-0.438	0.0	0.048	21.0526315789474	4.104	2.277	0.00980392156862745	2.0	2.218	0.00980392156862745	2.0	1.0	1.638	14.0	22.11	22.11	0.0	20.0	30.09	30.1	0.0	19.0
bats361_ctd17_535	146223930	badfocus<artefact	not-living>artefact>badfocus	V	128.5	33969	89.6	27.2	298.0	31.0	247.0	22.0	22.0	0.0	0.0	0.239	0.0249316792988886	0.0	0.0	0.0	0.0	0.0	0.0	385.0	1.29194630872483	88.0	0.704	0.79589319113375	1.5	19.4788445327509	0.0	26.2	4.66973785269615	1.066	21.0	249.0	250.0	251.0	74884.0	-0.314	0.0	23.5	255.0	251.29	-0.701323251417772	252.0	0.710000000000008	0.0788888888888898	246.0	16.2	252.0	0.0	0.0	0.0	1.0	0.00335570469798658	0.111111111111111	2.0	0.00671140939597315	0.222222222222222	125.1	22.4506627533469	4.80769230769231	5.20833333333333	9.0	160.0	0.536912751677852	-0.448	0.0	0.099	22.2222222222222	1.881	2.324	0.00671140939597315	3.0	2.304	0.00671140939597315	3.0	1.0	2.907	25.0	35.21	35.21	0.0	40.0	33.13	33.14	0.0	22.0
bats361_ctd17_664	146209767	badfocus<artefact	not-living>artefact>badfocus	V	169.6	33969	97.69	78.1	130.0	3.0	117.0	12.0	15.0	0.0	0.0	0.642	0.015079644737231	0.0	0.0	0.0	0.0	0.0	0.0	146.0	1.12307692307692	50.0	1.0	1.6150522873178	1.0	12.8655019651614	0.0	15.3	8.66025403784439	0.839	14.0	243.0	247.0	250.0	32197.0	-0.967	-0.0040376307182945	13.3	255.0	247.67	-0.75801447776629	248.0	0.330000000000013	0.0194117647058831	238.0	12.5	250.0	1.0	0.00769230769230769	0.0588235294117647	1.0	0.00769230769230769	0.0588235294117647	1.0	0.00769230769230769	0.0588235294117647	50.43	28.8675134594813	3.33333333333333	3.84615384615385	17.0	26.0	0.2	-0.402	0.0	0.031	23.5294117647059	4.212	1.746	0.0153846153846154	2.0	1.746	0.0153846153846154	1.0	1.0	1.448	13.0	19.02	19.01	0.0	21.0	22.16	22.16	0.0	15.0
bats361_ctd17_367	146257177	detritus	not-living>detritus	V	99.2	33969	100.0	146.4	92.0	0.0	89.0	15.0	12.0		0.0	0.692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	1.1195652173913	46.0	1.1219512195122	24.821437617142	1.875	10.823032759612	0.0	16.1		0.787	11.0	163.0	207.0	238.0	18162.0	-0.463	0.0	15.1	253.0	197.41	-0.436307982105015	212.0	14.59	0.0797267759562842	70.0	7.8	238.0	1.0	0.0108695652173913	0.00546448087431694	2.0	0.0217391304347826	0.0109289617486339	1.0	0.0108695652173913	0.00546448087431694	40.87		2.5625	2.73333333333333	183.0	16.0	0.173913043478261	-0.777	-0.00506559951370245	0.009	26.775956284153	49.105	2.223	0.0217391304347826	2.0	2.245	0.0217391304347826	2.0	1.0	1.618	14.0	21.9	21.99	0.0	18.0	17.68	17.75	0.0	12.0
bats361_ctd17_394	146247439	detritus	not-living>detritus	V	103.4	33969	100.0	106.0	128.0	0.0	124.0	14.0	16.0		0.0	0.693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	1.109375	54.0	1.125	15.8545115411518	1.36363636363636	12.7661529728458	0.0	16.5		0.83	16.0	188.0	222.0	242.0	27450.0	-0.664	-0.00466309162975052	14.7	253.0	214.45	-0.4619532654284	223.0	8.55000000000001	0.0700819672131149	131.0	11.1	239.0	2.0	0.015625	0.0163934426229508	1.0	0.0078125	0.00819672131147541	1.0	0.0078125	0.00819672131147541	48.18		2.82352941176471	3.2	122.0	12.0	0.09375	-0.697	-0.00466309162975052	0.015	27.8688524590164	34.118	2.109	0.015625	2.0	2.094	0.015625	2.0	1.0	1.754	13.0	20.09	20.0	0.0	16.0	23.64	23.59	0.0	16.0
bats361_ctd17_108	146230995	detritus	not-living>detritus	V	43.800000000000004	33969	96.67	144.5	210.0	7.0	204.0	20.0	19.0	0.0	0.0	0.598	0.0201938921718352	0.0	0.0	0.0	0.0	0.0	0.0	246.0	1.17142857142857	70.0	1.06060606060606	12.2142732507416	1.2	16.3517676229325	0.0	20.2	7.55928946018454	0.946	18.0	215.0	238.0	248.0	48141.0	5.083	0.0218112022334671	17.8	255.0	229.24	-0.168102323153224	240.0	10.76	0.0601117318435754	76.0	15.0	252.0	2.0	0.00952380952380952	0.0111731843575419	3.0	0.0142857142857143	0.0167597765363128	4.0	0.019047619047619	0.0223463687150838	66.43	24.945655218609	3.3	3.66666666666667	179.0	50.0	0.238095238095238	-1.937	-0.00872448089338684	0.027	15.6424581005587	27.644	2.126	0.00952380952380952	2.0	2.136	0.00952380952380952	2.0	1.0	1.618	19.0	29.89	29.9	0.0	30.0	27.52	27.55	0.0	19.0
bats361_ctd17_823	146215822	other<living	living>other	V	337.8	33969	100.0	125.9	339.0	0.0	330.0	24.0	15.0		2.82842712474619	0.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	617.0	1.82005899705015	159.0	1.08163265306122	52.0428306514327	4.5	20.7756637839858	0.713	58.0		1.046	41.0	96.0	206.0	241.0	56669.0	-0.908	-0.00598193455763594	44.9	253.0	167.17	-0.513429443081893	207.0	39.83	0.157430830039526	0.0	9.6	0.0	3.0	0.00884955752212389	0.0118577075098814	1.0	0.00294985250737463	0.00395256916996047	2.0	0.00589970501474926	0.00790513833992095	146.99		2.53448275862069	3.26666666666667	253.0	57.0	0.168141592920354	-0.747	-0.00598193455763594	0.037	34.3873517786561	87.251	6.609	0.0206489675516224	6.0	6.618	0.0206489675516224	7.0	1.0	1.9	41.0	42.22	43.82	0.0	24.0	33.63	36.24	0.0	15.0
