depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3
7	44	35	6	14	19	55
7	44	32	6	18	19	41
7	44	29	6	20	30	33
7	44	37	2	15	15	75
7	44	30	2	17	17	27
7	44	28	12	11	17	29
7	44	33	1	30	30	30
7	44	40	2	20	20	21
7	44	47	1	62	62	62
7	44	39	2	42	42	63
7	44	42	2	19	19	46
7	44	61	1	13	13	13
7	44	46	1	29	29	29
7	44	53	1	21	21	21
7	44	64	1	15	15	15
7	44	96	1	18	18	18
7	44	51	1	14	14	14
7	44	48	1	11	11	11
8	35	88	1	30	30	30
8	35	67	1	13	13	13
8	35	38	5	10	10	15
8	35	21	9	9	13	20
8	35	20	13	11	16	19
8	35	18	16	9	12	20
8	35	17	16	9	20	24
8	35	14	33	11	19	24
8	35	13	33	9	16	29
8	35	10	60	8	12	19
8	35	9	69	7	12	17
8	35	8	90	9	13	20
8	35	7	121	8	11	16
8	35	6	215	7	11	16
8	35	5	275	7	11	16
8	35	4	529	6	8	13
8	35	3	789	5	7	10
8	35	2	2174	4	6	9
8	35	30	7	11	14	20
8	35	29	10	13	21	22
8	35	25	11	8	10	21
8	35	15	27	10	17	31
8	35	12	41	8	12	18
8	35	11	40	8	10	18
8	35	68	1	22	22	22
8	35	37	3	9	16	22
8	35	34	6	13	14	26
8	35	32	5	17	18	24
8	35	22	11	9	23	29
8	35	19	11	11	15	27
8	35	78	1	47	47	47
8	35	31	6	12	18	24
8	35	16	15	9	14	21
8	35	28	3	13	27	33
8	35	53	1	24	24	24
8	35	51	2	32	32	48
8	35	50	2	13	13	18
8	35	46	1	12	12	12
8	35	119	1	37	37	37
8	35	98	1	24	24	24
8	35	24	8	8	15	36
8	35	23	15	10	11	25
8	35	39	2	11	11	17
8	35	26	6	18	19	32
8	35	35	1	22	22	22
8	35	41	1	29	29	29
8	35	27	6	18	18	43
8	35	93	1	16	16	16
8	35	33	2	14	14	16
8	35	47	1	11	11	11
8	35	70	1	23	23	23
8	35	125	1	81	81	81
8	35	120	1	26	26	26
8	35	107	1	8	8	8
8	35	84	1	27	27	27
8	35	40	1	24	24	24
9	26	35	5	19	22	36
9	26	34	5	15	18	18
9	26	23	5	16	16	17
9	26	21	10	10	13	17
9	26	17	18	8	11	15
9	26	16	20	9	15	19
9	26	14	22	7	17	30
9	26	10	47	9	16	20
9	26	8	90	8	12	16
9	26	7	104	7	10	16
9	26	6	152	6	10	16
9	26	5	216	7	9	14
9	26	4	424	6	8	13
9	26	3	583	5	7	11
9	26	2	1722	3	5	8
9	26	42	4	14	16	42
9	26	30	2	17	17	26
9	26	19	14	13	15	19
9	26	15	25	8	16	24
9	26	13	40	8	11	19
9	26	12	38	11	16	30
9	26	11	39	8	10	18
9	26	9	45	9	13	21
9	26	43	2	21	21	53
9	26	33	2	9	9	11
9	26	24	7	8	15	22
9	26	22	14	8	19	23
9	26	18	10	9	27	38
9	26	37	3	11	14	17
9	26	25	4	7	10	14
9	26	44	1	18	18	18
9	26	41	3	23	23	23
9	26	32	4	15	16	30
9	26	26	5	10	13	16
9	26	20	8	10	13	22
9	26	50	1	51	51	51
9	26	46	2	5	5	20
9	26	61	1	32	32	32
9	26	40	2	25	25	77
9	26	105	1	77	77	77
9	26	49	1	31	31	31
9	26	27	5	9	14	16
9	26	38	3	17	21	35
9	26	31	1	20	20	20
9	26	39	2	27	27	35
9	26	36	2	6	6	25
9	26	397	1	92	92	92
9	26	247	1	10	10	10
9	26	29	5	10	13	16
9	26	339	1	7	7	7
9	26	53	1	15	15	15
9	26	446	1	5	5	5
9	26	172	1	3	3	3
9	26	28	1	21	21	21
9	26	66	1	26	26	26
9	26	114	1	31	31	31
9	26	45	1	26	26	26
10	37	35	3	7	9	14
10	37	27	8	11	15	27
10	37	23	12	9	11	37
10	37	22	11	14	19	25
10	37	19	16	11	13	20
10	37	18	22	10	14	28
10	37	13	43	10	16	24
10	37	12	59	9	12	19
10	37	11	69	9	16	24
10	37	10	77	10	15	20
10	37	9	92	8	11	19
10	37	8	119	8	12	18
10	37	7	160	7	11	17
10	37	6	217	7	11	18
10	37	5	287	7	10	15
10	37	4	549	6	8	13
10	37	3	841	5	7	10
10	37	2	2417	3	5	8
10	37	36	5	11	16	18
10	37	26	7	9	21	32
10	37	21	17	13	20	24
10	37	20	16	9	17	32
10	37	16	26	8	11	19
10	37	15	23	9	15	23
10	37	14	27	7	15	26
10	37	60	1	17	17	17
10	37	29	5	15	24	25
10	37	25	10	11	13	26
10	37	17	27	9	14	19
10	37	66	1	81	81	81
10	37	28	6	12	13	20
10	37	24	9	11	17	22
10	37	40	3	21	52	52
10	37	91	1	44	44	44
10	37	32	6	10	14	19
10	37	64	1	38	38	38
10	37	50	2	12	12	15
10	37	30	6	12	16	25
10	37	114	1	91	91	91
10	37	59	1	12	12	12
10	37	43	3	4	26	28
10	37	122	1	35	35	35
10	37	39	2	16	16	43
10	37	38	2	33	33	59
10	37	37	1	57	57	57
10	37	73	1	42	42	42
10	37	31	5	12	15	18
10	37	56	1	24	24	24
10	37	34	4	6	17	24
10	37	33	3	12	17	18
10	37	55	1	14	14	14
10	37	41	5	16	22	36
10	37	102	1	20	20	20
10	37	142	1	22	22	22
10	37	171	1	21	21	21
10	37	70	1	6	6	6
10	37	65	1	40	40	40
10	37	47	1	5	5	5
10	37	44	1	49	49	49
10	37	54	1	33	33	33
10	37	49	2	15	15	28
10	37	45	1	11	11	11
11	42	39	3	9	19	49
11	42	21	20	11	14	31
11	42	20	24	11	14	28
11	42	19	25	9	14	22
11	42	18	21	12	17	27
11	42	16	43	8	11	18
11	42	13	56	9	13	19
11	42	12	52	10	15	24
11	42	11	83	9	14	22
11	42	10	86	8	11	19
11	42	9	119	8	12	17
11	42	8	161	8	11	17
11	42	7	180	7	11	17
11	42	6	260	7	11	16
11	42	5	347	6	10	15
11	42	4	640	5	8	13
11	42	3	964	5	6	9
11	42	2	2929	3	4	7
11	42	29	10	7	9	26
11	42	15	53	8	13	19
11	42	14	39	8	14	23
11	42	55	2	15	15	29
11	42	53	2	11	11	31
11	42	43	8	15	18	29
11	42	24	20	9	14	21
11	42	17	33	12	15	23
11	42	77	2	20	20	20
11	42	36	6	10	12	33
11	42	34	8	13	16	52
11	42	30	4	9	11	27
11	42	27	10	11	16	37
11	42	23	20	10	18	32
11	42	90	1	15	15	15
11	42	48	1	24	24	24
11	42	45	3	8	16	19
11	42	31	9	24	31	33
11	42	81	1	34	34	34
11	42	37	4	6	7	25
11	42	22	15	11	17	31
11	42	66	1	15	15	15
11	42	26	13	11	22	27
11	42	25	15	10	14	29
11	42	65	1	32	32	32
11	42	62	3	13	21	34
11	42	56	1	37	37	37
11	42	44	1	11	11	11
11	42	38	8	14	18	28
11	42	28	8	21	32	43
11	42	41	4	14	21	73
11	42	46	2	42	42	45
11	42	63	1	29	29	29
11	42	51	3	15	17	29
11	42	40	3	14	16	46
11	42	49	3	18	28	29
11	42	32	3	11	11	16
11	42	33	6	15	15	27
11	42	54	1	34	34	34
11	42	42	3	11	14	35
11	42	35	4	16	17	39
11	42	52	2	22	22	27
11	42	50	1	15	15	15
11	42	59	1	13	13	13
11	42	61	1	31	31	31
11	42	58	2	17	17	35
11	42	47	2	10	10	29
11	42	85	1	14	14	14
11	42	69	1	26	26	26
11	42	67	1	22	22	22
11	42	68	1	21	21	21
12	34	55	1	55	55	55
12	34	31	2	15	15	19
12	34	28	4	10	10	15
12	34	27	6	13	15	32
12	34	26	10	11	15	29
12	34	25	9	10	18	33
12	34	24	9	9	13	26
12	34	23	6	10	12	21
12	34	22	8	6	17	25
12	34	18	12	9	14	19
12	34	17	24	11	17	28
12	34	15	20	9	12	25
12	34	14	17	11	12	23
12	34	13	26	11	15	26
12	34	12	39	8	13	21
12	34	11	33	9	15	20
12	34	10	49	8	11	16
12	34	9	51	9	12	18
12	34	8	85	8	14	19
12	34	7	110	7	11	18
12	34	6	147	7	12	17
12	34	5	199	7	10	15
12	34	4	354	5	8	13
12	34	3	501	4	6	9
12	34	2	2181	3	4	6
12	34	44	2	18	18	58
12	34	35	2	11	11	21
12	34	33	7	10	20	29
12	34	29	4	10	11	15
12	34	21	7	10	19	29
12	34	83	1	17	17	17
12	34	54	1	13	13	13
12	34	39	3	4	19	39
12	34	30	4	12	14	37
12	34	20	6	12	12	20
12	34	19	9	15	24	31
12	34	16	12	4	11	22
12	34	66	3	21	21	48
12	34	52	2	10	10	23
12	34	45	2	7	7	31
12	34	50	1	18	18	18
12	34	38	3	6	13	15
12	34	70	3	14	26	59
12	34	58	1	49	49	49
12	34	57	3	15	16	17
12	34	101	1	27	27	27
12	34	56	2	14	14	20
12	34	32	3	4	9	23
12	34	37	1	15	15	15
12	34	36	1	7	7	7
12	34	63	1	13	13	13
12	34	62	1	24	24	24
12	34	53	2	14	14	26
12	34	48	2	12	12	31
12	34	43	2	31	31	39
12	34	90	1	6	6	6
12	34	328	1	116	116	116
12	34	60	1	19	19	19
12	34	34	2	25	25	56
12	34	84	1	57	57	57
12	34	41	1	15	15	15
13	34	22	6	11	21	39
13	34	19	11	10	12	25
13	34	13	19	10	15	20
13	34	12	18	7	10	17
13	34	8	68	8	12	18
13	34	7	91	8	11	16
13	34	6	132	7	11	15
13	34	5	200	6	9	14
13	34	4	305	6	9	13
13	34	3	475	4	6	9
13	34	2	2105	3	4	6
13	34	18	11	7	11	19
13	34	16	14	10	16	25
13	34	11	27	6	11	16
13	34	10	36	10	13	20
13	34	9	47	8	12	16
13	34	41	2	33	33	64
13	34	15	12	8	13	29
13	34	25	6	12	22	45
13	34	23	2	14	14	16
13	34	14	21	9	14	20
13	34	31	1	10	10	10
13	34	24	3	10	15	33
13	34	20	9	6	8	14
13	34	54	1	27	27	27
13	34	27	3	9	10	23
13	34	26	5	8	9	11
13	34	21	3	5	22	45
13	34	157	1	25	25	25
13	34	17	9	5	9	17
13	34	89	1	18	18	18
13	34	55	2	22	22	39
13	34	36	3	8	37	63
13	34	91	1	12	12	12
13	34	38	2	5	5	18
13	34	33	1	39	39	39
13	34	92	1	25	25	25
13	34	40	1	31	31	31
13	34	253	1	30	30	30
13	34	70	1	36	36	36
13	34	34	1	25	25	25
13	34	48	1	10	10	10
13	34	44	1	36	36	36
13	34	43	1	35	35	35
13	34	39	2	10	10	11
13	34	46	1	9	9	9
13	34	32	2	15	15	17
13	34	95	1	35	35	35
13	34	101	1	39	39	39
13	34	30	1	10	10	10
13	34	53	1	33	33	33
13	34	42	1	50	50	50
13	34	69	1	12	12	12
13	34	37	2	32	32	33
13	34	104	1	26	26	26
13	34	35	1	57	57	57
13	34	29	1	6	6	6
14	28	37	1	21	21	21
14	28	26	7	8	17	33
14	28	13	16	10	10	15
14	28	10	41	8	12	19
14	28	9	43	8	12	18
14	28	8	53	8	12	19
14	28	7	82	7	10	15
14	28	6	120	7	10	14
14	28	5	169	6	9	15
14	28	4	290	6	8	13
14	28	3	433	4	6	9
14	28	2	1725	3	4	6
14	28	131	1	76	76	76
14	28	45	1	52	52	52
14	28	31	2	15	15	21
14	28	22	4	7	7	10
14	28	17	12	8	16	36
14	28	15	8	7	12	21
14	28	11	30	7	11	17
14	28	44	1	5	5	5
14	28	39	1	5	5	5
14	28	24	7	15	17	30
14	28	23	6	10	11	22
14	28	20	7	8	11	16
14	28	12	17	9	17	27
14	28	86	1	5	5	5
14	28	95	1	4	4	4
14	28	71	1	18	18	18
14	28	49	1	21	21	21
14	28	79	1	25	25	25
14	28	43	1	4	4	4
14	28	28	4	5	10	56
14	28	14	11	9	14	17
14	28	25	1	22	22	22
14	28	16	8	11	16	39
14	28	36	2	10	10	65
14	28	21	5	9	10	23
14	28	19	6	9	11	19
14	28	57	1	30	30	30
14	28	41	1	24	24	24
14	28	29	1	15	15	15
14	28	27	2	20	20	24
14	28	48	1	29	29	29
14	28	52	1	58	58	58
14	28	85	1	34	34	34
14	28	38	1	16	16	16
14	28	33	1	9	9	9
14	28	18	4	7	10	26
14	28	30	1	49	49	49
14	28	63	1	56	56	56
14	28	51	1	81	81	81
14	28	130	1	35	35	35
14	28	42	1	48	48	48
14	28	34	1	17	17	17
15	40	129	1	14	14	14
15	40	41	1	17	17	17
15	40	32	3	17	20	32
15	40	26	8	11	17	36
15	40	15	20	10	14	24
15	40	12	37	11	17	23
15	40	11	42	8	14	17
15	40	9	71	8	12	18
15	40	8	77	8	12	19
15	40	6	165	7	12	16
15	40	5	234	7	9	14
15	40	4	407	6	8	12
15	40	3	568	4	6	9
15	40	2	1779	3	4	7
15	40	29	3	7	15	26
15	40	21	12	12	22	29
15	40	16	14	11	14	25
15	40	10	52	8	12	17
15	40	7	126	8	11	18
15	40	103	1	40	40	40
15	40	49	2	15	15	29
15	40	35	2	13	13	49
15	40	24	8	9	12	39
15	40	17	17	14	18	28
15	40	13	34	7	11	16
15	40	81	1	30	30	30
15	40	22	5	20	39	44
15	40	20	11	14	18	34
15	40	111	1	31	31	31
15	40	34	6	15	23	47
15	40	28	4	8	28	42
15	40	55	2	14	14	26
15	40	30	3	10	25	39
15	40	14	26	12	19	27
15	40	52	1	23	23	23
15	40	18	9	11	15	17
15	40	23	6	11	16	29
15	40	78	1	43	43	43
15	40	40	1	25	25	25
15	40	27	5	17	21	22
15	40	42	2	22	22	38
15	40	25	5	11	15	33
15	40	19	10	9	10	14
15	40	75	1	59	59	59
15	40	56	1	8	8	8
15	40	45	1	22	22	22
15	40	65	1	37	37	37
15	40	46	1	16	16	16
15	40	58	1	15	15	15
15	40	31	3	12	21	41
15	40	33	1	66	66	66
15	40	37	1	10	10	10
15	40	38	1	31	31	31
16	38	41	1	22	22	22
16	38	30	4	14	15	23
16	38	25	4	4	11	38
16	38	23	6	18	19	23
16	38	20	11	13	16	26
16	38	16	25	12	16	25
16	38	13	30	13	16	26
16	38	9	42	9	12	17
16	38	8	84	10	15	20
16	38	7	94	8	12	18
16	38	6	133	7	11	16
16	38	5	212	7	10	14
16	38	4	317	6	9	13
16	38	3	487	5	7	10
16	38	2	1307	3	5	8
16	38	57	1	18	18	18
16	38	22	7	12	22	25
16	38	14	19	9	13	19
16	38	12	33	15	18	22
16	38	11	37	11	17	23
16	38	10	42	11	15	22
16	38	59	1	37	37	37
16	38	54	1	23	23	23
16	38	39	4	19	20	30
16	38	19	12	12	22	28
16	38	18	10	15	32	41
16	38	44	1	14	14	14
16	38	15	18	11	17	23
16	38	28	4	12	19	22
16	38	17	11	15	27	37
16	38	33	2	17	17	51
16	38	64	1	23	23	23
16	38	26	4	14	15	22
16	38	31	4	7	11	22
16	38	27	3	7	12	15
16	38	21	10	16	18	23
16	38	40	2	25	25	69
16	38	24	2	17	17	33
16	38	36	1	11	11	11
16	38	29	3	15	25	41
16	38	95	1	28	28	28
16	38	43	1	36	36	36
16	38	37	2	15	15	16
16	38	34	1	26	26	26
16	38	49	1	22	22	22
16	38	32	1	8	8	8
16	38	56	1	10	10	10
17	33	32	5	20	28	33
17	33	29	1	40	40	40
17	33	22	14	16	20	34
17	33	18	13	16	28	40
17	33	14	24	15	17	30
17	33	13	34	8	15	22
17	33	12	37	10	15	22
17	33	10	43	9	17	24
17	33	9	61	11	15	23
17	33	7	108	9	13	18
17	33	6	118	9	13	18
17	33	5	205	7	10	16
17	33	4	328	6	9	13
17	33	3	472	5	7	11
17	33	2	1325	3	5	8
17	33	95	1	42	42	42
17	33	27	7	17	26	38
17	33	11	53	12	15	23
17	33	8	68	9	13	20
17	33	17	16	16	24	32
17	33	16	22	12	20	27
17	33	33	5	13	21	26
17	33	24	6	12	41	48
17	33	42	4	10	22	28
17	33	39	4	10	13	24
17	33	28	8	12	19	50
17	33	26	4	20	22	32
17	33	23	11	9	11	26
17	33	35	3	8	17	27
17	33	20	14	17	21	33
17	33	15	28	11	17	26
17	33	30	5	26	32	47
17	33	25	6	14	16	35
17	33	21	6	15	15	32
17	33	19	13	13	20	25
17	33	76	1	24	24	24
17	33	45	1	17	17	17
17	33	40	1	15	15	15
17	33	36	2	14	14	17
17	33	67	2	10	10	25
17	33	85	1	73	73	73
17	33	68	1	6	6	6
17	33	57	1	11	11	11
17	33	41	1	22	22	22
17	33	31	1	13	13	13
17	33	51	1	17	17	17
17	33	34	2	13	13	27
17	33	44	1	26	26	26
17	33	38	1	31	31	31
17	33	37	1	37	37	37
17	33	71	1	76	76	76
17	33	56	1	26	26	26
17	33	72	1	47	47	47
18	35	17	29	11	20	33
18	35	12	33	11	21	26
18	35	11	51	12	20	30
18	35	10	48	9	16	21
18	35	9	77	10	15	25
18	35	8	94	11	14	20
18	35	7	120	9	13	21
18	35	6	191	8	13	19
18	35	5	220	7	11	16
18	35	4	336	7	10	15
18	35	3	443	5	7	10
18	35	2	1208	4	5	8
18	35	32	2	21	21	54
18	35	31	4	17	32	53
18	35	27	8	16	18	36
18	35	22	10	16	20	34
18	35	21	18	18	29	35
18	35	16	20	16	20	34
18	35	15	36	10	17	23
18	35	14	32	15	19	28
18	35	13	36	10	17	26
18	35	42	2	26	26	51
18	35	26	7	14	17	24
18	35	24	10	12	16	27
18	35	23	11	22	26	36
18	35	35	6	21	27	38
18	35	20	12	15	20	29
18	35	19	23	21	29	41
18	35	18	15	15	25	42
18	35	45	3	14	39	48
18	35	34	4	23	30	32
18	35	38	4	13	26	41
18	35	28	3	9	14	17
18	35	36	3	17	20	23
18	35	33	2	10	10	28
18	35	46	1	46	46	46
18	35	41	4	11	14	31
18	35	25	9	21	30	34
18	35	49	3	10	16	35
18	35	47	1	35	35	35
18	35	29	7	24	33	41
18	35	52	1	23	23	23
18	35	44	1	41	41	41
18	35	51	3	8	24	41
18	35	43	3	13	20	22
18	35	39	2	22	22	23
18	35	101	1	30	30	30
18	35	30	2	13	13	51
18	35	57	1	14	14	14
18	35	55	1	64	64	64
18	35	62	1	27	27	27
19	34	28	6	29	31	33
19	34	27	7	24	31	55
19	34	21	6	15	22	30
19	34	20	15	15	32	36
19	34	18	8	12	17	33
19	34	17	11	11	20	24
19	34	16	18	13	18	30
19	34	14	22	14	19	36
19	34	13	15	13	23	33
19	34	12	31	14	19	35
19	34	10	43	10	17	27
19	34	9	64	12	18	25
19	34	8	47	11	16	23
19	34	7	97	8	14	19
19	34	6	120	9	12	21
19	34	5	173	8	11	16
19	34	4	244	6	9	13
19	34	3	355	5	7	11
19	34	2	901	3	5	8
19	34	34	4	29	39	97
19	34	19	15	18	28	43
19	34	15	18	15	25	45
19	34	11	37	10	18	26
19	34	30	9	27	29	51
19	34	25	8	20	25	41
19	34	22	12	15	24	41
19	34	146	1	62	62	62
19	34	54	1	15	15	15
19	34	43	1	36	36	36
19	34	35	1	36	36	36
19	34	33	4	12	34	44
19	34	29	4	10	15	46
19	34	26	14	14	19	31
19	34	31	5	22	25	32
19	34	58	2	16	16	47
19	34	41	5	17	27	30
19	34	69	1	46	46	46
19	34	38	4	22	35	54
19	34	42	3	21	22	46
19	34	36	2	27	27	29
19	34	32	3	19	25	29
19	34	64	2	30	30	59
19	34	52	1	13	13	13
19	34	39	2	20	20	29
19	34	37	1	17	17	17
19	34	23	4	17	26	39
19	34	56	1	28	28	28
19	34	46	1	36	36	36
19	34	24	5	24	31	37
19	34	63	1	30	30	30
19	34	60	2	21	21	32
19	34	45	1	28	28	28
19	34	59	1	21	21	21
19	34	47	1	17	17	17
19	34	87	1	31	31	31
19	34	40	1	22	22	22
20	41	42	4	6	21	33
20	41	26	11	24	33	47
20	41	21	10	19	25	34
20	41	16	27	10	18	33
20	41	15	23	9	14	26
20	41	9	65	11	17	21
20	41	8	82	9	14	22
20	41	7	113	8	13	19
20	41	6	135	9	13	19
20	41	5	167	6	10	16
20	41	4	322	6	9	14
20	41	3	394	5	7	10
20	41	2	1100	3	5	8
20	41	50	4	21	25	42
20	41	35	11	9	22	36
