depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3
3	44	30	1	61	61	61
3	44	27	5	6	32	32
3	44	25	3	4	5	39
3	44	12	17	19	34	39
3	44	11	23	13	33	48
3	44	8	56	8	20	31
3	44	7	66	8	12	25
3	44	6	92	8	12	21
3	44	5	108	6	9	17
3	44	4	166	6	9	14
3	44	3	288	4	6	9
3	44	2	1786	3	3	4
3	44	59	1	70	70	70
3	44	38	2	9	9	71
3	44	32	2	5	5	15
3	44	17	7	12	23	55
3	44	13	15	12	35	54
3	44	9	26	6	13	22
3	44	67	1	84	84	84
3	44	37	1	69	69	69
3	44	15	9	22	28	47
3	44	20	7	8	23	63
3	44	14	11	8	27	47
3	44	10	29	7	14	33
3	44	28	3	7	21	62
3	44	16	10	14	32	45
3	44	19	2	35	35	40
3	44	50	1	7	7	7
3	44	23	3	10	59	66
3	44	29	5	11	17	55
3	44	21	4	3	22	71
3	44	36	2	72	72	73
3	44	39	1	9	9	9
3	44	22	4	5	8	64
3	44	18	10	9	13	46
3	44	33	2	7	7	7
3	44	26	1	63	63	63
3	44	55	1	64	64	64
3	44	93	1	13	13	13
3	44	76	1	4	4	4
3	44	35	1	26	26	26
4	39	10	5	12	16	29
4	39	8	19	5	7	11
4	39	5	93	5	7	9
4	39	4	108	5	7	10
4	39	3	232	4	6	8
4	39	2	1502	3	3	4
4	39	13	3	6	20	27
4	39	7	24	6	8	12
4	39	6	47	5	9	12
4	39	16	4	8	11	43
4	39	9	9	5	8	10
4	39	45	1	25	25	25
4	39	19	1	9	9	9
4	39	15	2	23	23	36
4	39	12	7	7	8	10
4	39	14	7	8	10	16
4	39	11	9	8	12	13
4	39	21	2	6	6	25
4	39	31	1	14	14	14
4	39	29	1	18	18	18
4	39	22	2	4	4	10
4	39	17	1	10	10	10
4	39	64	1	9	9	9
4	39	54	1	55	55	55
4	39	76	1	66	66	66
4	39	61	2	10	10	27
4	39	35	2	9	9	11
5	64	17	4	11	11	18
5	64	5	94	5	7	10
5	64	4	160	5	6	10
5	64	3	333	3	4	7
5	64	2	3510	3	3	4
5	64	24	1	16	16	16
5	64	8	25	8	10	15
5	64	6	64	7	10	13
5	64	39	2	10	10	24
5	64	23	3	15	22	41
5	64	12	14	9	11	19
5	64	35	1	9	9	9
5	64	14	3	6	15	22
5	64	38	1	9	9	9
5	64	15	2	11	11	19
5	64	7	34	8	11	16
5	64	9	27	6	7	13
5	64	16	8	6	12	39
5	64	18	5	11	13	25
5	64	11	12	9	11	16
5	64	10	14	6	10	17
5	64	19	3	5	13	49
5	64	13	8	6	7	10
5	64	33	1	14	14	14
5	64	34	1	15	15	15
5	64	43	1	14	14	14
5	64	21	2	17	17	19
5	64	20	1	15	15	15
5	64	27	1	7	7	7
5	64	32	1	6	6	6
5	64	26	1	9	9	9
5	64	150	1	27	27	27
5	64	25	1	11	11	11
6	24	14	4	7	19	36
6	24	7	18	6	7	10
6	24	5	24	7	10	18
6	24	4	65	5	6	9
6	24	3	134	3	4	6
6	24	2	1516	3	3	4
6	24	11	3	12	14	15
6	24	10	9	9	10	14
6	24	9	9	7	8	11
6	24	6	12	6	8	11
6	24	126	1	8	8	8
6	24	41	1	19	19	19
6	24	21	2	19	19	30
6	24	19	1	11	11	11
6	24	15	1	16	16	16
6	24	16	1	8	8	8
6	24	8	7	7	12	18
6	24	24	1	12	12	12
6	24	54	1	9	9	9
6	24	12	2	9	9	28
6	24	13	4	7	9	26
6	24	26	1	21	21	21
6	24	32	1	48	48	48
6	24	17	1	7	7	7
6	24	36	1	6	6	6
7	28	10	6	8	12	22
7	28	9	9	7	9	11
7	28	7	19	6	10	13
7	28	6	14	6	7	9
7	28	4	53	5	6	10
7	28	3	144	3	4	7
7	28	2	1404	3	3	4
7	28	5	31	7	9	12
7	28	15	4	8	12	27
7	28	12	3	13	17	28
7	28	11	6	9	12	15
7	28	27	1	10	10	10
7	28	8	10	6	8	12
7	28	22	1	8	8	8
7	28	20	1	46	46	46
7	28	18	2	6	6	12
7	28	58	1	12	12	12
7	28	19	1	6	6	6
