orig_id	objid	name	taxo_hierarchy	classif_qual	depth_including_offset	psampleid	%area	angle	area	area_exc	areai	bx	by	cdexc	centroids	circ.	circex	compentropy	compm1	compm2	compm3	compmean	compslope	convarea	convarea_area	convperim	convperim_perim	cv	elongation	esd	fcons	feret	feretareaexc	fractal	height	histcum1	histcum2	histcum3	intden	kurt	kurt_mean	major	max	mean	meanpos	median	median_mean	median_mean_range	min	minor	mode	nb1	nb1_area	nb1_range	nb2	nb2_area	nb2_range	nb3	nb3_area	nb3_range	perim.	perimareaexc	perimferet	perimmajor	range	skelarea	skeleton_area	skew	skew_mean	slope	sr	stddev	symetrieh	symetrieh_area	symetriehc	symetriev	symetriev_area	symetrievc	tag	thickr	width	x	xm	xmg5	xstart	y	ym	ymg5	ystart
bats361_ctd4_520	146356193	badfocus<artefact	not-living>artefact>badfocus	V	958.9000000000001	33982	99.02	173.0	102.0	1.0	87.0	15.0	12.0	0.0	0.0	0.391	0.0038677656553891	0.0	0.0	0.0	0.0	0.0	0.0	130.0	1.27450980392157	48.0	0.842105263157895	0.798913477670368	1.3	11.396070970426	0.0	15.5	16.0	0.833	11.0	248.0	250.0	251.0	25535.0	-0.478	0.0	12.9	255.0	250.34	-0.872659176029961	251.0	0.659999999999997	0.0659999999999997	245.0	10.1	252.0	0.0	0.0	0.0	1.0	0.00980392156862745	0.1	1.0	0.00980392156862745	0.1	57.25	57.0	3.5625	4.38461538461539	10.0	34.0	0.333333333333333	-0.591	-0.00399456738835184	0.033	20.0	2.276	2.157	0.0196078431372549	2.0	2.196	0.0196078431372549	2.0	1.0	1.685	15.0	22.27	22.28	0.0	20.0	17.56	17.56	0.0	12.0
bats361_ctd4_1902	146373038	darksphere	living>other>othertocheck>darksphere	V	3304.7999999999997	33982	100.0	76.2	83.0	0.0	81.0	10.0	13.0		1.0	0.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	1.04819277108434	40.0	1.14285714285714	41.7142857142857	1.625	10.2800234539138	0.0	13.6		0.75	13.0	120.0	203.0	239.0	14525.0	-1.048	-0.00571428571428571	12.6	253.0	175.0	-0.475609756097561	204.0	29.0	0.119834710743802	11.0	8.4	252.0	1.0	0.0120481927710843	0.00413223140495868	1.0	0.0120481927710843	0.00413223140495868	1.0	0.0120481927710843	0.00413223140495868	34.63		2.5	2.69230769230769	242.0	2.0	0.0240963855421687	-0.58	-0.00571428571428571	0.009	30.1652892561983	73.08	1.855	0.0240963855421687	2.0	1.855	0.0240963855421687	2.0	1.0	1.427	9.0	14.79	14.75	0.0	15.0	19.39	19.51	0.0	13.0
bats361_ctd4_928	146394061	detritus	not-living>detritus	V	1760.0	33982	100.0	122.3	84.0	0.0	82.0	12.0	14.0		0.0	0.678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	1.17857142857143	44.0	1.12820512820513	40.6004594262514	2.0	10.3417658916528	0.0	15.6		0.777	13.0	128.0	225.0	245.0	15724.0	0.206	0.0	14.4	253.0	187.19	-0.351567925637053	226.0	38.81	0.153399209486166	0.0	7.4	0.0	0.0	0.0	0.0	1.0	0.0119047619047619	0.00395256916996047	1.0	0.0119047619047619	0.00395256916996047	39.46		2.4375	2.78571428571429	253.0	11.0	0.130952380952381	-1.179	-0.00534216571398045	0.011	30.0395256916996	76.169	2.107	0.0238095238095238	2.0	2.155	0.0238095238095238	2.0	1.0	1.542	11.0	17.4	17.43	0.0	13.0	20.7	20.65	0.0	14.0
bats361_ctd4_2090	146352576	badfocus<artefact	not-living>artefact>badfocus	V	3438.5	33982	100.0	68.5	92.0	0.0	85.0	12.0	13.0		0.0	0.676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	1.1195652173913	42.0	1.02439024390244	2.87203052558159	1.2	10.823032759612	0.0	13.4		0.782	12.0	237.0	243.0	249.0	22423.0	-0.248	0.0	12.1	253.0	243.73	-0.469842878864674	245.0	1.27000000000001	0.0437931034482762	224.0	9.7	243.0	1.0	0.0108695652173913	0.0344827586206897	1.0	0.0108695652173913	0.0344827586206897	1.0	0.0108695652173913	0.0344827586206897	41.36		3.15384615384615	3.41666666666667	29.0	10.0	0.108695652173913	-0.719	-0.00410290075083084	0.018	24.1379310344828	7.426	1.897	0.0217391304347826	2.0	1.821	0.0217391304347826	2.0	1.0	1.461	11.0	17.11	17.11	0.0	15.0	18.46	18.45	0.0	13.0
bats361_ctd4_1728	146401389	darksphere	living>other>othertocheck>darksphere	V	3156.7999999999997	33982	100.0	30.4	83.0	0.0	82.0	12.0	11.0		0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	1.06024096385542	40.0	1.17647058823529	26.852569067906	1.33333333333333	10.2800234539138	0.0	12.4		0.748	10.0	152.0	210.0	242.0	16073.0	-1.03	-0.00516395558998193	11.6	253.0	193.65	-0.561760530052059	211.0	17.35	0.105151515151515	88.0	9.1	179.0	1.0	0.0120481927710843	0.00606060606060606	1.0	0.0120481927710843	0.00606060606060606	1.0	0.0120481927710843	0.00606060606060606	34.04		2.83333333333333	2.83333333333333	165.0	4.0	0.0481927710843374	-0.576	-0.00516395558998193	0.009	31.5151515151515	52.331	1.855	0.0240963855421687	2.0	1.855	0.0240963855421687	1.0	1.0	1.301	12.0	18.04	18.01	0.0	16.0	15.78	15.78	0.0	11.0
bats361_ctd4_1006	146365480	darksphere	living>other>othertocheck>darksphere	V	1930.8	33982	100.0	0.6	83.0	0.0	81.0	13.0	11.0		1.0	0.887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	1.04819277108434	41.0	1.20588235294118	75.6249562355577	1.33333333333333	10.2800234539138	0.0	13.2		0.748	10.0	0.0	193.0	245.0	11853.0	-1.671	-0.0140046215251033	11.5	253.0	142.81	-0.771584622925565	194.0	51.19	0.202332015810277	0.0	9.2	0.0	1.0	0.0120481927710843	0.00395256916996047	1.0	0.0120481927710843	0.00395256916996047	1.0	0.0120481927710843	0.00395256916996047	34.28		2.61538461538462	2.83333333333333	253.0	2.0	0.0240963855421687	-0.359	0.0	0.02	42.6877470355731	107.899	2.139	0.0240963855421687	2.0	2.066	0.0240963855421687	2.0	1.0	1.585	13.0	19.48	19.6	0.0	19.0	16.16	16.18	0.0	11.0
bats361_ctd4_1490	146382389	detritus	not-living>detritus	V	2859.6	33982	100.0	16.0	118.0	0.0	115.0	17.0	12.0		0.0	0.807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	1.03389830508475	50.0	1.16279069767442	44.7555657562543	1.6	12.2573352030019	0.0	17.1		0.804	11.0	119.0	198.0	239.0	20565.0	-0.451	0.0	15.8	253.0	174.28	-0.451686940555428	201.0	26.72	0.105612648221344	0.0	9.5	248.0	1.0	0.00847457627118644	0.00395256916996047	1.0	0.00847457627118644	0.00395256916996047	2.0	0.0169491525423729	0.00790513833992095	42.87		2.52941176470588	2.6875	253.0	10.0	0.0847457627118644	-0.895	-0.00573789304567363	0.012	30.8300395256917	77.733	2.148	0.0169491525423729	2.0	2.038	0.0169491525423729	2.0	1.0	1.478	16.0	24.77	25.04	0.0	24.0	17.82	17.9	0.0	12.0
bats361_ctd4_932	146358967	detritus	not-living>detritus	V	1767.3	33982	100.0	26.1	126.0	0.0	122.0	16.0	15.0		0.0	0.614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	1.14285714285714	56.0	1.09803921568627	25.6489176156766	1.6	12.6660247369343	0.0	17.1		0.839	14.0	158.0	208.0	242.0	24563.0	-0.776	-0.00512978352313532	15.8	253.0	194.94	-0.472262892467871	209.0	14.06	0.0776795580110497	72.0	10.1	252.0	1.0	0.00793650793650794	0.00552486187845304	1.0	0.00793650793650794	0.00552486187845304	1.0	0.00793650793650794	0.00552486187845304	50.77		3.0	3.1875	181.0	25.0	0.198412698412698	-0.586	-0.00512978352313532	0.012	27.6243093922652	49.533	2.401	0.0158730158730159	3.0	2.385	0.0158730158730159	2.0	1.0	1.368	16.0	23.67	23.59	0.0	27.0	22.16	22.2	0.0	15.0
bats361_ctd4_108	146379361	light<detritus	not-living>detritus>light	V	127.4	33982	97.22	123.9	144.0	4.0	125.0	19.0	28.0	0.5	1.0	0.234	0.00649089391237561	0.0	0.0	0.0	0.0	0.0	0.0	222.0	1.54166666666667	97.0	1.10227272727273	5.69429756772147	5.5	13.5405500051462	0.0	35.5	18.0	0.934	30.0	246.0	248.0	251.0	35404.0	21.299	0.085414463515822	32.8	254.0	245.86	-0.093714022565047	249.0	3.13999999999999	0.0330526315789472	159.0	5.6	252.0	0.0	0.0	0.0	1.0	0.00694444444444444	0.0105263157894737	3.0	0.0208333333333333	0.0315789473684211	87.88	44.0	2.44444444444444	2.66666666666667	95.0	40.0	0.277777777777778	-4.418	-0.0162694216220613	0.035	14.7368421052632	14.243	6.101	0.0416666666666667	6.0	6.115	0.0416666666666667	6.0	1.0	2.121	21.0	28.96	29.06	0.0	21.0	41.42	41.56	0.0	28.0
bats361_ctd4_1589	146349824	darksphere	living>other>othertocheck>darksphere	V	3000.8999999999996	33982	100.0	113.8	123.0	0.0	120.0	13.0	15.0		1.0	0.759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	1.10569105691057	51.0	1.13333333333333	77.3634535045644	1.27272727272727	12.5143303457446	0.0	15.0		0.816	14.0	0.0	126.0	232.0	15899.0	-1.651	-0.0154726907009129	14.2	253.0	129.26	-0.957295373665481	127.0	-2.25999999999999	-0.00893280632411064	0.0	11.0	0.0	1.0	0.00813008130081301	0.00395256916996047	2.0	0.016260162601626	0.00790513833992095	1.0	0.00813008130081301	0.00395256916996047	45.11		3.0	3.21428571428571	253.0	12.0	0.0975609756097561	-0.105	0.0	0.028	39.5256916996047	100.46	2.012	0.016260162601626	2.0	2.045	0.016260162601626	2.0	1.0	1.398	14.0	20.42	20.6	0.0	19.0	21.69	22.01	0.0	15.0
