orig_id	objid	name	taxo_hierarchy	classif_qual	depth_including_offset	psampleid	%area	angle	area	area_exc	areai	bx	by	cdexc	centroids	circ.	circex	compentropy	compm1	compm2	compm3	compmean	compslope	convarea	convarea_area	convperim	convperim_perim	cv	elongation	esd	fcons	feret	feretareaexc	fractal	height	histcum1	histcum2	histcum3	intden	kurt	kurt_mean	major	max	mean	meanpos	median	median_mean	median_mean_range	min	minor	mode	nb1	nb1_area	nb1_range	nb2	nb2_area	nb2_range	nb3	nb3_area	nb3_range	perim.	perimareaexc	perimferet	perimmajor	range	skelarea	skeleton_area	skew	skew_mean	slope	sr	stddev	symetrieh	symetrieh_area	symetriehc	symetriev	symetriev_area	symetrievc	tag	thickr	width	x	xm	xmg5	xstart	y	ym	ymg5	ystart
bats361_ctd25_335	146222883	fiber<detritus	not-living>detritus>fiber	V	86.9	33978	100.0	11.8	396.0	0.0	300.0	91.0	29.0		0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	702.0	1.77272727272727	383.0	1.04076086956522	1.20554550934298	55.3333333333333	22.4544619110573	0.0	162.2		1.087	35.0	246.0	248.0	250.0	98543.0	0.338	0.0	166.1	253.0	248.85	-0.382488479262674	249.0	0.150000000000006	0.0100000000000004	238.0	3.0	250.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00252525252525253	0.0666666666666667	368.05		2.2716049382716	2.21686746987952	15.0	164.0	0.414141414141414	-0.662	-0.00401848503114326	0.11	20.0	2.835	47.761	0.121212121212121	10.0	47.769	0.121212121212121	0.0	1.0	1.635	159.0	172.0	172.03	0.0	248.0	46.48	46.47	0.0	29.0
bats361_ctd25_187	146222067	detritus	not-living>detritus	V	53.400000000000006	33978	100.0	9.8	100.0	0.0	94.0	14.0	13.0		0.0	0.743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	1.1	46.0	1.1219512195122	20.1660179149275	1.09090909090909	11.2837916709551	0.0	13.9		0.785	12.0	194.0	226.0	244.0	21323.0	3.594	0.0187590864324907	11.8	253.0	213.23	-0.23500561366188	228.0	14.77	0.0706698564593302	44.0	10.8	247.0	0.0	0.0	0.0	1.0	0.01	0.00478468899521531	1.0	0.01	0.00478468899521531	41.11		2.92857142857143	3.41666666666667	209.0	9.0	0.09	-1.813	-0.00937954321624537	0.012	20.5741626794258	43.336	2.015	0.02	2.0	2.005	0.02	2.0	1.0	1.607	13.0	19.69	19.56	0.0	18.0	18.9	18.92	0.0	13.0
bats361_ctd25_489	146258712	detritus	not-living>detritus	V	119.3	33978	100.0	169.3	102.0	0.0	96.0	16.0	11.0		0.0	0.481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	1.15686274509804	46.0	0.884615384615385	12.9881012233953	1.66666666666667	11.396070970426	0.0	16.6		0.812	10.0	243.0	249.0	251.0	24345.0	10.139	0.0418971007206301	14.8	253.0	238.68	-0.0950358375365011	250.0	11.32	0.0686060606060606	88.0	8.7	252.0	1.0	0.00980392156862745	0.00606060606060606	1.0	0.00980392156862745	0.00606060606060606	1.0	0.00980392156862745	0.00606060606060606	51.6		3.05882352941176	3.46666666666667	165.0	17.0	0.166666666666667	-3.219	-0.012569130216189	0.028	18.7878787878788	31.29	2.044	0.0196078431372549	2.0	2.015	0.0196078431372549	2.0	1.0	1.667	15.0	22.99	23.01	0.0	16.0	15.41	15.43	0.0	11.0
bats361_ctd25_665	146217235	badfocus<artefact	not-living>artefact>badfocus	V	231.1	33978	98.9	34.3	91.0	1.0	85.0	14.0	12.0	0.0	0.0	0.599	0.00649089391237561	0.0	0.0	0.0	0.0	0.0	0.0	103.0	1.13186813186813	44.0	1.0	2.03442242747284	1.75	10.7640512155461	0.0	15.6	16.0	0.789	11.0	240.0	246.0	249.0	22365.0	-0.936	-0.00406884485494568	14.3	254.0	245.77	-0.644479248238057	247.0	1.22999999999999	0.0585714285714281	233.0	8.1	252.0	0.0	0.0	0.0	1.0	0.010989010989011	0.0476190476190476	1.0	0.010989010989011	0.0476190476190476	43.7	44.0	2.75	3.14285714285714	21.0	16.0	0.175824175824176	-0.374	0.0	0.02	23.8095238095238	5.389	2.044	0.021978021978022	2.0	1.956	0.021978021978022	2.0	1.0	1.627	13.0	20.36	20.36	0.0	22.0	17.72	17.72	0.0	12.0
bats361_ctd25_700	146374147	detritus	not-living>detritus	V	288.59999999999997	33978	97.79	36.4	272.0	6.0	225.0	14.0	29.0	0.0	0.0	0.205	0.00453087096245148	0.0	0.0	0.0	0.0	0.0	0.0	407.0	1.49632352941176	101.0	0.782945736434108	21.8741797182606	1.23529411764706	18.6097059667251	0.0	29.7	12.2474487139159	1.013	28.0	230.0	244.0	249.0	62174.0	12.781	0.0568728672674775	20.6	255.0	228.58	-0.115583165631289	245.0	16.42	0.064392156862745	0.0	16.9	253.0	1.0	0.00367647058823529	0.00392156862745098	2.0	0.00735294117647059	0.00784313725490196	1.0	0.00367647058823529	0.00392156862745098	128.99	52.6640294698383	4.3	6.14285714285714	255.0	99.0	0.363970588235294	-3.579	-0.0174993437746085	0.044	19.6078431372549	49.781	3.34	0.0110294117647059	3.0	3.472	0.0110294117647059	3.0	1.0	2.855	25.0	27.76	27.52	0.0	38.0	43.11	43.08	0.0	29.0
bats361_ctd25_127	146399728	detritus	not-living>detritus	V	36.300000000000004	33978	100.0	154.6	94.0	0.0	93.0	13.0	12.0		0.0	0.806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	1.07446808510638	42.0	1.10526315789474	37.1708828084667	1.44444444444444	10.9400419197143	0.0	13.9		0.771	11.0	155.0	222.0	245.0	18208.0	0.969	0.00516262261228704	13.1	253.0	193.7	-0.306143520908622	224.0	30.3	0.119762845849802	0.0	9.2	250.0	1.0	0.0106382978723404	0.00395256916996047	1.0	0.0106382978723404	0.00395256916996047	1.0	0.0106382978723404	0.00395256916996047	38.28		2.71428571428571	2.92307692307692	253.0	5.0	0.0531914893617021	-1.437	-0.00516262261228704	0.013	28.4584980237154	72.251	1.803	0.0212765957446809	1.0	1.824	0.0212765957446809	2.0	1.0	1.505	12.0	19.1	19.02	0.0	15.0	17.26	17.23	0.0	12.0
bats361_ctd25_551	146219340	badfocus<artefact	not-living>artefact>badfocus	V	144.6	33978	96.63	80.9	208.0	7.0	185.0	14.0	30.0	0.0	0.0	0.31	0.0103927923322914	0.0	0.0	0.0	0.0	0.0	0.0	268.0	1.28846153846154	82.0	0.891304347826087	1.20211572367367	2.8	16.2737157805129	0.0	29.6	11.3389341902768	0.963	29.0	246.0	249.0	251.0	51908.0	-0.903	-0.00400705241224555	27.9	255.0	249.56	-0.829268292682926	250.0	0.439999999999998	0.0366666666666665	243.0	9.5	252.0	0.0	0.0	0.0	2.0	0.00961538461538462	0.166666666666667	1.0	0.00480769230769231	0.0833333333333333	91.88	34.7727315168489	3.06666666666667	3.28571428571429	12.0	64.0	0.307692307692308	-0.252	0.0	0.057	25.0	2.675	3.322	0.0144230769230769	3.0	3.264	0.0144230769230769	3.0	1.0	1.864	14.0	19.75	19.75	0.0	18.0	43.95	43.95	0.0	30.0
bats361_ctd25_558	146222876	badfocus<artefact	not-living>artefact>badfocus	V	147.79999999999998	33978	93.6	73.4	125.0	8.0	102.0	9.0	18.0	0.0	0.0	0.357	0.0230787339106688	0.0	0.0	0.0	0.0	0.0	0.0	157.0	1.256	56.0	0.848484848484849	0.797352788741379	1.36363636363636	12.6156626101008	0.0	17.1	6.01040764008565	0.878	17.0	249.0	250.0	251.0	31354.0	-0.251	0.0	14.6	255.0	250.83	-0.715265866209259	251.0	0.169999999999987	0.0169999999999987	245.0	10.9	251.0	0.0	0.0	0.0	2.0	0.016	0.2	1.0	0.008	0.1	66.33	23.3345237791561	3.88235294117647	4.4	10.0	55.0	0.44	-0.458	0.0	0.039	20.0	2.059	2.324	0.016	2.0	2.22	0.016	2.0	1.0	2.292	13.0	15.84	15.84	0.0	16.0	26.28	26.29	0.0	18.0
bats361_ctd25_423	146215993	light<detritus	not-living>detritus>light	V	97.60000000000001	33978	100.0	44.1	89.0	0.0	86.0	18.0	19.0		0.0	0.312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	1.64044943820225	66.0	1.1	13.0230942872026	4.2	10.6451077721848	0.0	24.8		0.846	18.0	220.0	240.0	247.0	20502.0	7.556	0.0347282514325404	21.1	253.0	230.36	-0.154687072970757	241.0	10.64	0.0629585798816567	84.0	5.4	247.0	0.0	0.0	0.0	1.0	0.0112359550561798	0.00591715976331361	2.0	0.0224719101123595	0.0118343195266272	59.84		2.4	2.85714285714286	169.0	25.0	0.280898876404494	-2.522	-0.0130230942872026	0.015	17.7514792899408	29.518	4.309	0.0449438202247191	3.0	4.455	0.0449438202247191	3.0	1.0	2.541	17.0	26.8	26.85	0.0	34.0	27.79	27.73	0.0	19.0
bats361_ctd25_516	146209919	fiber<detritus	not-living>detritus>fiber	V	132.89999999999998	33978	100.0	63.5	148.0	0.0	131.0	16.0	22.0		0.0	0.319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.0	1.47972972972973	82.0	1.07894736842105	15.3894898836736	3.85714285714286	13.7273250351554	0.0	29.1		0.914	26.0	204.0	232.0	246.0	32697.0	1.063	0.00452632055402164	27.1	253.0	220.93	-0.271940981938438	233.0	12.07	0.0804666666666666	103.0	7.0	253.0	2.0	0.0135135135135135	0.0133333333333333	2.0	0.0135135135135135	0.0133333333333333	3.0	0.0202702702702703	0.02	76.33		2.62068965517241	2.81481481481481	150.0	26.0	0.175675675675676	-1.323	-0.00452632055402164	0.019	22.6666666666667	34.362	4.28	0.027027027027027	4.0	4.361	0.027027027027027	4.0	1.0	1.714	17.0	24.3	24.26	0.0	26.0	34.41	34.46	0.0	22.0
