depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3
8	40	3	200	4	6	9
8	40	2	746	3	4	6
8	40	10	10	8	10	14
8	40	9	19	6	10	15
8	40	5	69	6	8	9
8	40	34	1	18	18	18
8	40	19	2	9	9	13
8	40	24	3	7	10	31
8	40	17	5	14	14	16
8	40	14	10	8	11	20
8	40	55	1	94	94	94
8	40	13	8	11	14	19
8	40	640	1	13	13	13
8	40	22	4	3	5	13
8	40	418	1	117	117	117
8	40	42	1	4	4	4
8	40	32	1	9	9	9
8	40	325	1	10	10	10
8	40	16	6	10	10	24
8	40	11	5	5	8	8
8	40	28	1	13	13	13
8	40	35	1	21	21	21
8	40	41	1	22	22	22
8	40	18	3	14	17	22
8	40	21	1	8	8	8
8	40	30	1	8	8	8
8	40	51	1	9	9	9
8	40	37	1	25	25	25
8	40	23	1	12	12	12
8	40	25	1	55	55	55
8	40	36	1	34	34	34
9	33	15	8	13	15	17
9	33	9	12	8	10	12
9	33	6	38	6	10	13
9	33	5	61	6	7	12
9	33	4	125	5	8	11
9	33	3	156	5	6	9
9	33	2	644	3	4	6
9	33	40	1	27	27	27
9	33	10	11	15	20	26
9	33	7	41	6	10	14
9	33	8	32	6	11	17
9	33	12	9	10	10	17
9	33	26	1	12	12	12
9	33	21	4	9	19	20
9	33	20	1	21	21	21
9	33	13	9	13	13	19
9	33	19	5	13	13	25
9	33	55	1	15	15	15
9	33	23	1	10	10	10
9	33	25	1	10	10	10
9	33	18	2	7	7	14
9	33	11	8	7	11	19
9	33	17	2	7	7	20
9	33	36	1	43	43	43
9	33	16	2	6	6	15
9	33	28	1	9	9	9
9	33	24	2	25	25	32
9	33	261	1	27	27	27
9	33	27	1	9	9	9
10	35	19	3	10	11	28
10	35	18	3	16	19	27
10	35	14	8	5	6	19
10	35	10	16	5	11	19
10	35	8	25	8	13	17
10	35	5	72	5	8	11
10	35	4	94	5	8	11
10	35	3	148	4	6	9
10	35	2	595	3	4	6
10	35	17	9	6	19	24
10	35	9	20	6	11	16
10	35	6	34	7	10	14
10	35	13	5	8	9	10
10	35	7	23	6	10	17
10	35	11	9	7	10	20
10	35	12	7	9	13	14
10	35	48	1	37	37	37
10	35	41	3	4	21	28
10	35	24	2	13	13	33
10	35	20	2	9	9	26
10	35	15	7	7	9	24
10	35	38	1	30	30	30
10	35	23	3	7	12	15
10	35	16	6	28	33	42
10	35	105	1	79	79	79
10	35	40	1	15	15	15
10	35	21	2	12	12	30
10	35	66	1	7	7	7
10	35	27	2	9	9	14
10	35	30	2	5	5	17
10	35	28	1	20	20	20
10	35	53	1	7	7	7
10	35	46	1	64	64	64
10	35	29	1	7	7	7
10	35	26	1	11	11	11
10	35	22	2	9	9	15
10	35	36	1	21	21	21
10	35	904	1	13	13	13
10	35	25	1	6	6	6
11	40	33	2	5	5	8
11	40	13	5	8	9	11
11	40	8	30	9	12	18
11	40	5	76	6	7	12
11	40	4	112	5	7	10
11	40	3	207	5	6	9
11	40	2	793	3	4	6
11	40	6	51	7	10	13
11	40	18	8	10	15	31
11	40	7	36	7	11	15
11	40	12	9	9	10	13
11	40	14	2	8	8	8
11	40	10	24	8	12	19
11	40	9	14	6	11	16
11	40	11	5	10	11	12
11	40	16	8	11	13	19
11	40	15	5	10	11	15
11	40	29	2	7	7	8
11	40	20	2	10	10	20
11	40	151	1	19	19	19
11	40	22	4	10	18	33
11	40	42	1	5	5	5
11	40	28	3	6	9	58
11	40	17	5	7	9	12
11	40	19	4	7	15	56
11	40	45	1	14	14	14
11	40	24	3	16	31	34
12	35	10	17	8	9	15
12	35	8	22	8	13	16
12	35	6	40	6	8	13
12	35	5	65	7	9	11
12	35	4	107	6	8	11
12	35	3	208	4	6	8
12	35	2	612	3	4	7
12	35	22	2	11	11	26
12	35	14	6	9	13	21
12	35	23	2	13	13	27
12	35	13	3	6	7	16
12	35	7	32	7	10	12
12	35	11	16	6	14	23
12	35	16	3	10	16	29
12	35	30	1	6	6	6
12	35	9	18	6	9	17
12	35	15	4	9	18	37
12	35	12	7	8	8	14
12	35	56	1	16	16	16
12	35	21	4	9	14	29
12	35	27	2	7	7	10
12	35	17	2	6	6	22
12	35	35	1	14	14	14
12	35	19	2	14	14	19
12	35	31	1	7	7	7
12	35	18	3	15	15	26
12	35	24	1	31	31	31
12	35	29	1	27	27	27
12	35	20	1	27	27	27
13	32	10	9	8	9	18
13	32	7	26	8	12	19
13	32	6	51	7	10	14
13	32	5	48	6	8	12
13	32	4	108	5	7	11
13	32	3	166	4	7	9
13	32	2	635	3	4	6
13	32	16	5	8	20	24
13	32	11	11	6	10	12
13	32	8	25	7	12	18
13	32	14	8	7	8	26
13	32	12	9	9	12	18
13	32	15	5	15	16	17
13	32	9	14	9	11	15
13	32	26	1	15	15	15
13	32	18	4	23	24	48
13	32	13	6	8	9	17
13	32	21	2	12	12	31
13	32	22	3	12	17	27
13	32	31	2	8	8	20
13	32	93	1	54	54	54
13	32	38	1	33	33	33
13	32	17	1	28	28	28
13	32	63	1	40	40	40
13	32	46	1	10	10	10
13	32	28	1	16	16	16
13	32	20	1	26	26	26
14	33	10	12	9	13	31
14	33	9	19	9	11	18
14	33	6	43	6	8	18
14	33	5	71	6	9	12
14	33	4	101	5	8	10
14	33	3	175	5	6	9
14	33	2	637	3	4	7
14	33	101	1	12	12	12
14	33	18	3	30	39	41
14	33	14	9	11	11	13
14	33	12	18	6	13	25
14	33	7	23	7	12	17
14	33	314	1	106	106	106
14	33	8	24	8	12	21
14	33	237	1	8	8	8
14	33	17	6	8	9	10
14	33	11	16	13	18	24
14	33	28	1	64	64	64
14	33	13	8	8	16	21
14	33	69	1	9	9	9
14	33	29	1	40	40	40
14	33	24	2	6	6	23
14	33	19	4	6	18	33
14	33	37	1	14	14	14
14	33	15	2	22	22	24
14	33	20	2	22	22	25
14	33	35	1	22	22	22
14	33	21	2	11	11	13
14	33	27	1	13	13	13
14	33	22	2	11	11	22
14	33	56	1	51	51	51
14	33	50	1	7	7	7
14	33	16	1	17	17	17
15	48	13	12	8	12	17
15	48	9	12	8	11	14
15	48	8	33	8	11	13
15	48	7	48	8	11	16
15	48	6	68	7	11	15
15	48	5	71	6	9	15
15	48	4	162	6	8	11
15	48	3	248	5	7	9
15	48	2	807	3	4	7
15	48	15	5	16	23	23
15	48	36	1	30	30	30
15	48	10	24	10	12	19
15	48	17	7	10	17	27
15	48	21	2	12	12	12
15	48	12	10	10	11	14
15	48	22	1	5	5	5
15	48	11	15	12	14	24
15	48	20	2	8	8	29
15	48	14	6	9	16	25
15	48	70	1	45	45	45
15	48	88	1	28	28	28
15	48	77	1	12	12	12
15	48	42	1	4	4	4
15	48	19	3	14	24	35
15	48	28	1	30	30	30
15	48	32	1	19	19	19
15	48	41	1	13	13	13
15	48	29	1	8	8	8
15	48	33	1	62	62	62
15	48	18	5	37	37	39
15	48	16	2	22	22	23
16	55	22	3	11	15	26
16	55	12	16	9	17	22
16	55	7	49	7	9	12
16	55	5	98	7	9	14
16	55	4	189	6	8	11
16	55	3	282	5	6	10
16	55	2	1042	3	5	7
16	55	38	1	12	12	12
16	55	10	20	7	12	17
16	55	9	35	9	11	18
16	55	34	2	10	10	26
16	55	6	60	6	9	14
16	55	32	1	9	9	9
16	55	27	2	11	11	26
16	55	26	2	11	11	41
16	55	18	7	6	12	18
16	55	11	15	9	12	18
16	55	8	32	7	11	15
16	55	58	1	46	46	46
16	55	36	1	12	12	12
16	55	16	5	9	11	17
16	55	14	9	11	11	15
16	55	67	1	48	48	48
16	55	15	8	6	11	16
16	55	69	1	51	51	51
16	55	25	2	5	5	11
16	55	65	1	52	52	52
16	55	13	8	12	17	23
16	55	55	1	30	30	30
16	55	20	6	8	9	18
16	55	17	5	18	22	23
16	55	28	1	4	4	4
16	55	23	2	21	21	24
16	55	33	1	10	10	10
16	55	42	1	9	9	9
16	55	19	1	14	14	14
16	55	30	1	11	11	11
16	55	184	1	37	37	37
16	55	52	1	24	24	24
16	55	63	1	10	10	10
16	55	43	1	4	4	4
16	55	24	2	20	20	23
16	55	21	2	7	7	43
17	27	27	2	12	12	22
17	27	26	2	7	7	25
17	27	10	16	8	14	20
17	27	8	29	8	12	14
17	27	6	36	7	10	14
17	27	5	71	6	8	12
17	27	4	100	6	8	12
17	27	3	156	4	6	8
17	27	2	494	3	5	7
17	27	9	18	8	11	16
17	27	56	1	32	32	32
17	27	16	6	9	10	18
17	27	15	5	10	11	24
17	27	12	17	8	10	18
17	27	7	33	8	11	16
17	27	38	1	9	9	9
17	27	13	8	7	21	24
17	27	11	6	8	10	20
17	27	24	2	9	9	9
17	27	18	4	12	14	20
17	27	17	5	12	13	21
17	27	31	2	14	14	22
17	27	20	4	9	11	31
17	27	14	8	7	8	23
17	27	19	4	8	25	29
17	27	22	2	13	13	15
17	27	32	3	7	23	25
17	27	25	2	15	15	29
17	27	23	4	11	17	21
17	27	21	1	8	8	8
18	48	11	25	9	12	19
18	48	10	36	6	10	15
18	48	9	42	10	11	17
18	48	8	47	8	11	16
18	48	7	61	7	10	14
18	48	6	96	7	9	13
18	48	5	128	6	8	11
18	48	4	182	5	7	12
18	48	3	264	5	6	9
18	48	2	1117	3	4	6
18	48	21	6	14	15	25
18	48	17	7	10	15	27
18	48	12	30	9	15	21
18	48	33	1	20	20	20
18	48	25	3	8	33	39
18	48	24	5	10	16	17
18	48	20	2	11	11	11
18	48	19	7	10	13	14
18	48	16	15	8	12	18
18	48	13	8	12	14	22
18	48	44	2	32	32	38
18	48	14	11	10	16	20
18	48	30	1	18	18	18
18	48	18	6	14	20	42
18	48	15	7	12	18	23
18	48	27	1	19	19	19
18	48	22	3	10	11	12
18	48	40	5	21	23	26
18	48	28	1	22	22	22
18	48	47	1	12	12	12
18	48	23	4	10	21	32
18	48	49	1	34	34	34
18	48	64	1	23	23	23
18	48	48	2	21	21	24
18	48	29	1	10	10	10
18	48	26	1	41	41	41
18	48	38	1	27	27	27
18	48	36	1	30	30	30
18	48	46	1	30	30	30
18	48	53	1	29	29	29
18	48	52	1	31	31	31
19	54	27	3	6	6	21
19	54	10	30	11	13	17
19	54	7	77	8	11	16
19	54	6	76	7	9	14
19	54	5	109	6	9	13
19	54	4	211	6	8	11
19	54	3	332	5	6	9
19	54	2	1061	3	4	7
19	54	17	7	6	14	18
19	54	16	14	11	16	25
19	54	14	13	9	17	26
19	54	12	19	11	17	22
19	54	11	34	11	16	22
19	54	9	41	11	14	17
19	54	21	2	27	27	52
19	54	13	26	11	16	22
19	54	8	44	8	10	15
19	54	15	16	10	13	35
19	54	18	9	12	22	25
19	54	37	1	25	25	25
19	54	46	1	23	23	23
19	54	19	3	10	12	25
19	54	51	1	18	18	18
19	54	22	5	28	28	29
19	54	36	1	8	8	8
19	54	20	1	15	15	15
19	54	23	3	16	26	42
19	54	30	4	7	19	49
19	54	42	2	14	14	35
19	54	28	1	15	15	15
19	54	25	1	30	30	30
19	54	24	1	16	16	16
20	26	23	2	21	21	65
20	26	17	4	12	19	33
20	26	8	23	12	17	21
20	26	7	26	7	10	17
20	26	5	53	6	9	12
20	26	4	115	5	7	10
20	26	3	208	4	6	8
20	26	2	730	3	4	7
20	26	37	1	33	33	33
20	26	36	1	22	22	22
20	26	21	1	12	12	12
20	26	11	13	10	15	23
20	26	9	19	7	12	16
20	26	6	41	7	11	15
20	26	30	1	48	48	48
20	26	19	2	4	4	31
20	26	16	3	6	10	19
20	26	18	4	9	14	25
20	26	14	4	8	12	22
20	26	10	13	7	11	27
20	26	15	2	13	13	16
20	26	149	1	44	44	44
20	26	12	4	13	15	19
20	26	117	1	4	4	4
20	26	31	2	13	13	31
20	26	24	2	9	9	32
20	26	22	3	6	10	23
20	26	13	7	5	14	21
20	26	20	2	16	16	18
20	26	28	1	29	29	29
20	26	70	1	6	6	6
20	26	38	1	14	14	14
21	21	16	3	6	10	11
21	21	12	2	4	4	24
21	21	10	6	10	12	20
21	21	9	18	9	10	16
21	21	7	23	7	10	14
21	21	6	44	6	8	16
21	21	5	70	6	8	11
21	21	4	101	6	7	10
21	21	3	212	5	6	9
21	21	2	678	3	5	7
21	21	17	5	7	14	18
21	21	24	2	12	12	24
21	21	21	2	18	18	22
21	21	14	6	7	14	20
21	21	11	3	9	12	29
21	21	8	17	10	14	23
21	21	18	2	4	4	18
21	21	13	8	7	19	23
21	21	42	1	17	17	17
21	21	23	3	5	39	43
21	21	37	1	41	41	41
21	21	19	2	27	27	28
21	21	28	3	17	39	40
21	21	33	1	50	50	50
21	21	15	6	10	13	20
21	21	38	1	5	5	5
21	21	108	1	11	11	11
21	21	22	1	30	30	30
21	21	20	1	46	46	46
22	29	10	20	8	10	16
22	29	8	21	10	13	19
22	29	7	41	8	11	14
22	29	6	47	7	10	14
22	29	5	75	7	10	12
22	29	4	150	5	7	11
22	29	3	268	5	7	9
22	29	2	855	3	5	7
22	29	36	1	16	16	16
22	29	28	3	5	26	31
22	29	13	8	8	18	34
22	29	12	9	15	23	30
22	29	9	20	11	15	22
22	29	19	6	8	17	19
22	29	11	11	5	18	24
22	29	18	5	22	24	31
22	29	16	7	19	22	30
22	29	29	3	11	24	32
22	29	23	1	26	26	26
22	29	17	6	15	17	23
22	29	14	6	8	11	15
22	29	22	3	24	31	40
22	29	25	1	42	42	42
22	29	15	7	12	22	26
22	29	50	1	10	10	10
22	29	31	1	23	23	23
22	29	21	3	18	23	58
22	29	75	1	37	37	37
22	29	20	1	12	12	12
22	29	24	1	42	42	42
23	70	14	19	9	13	19
23	70	9	67	9	12	16
23	70	8	65	9	13	17
23	70	7	95	7	12	15
23	70	6	134	7	9	16
23	70	5	193	6	8	13
23	70	4	364	5	7	10
23	70	3	637	4	6	9
23	70	2	2085	3	5	7
23	70	10	41	9	11	17
23	70	11	32	8	11	17
23	70	19	9	14	17	18
23	70	13	10	11	14	15
23	70	22	2	16	16	25
23	70	17	10	7	10	16
23	70	27	2	15	15	21
23	70	16	11	11	18	19
23	70	12	21	8	13	16
23	70	24	5	15	15	16
23	70	18	8	13	14	16
23	70	43	2	12	12	16
23	70	15	16	8	15	20
23	70	37	1	11	11	11
23	70	21	9	16	20	31
23	70	32	3	12	14	24
23	70	20	3	12	12	14
23	70	26	3	12	32	37
23	70	23	1	17	17	17
23	70	40	2	15	15	23
23	70	29	1	32	32	32
23	70	28	2	25	25	41
23	70	30	2	21	21	25
23	70	34	2	13	13	25
23	70	31	3	13	19	33
23	70	36	1	17	17	17
23	70	35	1	12	12	12
23	70	25	4	5	11	57
23	70	38	1	14	14	14
23	70	76	1	20	20	20
23	70	47	2	11	11	22
23	70	67	1	13	13	13
23	70	33	1	40	40	40
24	26	31	3	15	15	92
24	26	10	18	11	14	22
24	26	9	26	8	10	14
24	26	8	27	7	10	16
24	26	7	36	7	10	17
24	26	6	48	8	11	14
24	26	5	73	6	9	13
24	26	4	128	6	8	10
24	26	3	189	5	7	9
24	26	2	644	3	5	7
24	26	28	2	13	13	21
24	26	26	3	6	32	35
24	26	17	7	10	15	26
24	26	16	8	17	19	28
24	26	18	5	20	24	40
24	26	24	3	29	35	39
24	26	13	9	12	14	28
24	26	12	8	7	19	40
24	26	11	16	10	11	19
24	26	30	3	21	31	45
24	26	14	7	7	15	17
24	26	19	4	7	11	32
24	26	54	1	6	6	6
24	26	29	2	38	38	47
24	26	21	4	10	19	35
24	26	15	3	6	9	37
24	26	32	1	28	28	28
24	26	22	1	21	21	21
24	26	210	1	46	46	46
24	26	77	1	6	6	6
24	26	23	1	17	17	17
25	23	327	1	60	60	60
25	23	18	5	13	18	25
25	23	16	4	13	14	49
25	23	13	8	9	13	19
25	23	11	22	8	15	23
25	23	6	62	7	9	14
25	23	5	85	6	8	11
25	23	4	165	5	7	10
25	23	3	246	4	6	9
25	23	2	908	3	4	7
25	23	17	5	13	20	22
25	23	15	5	9	12	20
25	23	9	19	8	13	17
25	23	8	25	10	13	16
25	23	7	25	10	14	16
25	23	12	11	11	13	20
25	23	10	14	7	10	18
25	23	23	2	15	15	37
25	23	36	1	40	40	40
25	23	33	1	19	19	19
25	23	22	2	8	8	11
25	23	14	6	15	17	25
25	23	29	1	31	31	31
25	23	110	1	47	47	47
25	23	31	1	12	12	12
25	23	45	1	19	19	19
25	23	28	2	19	19	39
25	23	20	5	17	21	27
25	23	19	4	16	19	24
25	23	24	2	14	14	63
25	23	120	1	33	33	33
25	23	30	1	15	15	15
25	23	21	1	14	14	14
26	32	49	1	20	20	20
26	32	18	7	17	28	32
26	32	16	7	9	13	21
26	32	11	20	8	10	17
26	32	9	25	7	10	19
26	32	7	52	6	10	14
26	32	5	111	7	9	12
26	32	4	217	6	8	11
26	32	3	295	5	7	9
26	32	2	1008	3	4	7
26	32	24	4	5	11	49
26	32	21	6	18	22	24
26	32	10	16	8	13	18
26	32	8	58	8	12	16
26	32	6	62	8	10	13
26	32	20	4	12	16	52
26	32	14	18	8	18	25
26	32	12	17	8	20	29
26	32	13	10	11	13	23
26	32	23	4	11	17	53
26	32	22	2	17	17	18
26	32	43	1	36	36	36
26	32	35	2	7	7	22
26	32	64	1	8	8	8
26	32	28	4	11	21	25
26	32	19	1	34	34	34
26	32	15	9	13	22	29
26	32	17	5	12	16	22
26	32	25	1	30	30	30
26	32	31	1	30	30	30
26	32	26	2	14	14	44
26	32	55	1	27	27	27
26	32	44	1	20	20	20
26	32	37	1	6	6	6
26	32	27	1	40	40	40
26	32	72	1	32	32	32
26	32	40	1	6	6	6
26	32	36	1	21	21	21
27	42	52	2	28	28	38
27	42	11	24	12	13	21
27	42	8	74	8	11	16
27	42	6	108	6	10	13
27	42	5	162	6	8	12
27	42	4	322	6	8	11
27	42	3	468	4	6	9
27	42	2	1552	3	5	7
27	42	19	4	12	13	19
27	42	18	9	12	22	30
27	42	17	5	15	17	21
27	42	12	25	9	11	23
27	42	9	38	8	13	19
27	42	7	94	7	10	14
27	42	42	2	16	16	37
27	42	25	6	11	12	20
27	42	28	4	7	18	40
27	42	20	4	12	13	35
27	42	14	18	9	17	27
27	42	10	41	8	15	22
27	42	29	2	6	6	16
27	42	13	23	11	16	26
27	42	16	16	8	11	25
27	42	22	9	12	19	34
27	42	49	1	16	16	16
27	42	27	2	4	4	34
27	42	15	18	13	20	27
27	42	30	2	23	23	27
27	42	38	1	20	20	20
27	42	31	1	10	10	10
27	42	24	3	15	21	29
27	42	26	3	6	11	26
27	42	62	1	23	23	23
27	42	36	2	19	19	42
27	42	21	1	24	24	24
27	42	33	2	21	21	36
27	42	23	4	14	25	33
27	42	39	2	19	19	32
27	42	91	1	29	29	29
27	42	53	1	31	31	31
27	42	107	1	28	28	28
27	42	34	1	8	8	8
27	42	46	1	31	31	31
27	42	35	1	16	16	16
28	44	89	1	16	16	16
28	44	20	6	13	16	25
28	44	13	38	10	15	19
28	44	12	44	10	16	20
28	44	11	43	10	14	17
28	44	10	52	9	14	21
28	44	9	66	9	13	16
28	44	8	104	9	12	17
28	44	7	114	8	12	16
28	44	6	161	7	10	15
28	44	5	219	6	9	13
28	44	4	387	6	8	12
28	44	3	549	5	7	10
28	44	2	1750	3	5	7
28	44	90	1	15	15	15
28	44	23	7	10	17	19
28	44	18	13	18	19	21
28	44	17	14	18	21	31
28	44	16	20	13	17	25
28	44	14	20	10	14	24
28	44	22	8	14	20	28
28	44	26	2	23	23	28
28	44	34	2	13	13	38
28	44	19	8	7	15	21
28	44	15	24	12	18	29
28	44	32	3	17	21	28
28	44	24	3	12	39	42
28	44	21	4	5	7	46
28	44	44	1	22	22	22
28	44	33	2	28	28	30
28	44	40	4	4	17	43
28	44	27	1	6	6	6
28	44	29	4	12	25	37
28	44	36	2	3	3	34
28	44	28	3	12	12	29
28	44	31	2	24	24	30
28	44	57	1	16	16	16
28	44	35	1	23	23	23
28	44	45	1	16	16	16
28	44	276	1	8	8	8
28	44	82	2	14	14	81
28	44	49	1	25	25	25
28	44	30	2	16	16	34
28	44	25	1	34	34	34
28	44	47	1	20	20	20
28	44	52	1	38	38	38
28	44	86	1	84	84	84
28	44	72	1	7	7	7
29	32	44	1	4	4	4
29	32	19	12	11	17	35
29	32	18	13	14	20	22
29	32	17	20	13	20	27
29	32	15	14	16	16	24
29	32	14	15	11	17	21
29	32	12	40	12	16	23
29	32	8	54	9	11	14
29	32	7	68	7	11	16
29	32	6	105	8	10	13
29	32	5	170	7	10	13
29	32	4	318	6	8	11
29	32	3	485	4	6	9
29	32	2	1825	3	4	6
29	32	22	9	18	25	32
29	32	13	19	6	14	21
29	32	11	37	9	12	17
29	32	10	58	9	13	19
29	32	16	20	11	19	24
29	32	30	2	14	14	32
29	32	21	7	15	31	34
29	32	9	64	9	13	19
29	32	31	2	9	9	37
29	32	26	3	5	8	24
29	32	38	1	19	19	19
29	32	24	3	11	15	20
29	32	68	1	19	19	19
29	32	39	2	26	26	66
29	32	34	1	15	15	15
29	32	27	2	16	16	31
29	32	20	2	14	14	15
29	32	29	3	11	29	40
29	32	67	1	24	24	24
29	32	52	1	16	16	16
29	32	40	1	23	23	23
29	32	37	2	17	17	22
29	32	35	1	26	26	26
29	32	32	2	17	17	43
29	32	23	3	15	19	25
29	32	42	1	31	31	31
29	32	57	1	7	7	7
29	32	25	1	21	21	21
29	32	33	1	30	30	30
30	28	40	1	13	13	13
30	28	35	1	17	17	17
30	28	29	4	21	23	33
30	28	27	2	18	18	75
30	28	19	10	9	10	18
30	28	16	15	16	22	29
30	28	14	12	14	16	23
30	28	10	39	7	13	18
30	28	9	39	8	11	17
30	28	8	49	8	10	18
30	28	7	72	7	10	15
30	28	6	100	6	9	13
30	28	5	146	6	9	12
30	28	4	248	5	7	11
30	28	3	415	4	6	9
30	28	2	1830	3	4	6
30	28	24	6	6	16	30
30	28	20	10	13	17	29
30	28	18	6	16	21	29
30	28	12	16	8	11	17
30	28	39	3	14	27	41
30	28	23	4	5	8	24
30	28	17	11	9	13	24
30	28	11	26	11	14	18
30	28	28	4	21	26	40
30	28	21	6	10	18	27
30	28	57	2	14	14	21
30	28	25	4	8	8	48
30	28	13	10	7	14	21
30	28	31	1	10	10	10
30	28	26	6	9	15	27
30	28	15	13	12	14	22
30	28	44	1	16	16	16
30	28	36	1	22	22	22
30	28	22	6	30	38	43
30	28	43	1	13	13	13
30	28	58	1	31	31	31
30	28	70	1	19	19	19
30	28	45	1	18	18	18
30	28	38	1	7	7	7
30	28	33	1	21	21	21
30	28	63	1	26	26	26
30	28	51	1	7	7	7
30	28	41	1	14	14	14
30	28	42	1	18	18	18
30	28	30	1	30	30	30
30	28	46	1	23	23	23
31	40	38	2	27	27	43
31	40	25	2	21	21	31
31	40	22	10	4	9	13
31	40	20	7	11	12	33
31	40	16	15	11	18	26
31	40	13	30	11	16	21
31	40	11	25	9	16	19
31	40	10	43	9	13	18
31	40	9	53	9	13	18
31	40	8	72	7	12	16
31	40	7	95	7	10	15
31	40	6	118	6	11	15
31	40	5	199	6	8	11
31	40	4	380	5	7	11
31	40	3	619	4	6	9
31	40	2	2283	3	4	6
31	40	30	2	14	14	36
31	40	21	5	12	24	30
31	40	15	18	19	22	30
31	40	14	22	12	17	29
31	40	12	23	12	18	23
31	40	28	3	20	34	39
31	40	19	11	13	24	39
31	40	27	7	6	14	29
31	40	26	7	8	13	28
31	40	17	13	14	17	22
31	40	49	2	23	23	23
31	40	18	13	9	16	22
31	40	23	3	7	11	22
31	40	34	1	4	4	4
31	40	36	2	15	15	65
31	40	42	4	4	11	29
31	40	31	3	16	34	48
31	40	35	2	3	3	4
31	40	24	3	10	26	42
31	40	45	1	29	29	29
