orig_id	objid	name	taxo_hierarchy	classif_qual	depth_including_offset	psampleid	%area	angle	area	area_exc	areai	bx	by	cdexc	centroids	circ.	circex	compentropy	compm1	compm2	compm3	compmean	compslope	convarea	convarea_area	convperim	convperim_perim	cv	elongation	esd	fcons	feret	feretareaexc	fractal	height	histcum1	histcum2	histcum3	intden	kurt	kurt_mean	major	max	mean	meanpos	median	median_mean	median_mean_range	min	minor	mode	nb1	nb1_area	nb1_range	nb2	nb2_area	nb2_range	nb3	nb3_area	nb3_range	perim.	perimareaexc	perimferet	perimmajor	range	skelarea	skeleton_area	skew	skew_mean	slope	sr	stddev	symetrieh	symetrieh_area	symetriehc	symetriev	symetriev_area	symetrievc	tag	thickr	width	x	xm	xmg5	xstart	y	ym	ymg5	ystart
bats361_ctd21_129	146214741	Rhizaria	living>Eukaryota>Harosa>Rhizaria	V	52.6	33974	100.0	26.3	104.0	0.0	103.0	26.0	18.0		1.0	0.229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	2.22115384615385	77.0	1.01315789473684	54.2961097117268	2.0	11.5072547835032	0.0	26.9		0.874	17.0	127.0	236.0	248.0	18580.0	-0.602	-0.00559753708368318	16.2	253.0	178.65	-0.416176882171844	237.0	58.35	0.230632411067194	0.0	8.2	0.0	1.0	0.00961538461538462	0.00395256916996047	1.0	0.00961538461538462	0.00395256916996047	1.0	0.00961538461538462	0.00395256916996047	75.5		2.81481481481481	4.75	253.0	36.0	0.346153846153846	-1.06	-0.00559753708368318	0.021	38.3399209486166	97.125	5.692	0.0576923076923077	2.0	5.788	0.0576923076923077	2.0	1.0	3.25	25.0	34.19	34.9	0.0	49.0	25.43	25.3	0.0	18.0
bats361_ctd21_422	146225985	light<detritus	not-living>detritus>light	V	120.10000000000001	33974	91.27	151.5	401.0	35.0	327.0	26.0	25.0	0.0	0.0	0.129	0.0112188289843529	0.0	0.0	0.0	0.0	0.0	0.0	720.0	1.79551122194514	124.0	0.626262626262626	6.96692758493504	1.55555555555556	22.5957752121674	0.0	42.9	7.26832659066524	1.14	26.0	242.0	247.0	251.0	97848.0	15.541	0.0655710831523298	27.8	255.0	244.01	-0.0981162396214625	249.0	4.99000000000001	0.040569105691057	132.0	18.4	252.0	1.0	0.00249376558603491	0.00813008130081301	3.0	0.00748129675810474	0.024390243902439	4.0	0.00997506234413965	0.032520325203252	197.76	33.4681084872493	4.6046511627907	7.07142857142857	123.0	129.0	0.321695760598504	-3.707	-0.0163927707880825	0.082	13.8211382113821	17.259	3.378	0.00748129675810474	3.0	3.438	0.00748129675810474	3.0	1.0	4.01	38.0	44.66	44.64	0.0	41.0	37.64	37.69	0.0	25.0
bats361_ctd21_124	146222217	other<living	living>other	V	52.0	33974	100.0	157.5	365.0	0.0	343.0	41.0	33.0		0.0	0.139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	837.0	2.29315068493151	140.0	0.773480662983425	30.2114803625378	1.38888888888889	21.5576537180727	0.0	43.5		1.106	32.0	228.0	242.0	247.0	78528.0	3.31	0.0139437601673251	25.4	253.0	215.15	-0.175923774111085	243.0	27.85	0.110079051383399	0.0	18.3	246.0	1.0	0.00273972602739726	0.00395256916996047	1.0	0.00273972602739726	0.00395256916996047	2.0	0.00547945205479452	0.00790513833992095	181.38		4.11363636363636	7.24	253.0	86.0	0.235616438356164	-2.148	-0.00929584011155008	0.052	25.6916996047431	64.779	4.87	0.0136986301369863	6.0	4.558	0.0136986301369863	6.0	1.0	3.115	40.0	58.78	58.53	0.0	41.0	46.09	46.47	0.0	33.0
bats361_ctd21_13	146208491	fiber<detritus	not-living>detritus>fiber	V	6.7	33974	100.0	32.9	245.0	0.0	227.0	56.0	40.0		0.0	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	419.0	1.71020408163265	201.0	1.21084337349398	1.20404559319313	13.6	17.6619276541411	0.0	73.5		1.029	43.0	246.0	249.0	250.0	61043.0	-0.179	0.0	68.3	253.0	249.16	-0.470588235294118	250.0	0.840000000000003	0.0700000000000003	241.0	4.6	250.0	0.0	0.0	0.0	2.0	0.00816326530612245	0.166666666666667	4.0	0.0163265306122449	0.333333333333333	166.11		2.24324324324324	2.44117647058824	12.0	70.0	0.285714285714286	-0.599	-0.00401348531064376	0.071	25.0	2.607	15.961	0.0653061224489796	16.0	15.802	0.0653061224489796	15.0	1.0	1.773	61.0	86.39	86.42	0.0	116.0	63.97	63.95	0.0	40.0
bats361_ctd21_829	146206147	Copepoda	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda	V	469.7	33974	100.0	168.4	93.0	0.0	89.0	22.0	12.0		1.4142135623731	0.276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	1.60215053763441	60.0	0.923076923076923	27.4635758506726	1.44444444444444	10.8816946134492	0.0	22.8		0.849	11.0	210.0	242.0	249.0	19979.0	4.232	0.0186193734580831	12.6	253.0	214.83	-0.177675371223758	243.0	28.17	0.111343873517787	0.0	9.4	252.0	1.0	0.010752688172043	0.00395256916996047	1.0	0.010752688172043	0.00395256916996047	1.0	0.010752688172043	0.00395256916996047	65.11		2.82608695652174	5.0	253.0	26.0	0.279569892473118	-2.195	-0.00930968672904157	0.015	23.3201581027668	59.458	4.328	0.043010752688172	4.0	4.102	0.043010752688172	4.0	1.0	3.085	22.0	33.59	33.45	0.0	32.0	18.33	18.67	0.0	12.0
bats361_ctd21_782	146226591	badfocus<artefact	not-living>artefact>badfocus	V	394.09999999999997	33974	95.41	132.2	370.0	17.0	305.0	25.0	27.0	0.0	0.0	0.228	0.010446882509859	0.0	0.0	0.0	0.0	0.0	0.0	488.0	1.31891891891892	104.0	0.727272727272727	1.20322464204067	1.44444444444444	21.704806646271	0.0	29.5	7.27606875108999	1.066	28.0	246.0	249.0	251.0	92251.0	0.382	0.0	26.2	255.0	249.33	-0.42535633908477	250.0	0.669999999999987	0.0352631578947362	236.0	17.9	252.0	1.0	0.0027027027027027	0.0526315789473684	1.0	0.0027027027027027	0.0526315789473684	2.0	0.00540540540540541	0.105263157894737	142.65	34.6825943801956	4.76666666666667	5.5	19.0	130.0	0.351351351351351	-0.791	-0.00401074880680223	0.096	15.7894736842105	3.38	2.545	0.00810810810810811	3.0	2.523	0.00810810810810811	3.0	1.0	2.724	26.0	38.1	38.12	0.0	33.0	40.07	40.09	0.0	27.0
bats361_ctd21_623	146371700	Aulacanthidae	living>Eukaryota>Harosa>Rhizaria>Cercozoa>Thecofilosea>Phaeodaria>Phaeocystida>Aulacanthidae	V	193.6	33974	100.0	173.9	136.0	0.0	130.0	18.0	14.0		0.0	0.386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	1.28676470588235	60.0	0.895522388059702	26.319434824768	1.45454545454545	13.1590492849591	0.0	18.1		0.871	14.0	218.0	241.0	248.0	29453.0	3.91	0.0184697788243986	15.5	253.0	216.57	-0.16821351064321	242.0	25.43	0.100513833992095	0.0	11.1	252.0	1.0	0.00735294117647059	0.00395256916996047	1.0	0.00735294117647059	0.00395256916996047	1.0	0.00735294117647059	0.00395256916996047	66.57		3.72222222222222	4.1875	253.0	31.0	0.227941176470588	-2.163	-0.00923488941219929	0.021	22.5296442687747	57.003	2.511	0.0220588235294118	2.0	2.563	0.0220588235294118	2.0	1.0	1.815	18.0	26.14	26.21	0.0	25.0	20.65	20.78	0.0	14.0
bats361_ctd21_97	146347171	colonial<Rhizaria	living>Eukaryota>Harosa>Rhizaria>colonial	V	39.400000000000006	33974	100.0	144.8	104.0	0.0	100.0	15.0	14.0		0.0	0.531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	1.21153846153846	52.0	1.04	19.6700791273638	1.77777777777778	11.5072547835032	0.0	16.6		0.821	13.0	220.0	242.0	248.0	23264.0	4.716	0.0223523626447316	15.5	253.0	223.69	-0.166827935568331	243.0	19.31	0.0941951219512195	48.0	8.6	250.0	2.0	0.0192307692307692	0.00975609756097561	2.0	0.0192307692307692	0.00975609756097561	1.0	0.00961538461538462	0.0048780487804878	49.6		2.94117647058824	3.125	205.0	16.0	0.153846153846154	-2.255	-0.00894094505789262	0.017	21.4634146341463	43.742	2.438	0.0192307692307692	2.0	2.418	0.0192307692307692	2.0	1.0	1.25	15.0	22.5	22.59	0.0	19.0	20.38	20.43	0.0	14.0
bats361_ctd21_625	146206022	badfocus<artefact	not-living>artefact>badfocus	V	195.79999999999998	33974	100.0	30.0	99.0	0.0	92.0	17.0	12.0		0.0	0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	1.28282828282828	55.0	1.01851851851852	1.61681487469685	2.125	11.2272309555287	0.0	19.8		0.835	14.0	244.0	247.0	249.0	24493.0	-0.306	0.0	16.7	253.0	247.4	-0.538461538461538	248.0	0.599999999999994	0.0374999999999996	237.0	7.5	248.0	0.0	0.0	0.0	1.0	0.0101010101010101	0.0625	2.0	0.0202020202020202	0.125	54.43		2.7	3.17647058823529	16.0	28.0	0.282828282828283	-0.558	-0.00404203718674212	0.024	25.0	3.891	2.995	0.0303030303030303	3.0	2.884	0.0303030303030303	3.0	1.0	1.839	16.0	25.75	25.76	0.0	32.0	19.96	19.96	0.0	12.0
bats361_ctd21_102	146257304	detritus	not-living>detritus	V	39.900000000000006	33974	100.0	132.1	97.0	0.0	96.0	14.0	12.0		0.0	0.721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	1.11340206185567	46.0	1.1219512195122	10.0314026517795	1.2	11.1132459632328	0.0	14.2		0.787	12.0	224.0	232.0	246.0	22240.0	4.472	0.0174459176552687	12.4	253.0	229.28	-0.236537694455525	233.0	3.72	0.03	129.0	10.0	248.0	1.0	0.0103092783505155	0.00806451612903226	2.0	0.0206185567010309	0.0161290322580645	1.0	0.0103092783505155	0.00806451612903226	41.11		2.92857142857143	3.41666666666667	124.0	13.0	0.134020618556701	-1.901	-0.00872295882763433	0.014	18.5483870967742	22.588	2.098	0.0206185567010309	2.0	2.149	0.0206185567010309	2.0	1.0	1.607	13.0	20.14	20.15	0.0	18.0	18.06	18.08	0.0	12.0
