depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3
55	39	8	69	10	14	20
55	39	7	101	9	12	17
55	39	6	139	8	11	16
55	39	5	161	7	10	15
55	39	4	286	6	9	13
55	39	3	376	5	8	11
55	39	2	857	4	6	9
55	39	63	1	40	40	40
55	39	33	4	26	37	68
55	39	31	3	35	50	52
55	39	17	19	17	21	41
55	39	15	29	16	27	32
55	39	14	27	13	18	29
55	39	9	48	9	17	25
55	39	25	5	11	11	24
55	39	20	12	20	28	48
55	39	18	16	22	34	47
55	39	45	1	7	7	7
55	39	30	3	15	36	40
55	39	16	11	20	31	42
55	39	40	2	27	27	65
55	39	38	3	18	24	46
55	39	37	2	38	38	39
55	39	21	6	29	31	35
55	39	23	7	16	37	48
55	39	11	34	13	20	33
55	39	41	1	10	10	10
55	39	27	4	30	31	42
55	39	32	4	8	18	61
55	39	26	3	25	34	54
55	39	28	3	21	27	37
55	39	36	1	15	15	15
55	39	59	1	42	42	42
55	39	50	1	29	29	29
55	39	22	5	23	29	35
55	39	34	2	27	27	31
55	39	48	4	10	27	58
55	39	47	1	61	61	61
55	39	35	2	23	23	78
55	39	46	1	58	58	58
55	39	64	1	18	18	18
56	39	39	1	33	33	33
56	39	31	4	11	21	71
56	39	30	3	30	38	73
56	39	25	6	16	34	51
56	39	21	9	19	27	29
56	39	20	13	14	30	36
56	39	19	13	25	40	44
56	39	18	12	12	22	29
56	39	13	25	9	15	36
56	39	11	43	12	19	28
56	39	10	35	9	15	19
56	39	9	75	9	12	21
56	39	7	73	9	15	20
56	39	6	104	8	11	15
56	39	5	150	7	10	14
56	39	4	287	6	9	13
56	39	3	414	5	7	11
56	39	2	846	4	6	9
56	39	43	1	21	21	21
56	39	36	3	18	29	36
56	39	22	14	22	32	41
56	39	17	16	10	26	43
56	39	12	44	12	15	26
56	39	8	60	9	14	18
56	39	49	1	33	33	33
56	39	14	12	17	22	39
56	39	16	23	17	27	38
56	39	15	22	13	16	27
56	39	27	4	17	30	40
56	39	26	7	12	25	33
56	39	29	3	7	21	23
56	39	23	7	26	36	50
56	39	65	1	10	10	10
56	39	37	5	42	45	48
56	39	32	1	61	61	61
56	39	34	3	15	37	39
56	39	28	5	21	40	42
56	39	41	2	32	32	46
56	39	47	2	22	22	63
56	39	51	1	45	45	45
56	39	24	4	13	24	71
56	39	40	2	30	30	43
56	39	33	2	32	32	34
56	39	38	2	13	13	37
56	39	45	1	19	19	19
56	39	64	1	29	29	29
56	39	46	1	43	43	43
56	39	61	1	5	5	5
56	39	56	1	28	28	28
56	39	59	1	4	4	4
57	53	45	3	17	36	47
57	53	40	5	25	27	27
57	53	28	11	15	31	36
57	53	19	15	13	27	36
57	53	18	20	26	30	38
57	53	17	22	17	21	37
57	53	12	42	12	23	26
57	53	11	49	11	15	23
57	53	10	74	12	20	26
57	53	9	72	9	15	22
57	53	8	107	8	13	19
57	53	7	117	10	13	17
57	53	6	180	8	11	17
57	53	5	206	6	9	14
57	53	4	381	6	9	14
57	53	3	530	5	8	10
57	53	2	1280	4	6	9
57	53	41	2	41	41	69
57	53	25	9	13	39	43
57	53	21	17	19	25	32
57	53	13	43	13	19	29
57	53	35	6	31	31	51
57	53	15	25	14	22	30
57	53	26	10	21	22	30
57	53	16	21	18	23	28
57	53	27	7	22	25	49
57	53	24	10	36	45	54
57	53	23	16	21	27	47
57	53	14	24	15	20	25
57	53	43	2	14	14	60
57	53	30	8	18	38	41
57	53	37	2	38	38	41
57	53	31	6	22	25	56
57	53	22	22	19	28	41
57	53	20	15	13	27	31
57	53	36	2	25	25	37
57	53	29	7	12	21	39
57	53	33	3	6	21	37
57	53	53	1	84	84	84
57	53	71	1	63	63	63
57	53	32	4	18	31	67
57	53	39	4	4	19	45
57	53	47	1	33	33	33
57	53	63	1	27	27	27
57	53	83	1	22	22	22
57	53	72	1	22	22	22
57	53	92	1	24	24	24
57	53	38	3	6	46	58
57	53	85	1	20	20	20
57	53	74	1	36	36	36
57	53	52	3	19	22	81
57	53	34	1	19	19	19
57	53	44	2	32	32	46
57	53	69	1	35	35	35
57	53	59	1	78	78	78
57	53	46	1	7	7	7
58	46	29	6	28	31	35
58	46	27	7	11	43	47
58	46	22	17	19	27	45
58	46	19	24	28	33	49
58	46	17	22	23	27	38
58	46	16	25	19	21	34
58	46	14	28	14	18	28
58	46	13	34	10	17	26
58	46	12	38	14	19	23
58	46	10	72	9	15	23
58	46	9	68	13	17	25
58	46	7	104	8	13	21
58	46	5	167	6	10	14
58	46	4	322	6	9	12
58	46	3	433	5	7	11
58	46	2	1098	4	6	9
58	46	33	5	37	43	45
58	46	25	4	23	24	50
58	46	23	7	16	42	45
58	46	20	20	13	19	35
58	46	11	47	11	16	22
58	46	8	79	10	16	23
58	46	6	128	7	11	17
58	46	28	3	40	43	60
58	46	21	9	20	28	40
58	46	44	3	26	29	55
58	46	32	3	30	38	49
58	46	18	16	18	25	35
58	46	26	6	10	11	24
58	46	24	10	14	31	45
58	46	15	15	7	17	33
58	46	36	4	18	20	30
58	46	31	9	25	32	34
58	46	30	3	21	40	78
58	46	63	1	66	66	66
58	46	58	1	15	15	15
58	46	43	1	28	28	28
58	46	55	1	24	24	24
58	46	153	1	7	7	7
58	46	64	1	5	5	5
58	46	34	3	7	45	50
58	46	71	1	35	35	35
58	46	38	4	10	42	51
58	46	41	2	48	48	52
58	46	53	1	32	32	32
58	46	35	1	28	28	28
58	46	46	1	54	54	54
58	46	40	1	22	22	22
58	46	61	1	70	70	70
58	46	37	1	30	30	30
58	46	47	1	68	68	68
59	39	14	16	14	18	34
59	39	13	29	12	18	23
59	39	12	30	15	21	29
59	39	11	39	14	19	27
59	39	10	33	16	20	26
59	39	7	68	9	13	19
59	39	6	110	8	12	19
59	39	5	124	9	12	18
59	39	4	256	7	9	13
59	39	3	368	5	7	11
59	39	2	885	4	6	9
59	39	26	3	23	34	50
59	39	25	1	27	27	27
59	39	24	4	22	35	55
59	39	23	5	36	38	43
59	39	18	8	14	38	47
59	39	9	55	13	19	24
59	39	29	5	24	33	37
59	39	15	19	18	23	32
59	39	8	66	11	16	22
59	39	38	2	40	40	43
59	39	30	6	22	32	39
59	39	28	1	24	24	24
59	39	27	1	73	73	73
59	39	17	12	11	20	31
59	39	22	5	16	20	20
59	39	20	6	20	21	33
59	39	16	12	14	17	33
59	39	59	1	28	28	28
59	39	19	6	23	25	28
59	39	105	1	18	18	18
59	39	21	8	19	23	52
59	39	37	2	21	21	32
59	39	34	1	26	26	26
59	39	35	4	12	17	37
59	39	33	2	6	6	23
59	39	40	2	37	37	72
59	39	42	1	60	60	60
59	39	41	1	36	36	36
60	46	21	15	20	29	39
60	46	14	26	16	18	27
60	46	11	35	12	17	23
60	46	8	73	11	15	25
60	46	7	85	10	13	19
60	46	6	128	8	12	19
60	46	5	158	7	11	16
60	46	4	291	7	10	13
60	46	3	417	5	7	11
60	46	2	1077	4	6	9
60	46	28	8	11	17	48
60	46	26	6	9	20	30
60	46	22	11	21	22	26
60	46	18	7	19	21	35
60	46	15	18	10	12	32
60	46	43	1	27	27	27
60	46	19	9	17	31	43
60	46	13	19	12	20	32
60	46	12	41	12	22	28
60	46	10	43	11	16	20
60	46	9	61	11	15	24
60	46	49	1	19	19	19
60	46	24	8	18	31	47
60	46	23	4	13	23	34
60	46	31	2	13	13	41
60	46	17	14	20	23	35
60	46	16	15	13	21	28
60	46	25	3	16	44	72
60	46	20	13	15	26	41
60	46	47	1	33	33	33
60	46	37	3	22	26	31
60	46	35	2	24	24	39
60	46	27	3	16	22	40
60	46	48	1	33	33	33
60	46	30	2	21	21	26
60	46	50	3	20	24	28
60	46	39	2	25	25	74
60	46	44	1	41	41	41
60	46	58	1	49	49	49
60	46	34	2	30	30	39
60	46	85	1	34	34	34
60	46	74	1	49	49	49
60	46	54	1	28	28	28
60	46	33	3	6	21	59
60	46	32	2	4	4	43
60	46	56	1	45	45	45
60	46	55	1	30	30	30
60	46	29	3	39	52	53
60	46	36	1	28	28	28
60	46	147	1	36	36	36
61	40	17	8	15	24	45
61	40	11	27	10	19	26
61	40	8	61	10	14	22
61	40	7	69	9	13	17
61	40	6	111	9	13	18
61	40	5	140	6	10	17
61	40	4	269	6	9	13
61	40	3	379	5	8	11
61	40	2	919	4	6	10
61	40	55	1	31	31	31
61	40	35	2	43	43	45
61	40	22	10	17	21	32
61	40	16	11	11	13	21
61	40	14	16	9	14	23
61	40	13	27	16	21	30
61	40	12	20	16	20	27
61	40	10	42	13	19	31
61	40	9	43	11	14	21
61	40	69	1	19	19	19
61	40	39	2	42	42	62
61	40	30	6	17	27	46
61	40	21	6	5	6	23
61	40	20	12	23	29	36
61	40	19	9	18	32	35
61	40	99	1	26	26	26
61	40	50	2	4	4	39
61	40	28	4	13	31	45
61	40	18	9	13	29	35
61	40	25	3	20	28	31
61	40	15	18	16	24	37
61	40	29	6	20	25	40
61	40	40	2	32	32	45
61	40	24	6	20	27	32
61	40	38	1	15	15	15
61	40	37	1	40	40	40
61	40	26	4	15	29	47
61	40	58	1	30	30	30
61	40	27	4	16	34	45
61	40	23	5	20	35	49
61	40	34	2	29	29	43
61	40	45	1	15	15	15
61	40	42	1	46	46	46
61	40	31	1	41	41	41
61	40	171	1	71	71	71
61	40	104	1	7	7	7
61	40	41	1	19	19	19
61	40	49	1	37	37	37
61	40	33	1	58	58	58
62	49	25	6	19	24	36
62	49	13	25	13	19	30
62	49	12	41	13	21	27
62	49	9	57	10	15	26
62	49	8	71	11	14	20
62	49	7	91	10	14	18
62	49	5	162	7	11	16
62	49	4	294	6	9	13
62	49	3	396	5	7	11
62	49	2	1094	4	6	9
62	49	40	2	22	22	45
62	49	39	4	16	32	51
62	49	21	5	13	16	21
62	49	19	12	8	17	28
62	49	16	15	23	32	37
62	49	10	38	14	19	26
62	49	6	110	9	13	21
62	49	27	2	54	54	60
62	49	26	6	14	17	36
62	49	14	16	20	23	34
62	49	11	34	11	15	25
62	49	38	3	8	34	39
62	49	35	2	20	20	39
62	49	24	4	27	31	43
62	49	22	7	17	21	31
62	49	17	11	13	20	29
62	49	15	12	21	27	44
62	49	23	6	11	20	36
62	49	18	10	16	18	30
62	49	45	2	26	26	29
62	49	52	1	33	33	33
62	49	20	10	14	15	21
62	49	30	1	29	29	29
62	49	28	2	7	7	26
62	49	42	3	42	49	51
62	49	48	1	41	41	41
62	49	37	2	25	25	65
62	49	31	4	7	22	72
62	49	46	1	17	17	17
62	49	56	1	16	16	16
62	49	71	1	21	21	21
62	49	55	1	33	33	33
62	49	33	1	59	59	59
62	49	41	1	37	37	37
62	49	44	1	35	35	35
63	40	21	13	10	17	24
63	40	18	12	9	20	29
63	40	13	32	12	21	31
63	40	11	30	10	15	23
63	40	10	37	10	15	22
63	40	9	40	10	17	24
63	40	8	48	10	16	22
63	40	7	50	8	13	18
63	40	6	105	8	14	20
63	40	5	131	7	10	15
63	40	4	235	6	9	13
63	40	3	381	5	8	11
63	40	2	877	4	6	9
63	40	95	1	8	8	8
63	40	49	1	17	17	17
63	40	25	4	15	24	31
63	40	20	5	23	34	42
63	40	15	19	14	22	37
63	40	14	19	20	23	35
63	40	17	11	16	22	31
63	40	40	1	8	8	8
63	40	28	2	15	15	15
63	40	19	4	10	26	73
63	40	12	19	12	19	32
63	40	92	1	6	6	6
63	40	26	3	11	22	48
63	40	64	1	5	5	5
63	40	16	13	20	29	39
63	40	82	1	33	33	33
63	40	30	1	31	31	31
63	40	59	1	5	5	5
63	40	37	2	27	27	37
63	40	27	5	10	16	25
63	40	23	4	16	18	32
63	40	47	1	26	26	26
63	40	31	1	42	42	42
63	40	108	1	22	22	22
63	40	54	2	7	7	60
63	40	43	2	11	11	40
63	40	24	4	21	21	47
63	40	36	3	15	18	26
63	40	48	1	73	73	73
63	40	39	1	50	50	50
63	40	51	2	8	8	18
63	40	34	3	25	29	63
63	40	22	2	24	24	61
63	40	56	1	19	19	19
63	40	52	1	44	44	44
63	40	46	1	11	11	11
64	50	28	7	19	27	38
64	50	21	15	7	16	35
64	50	17	15	16	24	40
64	50	16	18	19	21	29
64	50	13	25	13	16	28
64	50	10	29	11	15	24
64	50	9	58	10	15	25
64	50	8	52	9	15	20
64	50	6	119	8	12	18
64	50	5	175	8	11	16
64	50	4	276	6	9	14
64	50	3	425	5	7	11
64	50	2	1176	4	6	9
64	50	85	1	69	69	69
64	50	40	1	23	23	23
64	50	24	4	4	16	39
64	50	19	5	21	23	28
64	50	18	13	18	29	40
64	50	7	81	11	15	20
64	50	71	1	12	12	12
64	50	57	1	20	20	20
64	50	15	19	12	22	28
64	50	25	5	21	21	63
64	50	20	9	10	26	29
64	50	14	26	21	26	36
64	50	12	21	16	19	35
64	50	35	4	11	15	26
64	50	11	42	12	18	27
64	50	53	1	21	21	21
64	50	29	6	8	24	32
64	50	27	7	34	52	61
64	50	26	5	28	52	54
64	50	34	5	37	44	49
64	50	22	10	10	20	56
64	50	51	1	60	60	60
64	50	32	3	8	21	46
64	50	48	1	24	24	24
64	50	46	1	22	22	22
64	50	43	1	16	16	16
64	50	33	2	18	18	29
64	50	31	3	12	13	27
64	50	39	1	20	20	20
64	50	30	2	9	9	67
64	50	47	2	12	12	14
64	50	23	4	19	43	70
64	50	37	1	37	37	37
65	36	23	5	31	36	37
65	36	21	4	25	37	46
65	36	17	14	20	30	48
65	36	16	9	19	35	40
65	36	14	16	14	19	26
65	36	13	21	12	17	21
65	36	11	20	12	19	29
65	36	10	20	9	15	26
65	36	8	62	10	16	23
65	36	7	71	7	12	16
65	36	6	93	8	13	19
65	36	5	127	7	10	16
65	36	4	266	6	9	13
65	36	3	368	5	7	11
65	36	2	972	4	6	8
65	36	42	1	28	28	28
65	36	18	7	22	34	43
65	36	15	9	9	13	40
65	36	9	32	6	12	23
65	36	38	1	34	34	34
65	36	20	6	25	25	32
65	36	41	1	12	12	12
65	36	34	3	12	16	30
65	36	33	3	3	39	42
65	36	26	3	17	23	34
65	36	12	18	9	14	25
65	36	48	2	5	5	23
65	36	19	8	19	20	47
65	36	30	1	12	12	12
65	36	43	2	22	22	49
65	36	24	4	17	27	54
65	36	28	1	27	27	27
65	36	40	2	30	30	46
65	36	29	3	9	19	51
65	36	31	2	15	15	37
65	36	22	4	11	14	27
65	36	32	2	28	28	32
65	36	49	1	47	47	47
65	36	74	1	54	54	54
65	36	53	1	20	20	20
65	36	1711	1	12	12	12
65	36	37	3	3	26	60
65	36	25	1	46	46	46
65	36	52	1	22	22	22
66	46	25	11	20	32	39
66	46	21	11	9	19	34
66	46	17	10	15	18	36
66	46	10	35	10	20	28
66	46	9	45	10	16	21
66	46	7	83	9	14	21
66	46	6	130	8	11	15
66	46	5	170	7	9	14
66	46	4	356	6	9	14
66	46	3	519	5	7	11
66	46	2	1283	4	6	9
66	46	57	1	28	28	28
66	46	22	7	15	26	36
66	46	14	15	16	23	30
66	46	13	20	6	13	28
66	46	48	2	28	28	49
66	46	32	2	10	10	48
66	46	24	7	10	27	33
66	46	16	15	11	19	28
66	46	23	8	7	17	40
66	46	12	14	10	15	22
66	46	11	26	16	21	26
66	46	8	60	9	13	21
66	46	37	2	25	25	44
66	46	19	7	9	29	34
66	46	15	20	12	26	30
66	46	59	1	25	25	25
66	46	47	1	68	68	68
66	46	39	2	47	47	49
66	46	30	5	9	31	41
66	46	72	1	49	49	49
66	46	42	1	21	21	21
66	46	26	4	22	31	68
66	46	20	13	14	23	33
66	46	70	1	58	58	58
66	46	41	2	31	31	52
66	46	35	3	20	20	43
66	46	18	9	22	27	42
66	46	46	2	21	21	42
66	46	29	2	25	25	61
66	46	28	1	6	6	6
66	46	67	1	73	73	73
66	46	38	2	7	7	53
66	46	27	3	16	30	33
